epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,670.759,1.12578,1.25021,1.07905,1.21841,0.69276,0.67068,0.67252,0.44361,0.55833,0.56225,0.47636,0.15195,1.27683,1.307,1.15338,1.06364,0.00996838,0.00996838,0.00996838
20,705.815,1.07613,1.24725,1.0194,1.19751,0.76897,0.655,0.7068,0.43151,0.76215,0.60241,0.62626,0.19545,1.36394,1.2932,1.28656,1.10484,0.00996477,0.00996477,0.00996477
21,741.375,1.09226,1.23022,1.02615,1.18822,0.80346,0.66265,0.68829,0.44554,0.73647,0.59839,0.57537,0.18444,1.30739,1.31956,1.18021,1.081,0.00996097,0.00996097,0.00996097
22,776.498,1.10183,1.22309,1.03913,1.19896,0.76016,0.62651,0.67258,0.40642,0.65962,0.54618,0.49822,0.17752,1.43268,1.33903,1.29346,1.09788,0.00995697,0.00995697,0.00995697
23,811.635,1.07192,1.21371,1.00619,1.17809,0.75623,0.64785,0.69756,0.43314,0.67621,0.5955,0.57412,0.18416,1.35414,1.32911,1.21737,1.03165,0.00995278,0.00995278,0.00995278
24,846.718,1.06922,1.22504,1.01678,1.18505,0.83914,0.6988,0.75387,0.49783,0.77572,0.62651,0.6181,0.21237,1.3162,1.22753,1.11614,1.04979,0.0099484,0.0099484,0.0099484
25,882.268,1.06878,1.1993,1.00647,1.17667,0.67356,0.6215,0.58172,0.33587,0.6737,0.60643,0.5608,0.18743,1.47395,1.26781,1.33818,1.19306,0.00994383,0.00994383,0.00994383
26,917.861,1.04007,1.18263,0.9642,1.1697,0.76371,0.59438,0.69255,0.42252,0.75506,0.58185,0.63651,0.20995,1.41533,1.20433,1.28221,1.07185,0.00993906,0.00993906,0.00993906
27,953.541,1.03413,1.18958,0.97059,1.16448,0.75424,0.61626,0.64258,0.40285,0.74765,0.61873,0.60838,0.2073,1.34224,1.26607,1.25384,1.08825,0.0099341,0.0099341,0.0099341
28,988.581,1.02711,1.20524,0.96688,1.16705,0.88383,0.64257,0.72311,0.47486,0.75017,0.61847,0.60574,0.20903,1.29586,1.21677,1.15885,1.07757,0.00992894,0.00992894,0.00992894
29,1023.96,1.0156,1.20247,0.95036,1.15976,0.73358,0.70683,0.69607,0.45682,0.67166,0.63855,0.5827,0.19357,1.33794,1.26523,1.1762,1.06841,0.00992359,0.00992359,0.00992359
30,1059.07,1.03848,1.2074,0.9729,1.16503,0.7939,0.66521,0.72039,0.4915,0.71176,0.59438,0.59252,0.18713,1.1589,1.3972,1.05075,0.97981,0.00991805,0.00991805,0.00991805
31,1094.26,1.00885,1.19538,0.95805,1.15874,0.8173,0.68271,0.69715,0.46244,0.76305,0.63371,0.59899,0.20803,1.28351,1.26411,1.15863,1.01934,0.00991232,0.00991232,0.00991232
32,1129.5,1.00056,1.1859,0.91176,1.16143,0.83219,0.66265,0.74249,0.5246,0.79934,0.55422,0.59745,0.21421,1.19199,1.20885,1.04045,1.0115,0.0099064,0.0099064,0.0099064
33,1164.29,1.01001,1.19361,0.92693,1.15794,0.80839,0.67776,0.71112,0.44927,0.77477,0.60643,0.60738,0.20549,1.39953,1.41014,1.17684,1.12093,0.00990028,0.00990028,0.00990028
34,1199.66,1.0001,1.16816,0.9301,1.14378,0.82542,0.6988,0.74882,0.50406,0.80123,0.64756,0.65985,0.22198,1.21922,1.22274,1.02154,0.96788,0.00989398,0.00989398,0.00989398
35,1235.12,0.99837,1.16975,0.92193,1.14332,0.83079,0.69076,0.7235,0.50311,0.74524,0.60241,0.57839,0.21246,1.23642,1.39453,1.10638,1.04149,0.00988748,0.00988748,0.00988748
36,1270.36,0.9809,1.18307,0.91798,1.14063,0.76453,0.7563,0.74864,0.49769,0.74617,0.61044,0.60212,0.19869,1.22057,1.24166,0.99198,1.03994,0.00988079,0.00988079,0.00988079
37,1305.82,0.97528,1.17781,0.90113,1.14438,0.83778,0.66667,0.73591,0.51538,0.7688,0.60643,0.616,0.22013,1.18866,1.24656,1.06307,1.00149,0.00987391,0.00987391,0.00987391
38,1341.46,0.95771,1.15656,0.88842,1.12568,0.7983,0.70683,0.74978,0.48396,0.75309,0.62472,0.63714,0.22092,1.28273,1.23194,1.05807,1.04955,0.00986684,0.00986684,0.00986684
39,1376.55,0.97559,1.17315,0.90674,1.13482,0.81254,0.61847,0.69881,0.49451,0.75687,0.59438,0.62883,0.21811,1.2089,1.21589,1.07549,0.99528,0.00985958,0.00985958,0.00985958
40,1411.69,0.97537,1.15934,0.89318,1.13502,0.84446,0.69076,0.73774,0.52852,0.7657,0.62249,0.59833,0.21906,1.12284,1.21287,0.97529,0.95597,0.00985213,0.00985213,0.00985213
41,1446.95,0.98031,1.16528,0.89679,1.13957,0.7673,0.6988,0.71119,0.49693,0.71994,0.61847,0.60089,0.2048,1.15032,1.1701,1.0698,0.96249,0.00984449,0.00984449,0.00984449
42,1482.22,0.94717,1.14845,0.85558,1.12601,0.86324,0.68443,0.75513,0.52941,0.75162,0.59438,0.58205,0.20142,1.11822,1.25826,0.97899,0.94598,0.00983666,0.00983666,0.00983666
43,1516.91,0.96611,1.15695,0.86881,1.12079,0.82964,0.7041,0.75998,0.53032,0.75866,0.64386,0.65488,0.23709,1.16444,1.17654,1.00669,0.96241,0.00982864,0.00982864,0.00982864
44,1552.27,0.95519,1.15136,0.88133,1.12979,0.79453,0.65225,0.7316,0.52015,0.72068,0.59064,0.62067,0.20194,1.17337,1.2694,1.0867,0.97363,0.00982043,0.00982043,0.00982043
45,1587.93,0.95381,1.16129,0.87598,1.12028,0.82704,0.65294,0.72108,0.51568,0.80809,0.60879,0.63036,0.21743,1.13335,1.36024,1.0113,0.99208,0.00981204,0.00981204,0.00981204
46,1623.11,0.93264,1.13714,0.8526,1.11556,0.84715,0.70683,0.73612,0.52101,0.77776,0.64257,0.6161,0.21179,1.14003,1.31702,0.99347,0.96436,0.00980345,0.00980345,0.00980345
47,1658.42,0.93526,1.12881,0.84882,1.11965,0.7774,0.73092,0.75656,0.53032,0.74921,0.6506,0.64511,0.23024,1.13029,1.19748,0.97198,0.94583,0.00979468,0.00979468,0.00979468
48,1693.62,0.93412,1.1231,0.84401,1.11421,0.79167,0.70683,0.73935,0.51791,0.79782,0.62249,0.63286,0.21352,1.12782,1.23474,1.02327,0.97417,0.00978572,0.00978572,0.00978572
49,1728.59,0.94052,1.16651,0.86349,1.11705,0.82797,0.66667,0.73963,0.51879,0.79871,0.56627,0.62551,0.22262,1.1845,1.23765,1.00653,0.97524,0.00977658,0.00977658,0.00977658
50,1763.41,0.92057,1.14821,0.84391,1.11636,0.82779,0.70281,0.73077,0.51759,0.69668,0.59839,0.54987,0.18762,1.14856,1.44605,1.02071,0.96425,0.00976725,0.00976725,0.00976725
51,1798.53,0.93469,1.1303,0.84982,1.11238,0.84797,0.64962,0.73001,0.53335,0.81355,0.61446,0.65124,0.24261,1.10251,1.17499,1.07202,0.96602,0.00975773,0.00975773,0.00975773
52,1833.98,0.91334,1.13145,0.82412,1.10483,0.81494,0.72509,0.78093,0.55946,0.77295,0.64659,0.64009,0.23249,1.04328,1.20333,0.96285,0.91128,0.00974803,0.00974803,0.00974803
53,1869.45,0.91628,1.11388,0.83003,1.10986,0.83069,0.68273,0.74398,0.54073,0.78053,0.58635,0.6243,0.22092,1.07574,1.201,0.95248,0.93065,0.00973814,0.00973814,0.00973814
54,1904.39,0.92106,1.12239,0.83608,1.11474,0.80417,0.71486,0.75088,0.54182,0.80926,0.64257,0.64369,0.22565,1.08853,1.18151,0.95295,0.9422,0.00972806,0.00972806,0.00972806
55,1939.71,0.9259,1.14279,0.82984,1.11642,0.90155,0.66667,0.7464,0.54887,0.84111,0.62249,0.65508,0.22892,1.05492,1.20707,0.91834,0.92275,0.0097178,0.0097178,0.0097178
56,1974.87,0.90046,1.13188,0.82464,1.10351,0.85844,0.69076,0.75789,0.54043,0.80651,0.65287,0.67882,0.24311,1.16727,1.20617,0.94346,0.95129,0.00970736,0.00970736,0.00970736
57,2010.2,0.88418,1.13129,0.80748,1.08921,0.82162,0.70293,0.76551,0.55815,0.84352,0.60241,0.67554,0.24124,1.05263,1.21932,0.9495,0.91843,0.00969673,0.00969673,0.00969673
58,2045.22,0.90137,1.12856,0.81827,1.09632,0.83888,0.68675,0.73541,0.52696,0.81955,0.63838,0.65406,0.24537,1.11633,1.19239,0.98472,0.95749,0.00968592,0.00968592,0.00968592
59,2080.48,0.88644,1.14203,0.81287,1.09448,0.84751,0.67871,0.76595,0.57181,0.79735,0.63209,0.68672,0.24132,1.05317,1.17411,0.9651,0.94411,0.00967493,0.00967493,0.00967493
60,2115.73,0.90065,1.11954,0.81763,1.10063,0.84559,0.6988,0.782,0.57407,0.81205,0.61847,0.70209,0.25527,1.05421,1.13699,0.92532,0.91257,0.00966375,0.00966375,0.00966375
61,2151.06,0.89031,1.111,0.79606,1.09592,0.83208,0.7164,0.77607,0.55331,0.79026,0.68092,0.71096,0.23639,1.10043,1.16976,0.97452,0.94933,0.00965239,0.00965239,0.00965239
62,2185.85,0.88208,1.12285,0.80553,1.0918,0.83962,0.70683,0.74748,0.55497,0.80798,0.65906,0.65654,0.2293,1.02935,1.14556,0.9428,0.93247,0.00964085,0.00964085,0.00964085
63,2221.34,0.88241,1.11129,0.80406,1.09479,0.73138,0.72289,0.74902,0.54476,0.71425,0.6506,0.6501,0.22873,1.0761,1.17144,0.98525,0.9335,0.00962913,0.00962913,0.00962913
64,2256.12,0.86622,1.10921,0.78627,1.09075,0.8663,0.71888,0.77408,0.56691,0.80087,0.67068,0.68647,0.24956,1.06266,1.15308,0.93762,0.9239,0.00961723,0.00961723,0.00961723
65,2291.44,0.89349,1.12198,0.80886,1.08912,0.8669,0.65462,0.74487,0.55185,0.81072,0.60643,0.63538,0.23165,1.04883,1.20186,0.95887,0.91685,0.00960515,0.00960515,0.00960515
66,2326.89,0.86982,1.09817,0.77617,1.087,0.88265,0.68273,0.77558,0.57197,0.83236,0.63855,0.69209,0.25396,1.02324,1.19493,0.91905,0.89171,0.00959289,0.00959289,0.00959289
67,2361.99,0.86656,1.11753,0.77884,1.08411,0.85191,0.66999,0.74801,0.56317,0.78561,0.63454,0.65952,0.24196,1.05673,1.17167,0.95326,0.94254,0.00958044,0.00958044,0.00958044
68,2396.95,0.86833,1.10722,0.7828,1.09639,0.83618,0.71745,0.75398,0.55061,0.78013,0.66975,0.66501,0.23823,1.01265,1.19299,0.94278,0.93553,0.00956782,0.00956782,0.00956782
69,2431.77,0.86512,1.11757,0.7823,1.08404,0.8455,0.65933,0.75959,0.58851,0.79448,0.62249,0.65234,0.22935,0.9718,1.21466,0.91804,0.88368,0.00955502,0.00955502,0.00955502
70,2466.97,0.87309,1.11395,0.76972,1.0891,0.80709,0.66265,0.7465,0.55732,0.76326,0.62149,0.66653,0.23592,0.99878,1.18312,0.95124,0.88146,0.00954205,0.00954205,0.00954205
71,2501.83,0.86693,1.09713,0.76768,1.07899,0.86417,0.6747,0.75969,0.55459,0.8193,0.6373,0.66689,0.23325,1.01536,1.18271,0.92575,0.9067,0.00952889,0.00952889,0.00952889
72,2536.89,0.86736,1.08838,0.79453,1.08639,0.80893,0.71888,0.7601,0.56398,0.8004,0.65462,0.66684,0.23722,0.99306,1.1686,0.94441,0.91198,0.00951556,0.00951556,0.00951556
73,2572.19,0.86524,1.09456,0.78615,1.09244,0.82787,0.71888,0.7673,0.57264,0.77934,0.67068,0.67262,0.2476,0.98103,1.17193,0.9058,0.89156,0.00950206,0.00950206,0.00950206
74,2607.45,0.85122,1.10602,0.78127,1.07534,0.8284,0.67068,0.75637,0.56463,0.75169,0.61044,0.62794,0.23015,1.00457,1.17676,0.93814,0.88794,0.00948837,0.00948837,0.00948837
75,2642.67,0.84444,1.09555,0.7693,1.06747,0.8292,0.67871,0.76205,0.5537,0.77254,0.63052,0.64753,0.23505,1.04656,1.20562,0.96244,0.90569,0.00947452,0.00947452,0.00947452
76,2678.48,0.84975,1.09608,0.7685,1.07091,0.76559,0.73451,0.75647,0.56074,0.81137,0.6506,0.68171,0.24131,1.00952,1.16172,0.94853,0.92323,0.00946048,0.00946048,0.00946048
77,2713.57,0.85933,1.10668,0.78051,1.08165,0.86025,0.70683,0.77695,0.58221,0.79471,0.65299,0.66416,0.24591,0.97026,1.15204,0.8943,0.86291,0.00944628,0.00944628,0.00944628
78,2748.52,0.8502,1.08971,0.75607,1.08354,0.82596,0.70281,0.75213,0.56501,0.78128,0.66265,0.66907,0.23019,0.98789,1.15775,0.91991,0.9053,0.00943189,0.00943189,0.00943189
79,2783.72,0.84343,1.08792,0.76444,1.07715,0.85106,0.68273,0.76512,0.58685,0.81439,0.64659,0.6957,0.25623,0.95886,1.15041,0.90925,0.90056,0.00941734,0.00941734,0.00941734
80,2818.93,0.82885,1.09704,0.75697,1.07048,0.8353,0.73326,0.78079,0.58013,0.78969,0.67068,0.6613,0.24333,1.00805,1.155,0.89608,0.91408,0.00940262,0.00940262,0.00940262
81,2841.79,0.85229,1.08928,0.75079,1.08228,0.83468,0.65462,0.7621,0.56998,0.77902,0.59462,0.63995,0.23937,0.97894,1.17558,0.92716,0.88925,0.00938772,0.00938772,0.00938772
82,2865.49,0.83148,1.10054,0.75124,1.06722,0.7976,0.74699,0.77235,0.57782,0.76774,0.67705,0.68395,0.25073,0.99458,1.16225,0.87126,0.88465,0.00937265,0.00937265,0.00937265
83,2900.66,0.8402,1.07727,0.74149,1.07449,0.83737,0.66172,0.76596,0.57254,0.75096,0.60643,0.62405,0.22541,1.00615,1.18714,0.9384,0.91418,0.00935741,0.00935741,0.00935741
84,2935.56,0.82337,1.08096,0.73887,1.06129,0.83784,0.72625,0.77286,0.58551,0.77931,0.66654,0.64478,0.22853,0.95486,1.19848,0.88915,0.87508,0.009342,0.009342,0.009342
85,2970.43,0.82673,1.07908,0.73668,1.06931,0.80601,0.73896,0.78253,0.59177,0.7845,0.64257,0.66956,0.24409,0.9473,1.18575,0.86855,0.86788,0.00932642,0.00932642,0.00932642
86,3005.48,0.8255,1.09303,0.73685,1.05816,0.84533,0.69478,0.76223,0.5731,0.80946,0.64257,0.67766,0.245,0.99222,1.17101,0.88862,0.90353,0.00931067,0.00931067,0.00931067
87,3040.82,0.8183,1.08385,0.74164,1.06068,0.81384,0.73896,0.77713,0.58916,0.73598,0.62651,0.62739,0.22546,0.96569,1.21811,0.91225,0.87442,0.00929476,0.00929476,0.00929476
88,3076.34,0.83195,1.08003,0.72871,1.05234,0.85736,0.72691,0.77656,0.59117,0.79953,0.67068,0.65626,0.2328,0.95792,1.18675,0.86837,0.8843,0.00927867,0.00927867,0.00927867
89,3111.73,0.82152,1.07954,0.72899,1.05481,0.82013,0.72691,0.773,0.58681,0.75581,0.63397,0.61401,0.22076,0.98095,1.2171,0.88532,0.89077,0.00926242,0.00926242,0.00926242
90,3147.2,0.80623,1.06993,0.73141,1.05768,0.88015,0.67871,0.77632,0.5862,0.6449,0.48594,0.4576,0.15076,0.95855,1.34947,0.86347,0.88571,0.00924601,0.00924601,0.00924601
91,3182.53,0.82638,1.09602,0.73044,1.07473,0.88391,0.67276,0.77937,0.58477,0.77831,0.5922,0.59286,0.2013,0.97489,1.25927,0.86656,0.9038,0.00922942,0.00922942,0.00922942
92,3217.63,0.82787,1.09843,0.73558,1.06948,0.84709,0.68273,0.76812,0.59604,0.76043,0.58638,0.5756,0.19779,0.94857,1.32422,0.88002,0.87464,0.00921268,0.00921268,0.00921268
93,3252.73,0.81938,1.08628,0.71843,1.06072,0.81128,0.73494,0.7886,0.59673,0.61478,0.53414,0.4911,0.15803,0.9516,1.32192,0.86639,0.87074,0.00919576,0.00919576,0.00919576
94,3287.97,0.81946,1.07483,0.72223,1.06798,0.80681,0.73795,0.77487,0.58909,0.6545,0.59839,0.52533,0.16714,0.92349,1.31147,0.8591,0.86342,0.00917869,0.00917869,0.00917869
95,3322.97,0.82504,1.05501,0.73213,1.05876,0.8566,0.71888,0.78281,0.60741,0.65717,0.55429,0.51872,0.17697,0.95119,1.32072,0.85616,0.88784,0.00916145,0.00916145,0.00916145
96,3358.35,0.82741,1.08421,0.7414,1.06224,0.85212,0.74297,0.79398,0.60597,0.73418,0.57831,0.56723,0.2019,0.97141,1.31951,0.86005,0.86901,0.00914405,0.00914405,0.00914405
97,3393.48,0.79375,1.09326,0.71839,1.05742,0.83599,0.72691,0.77379,0.59065,0.73393,0.60929,0.59119,0.20665,0.95499,1.31769,0.8815,0.87599,0.00912649,0.00912649,0.00912649
98,3429.02,0.82665,1.06861,0.71992,1.06237,0.81462,0.72355,0.77345,0.60143,0.672,0.55422,0.50649,0.17219,0.94268,1.35287,0.88685,0.86798,0.00910876,0.00910876,0.00910876
99,3464.36,0.81082,1.07798,0.73904,1.05475,0.76957,0.73896,0.76903,0.59402,0.69414,0.54687,0.53038,0.17849,0.92436,1.31651,0.90701,0.86118,0.00909088,0.00909088,0.00909088
100,3499.89,0.81199,1.0676,0.71347,1.05253,0.79225,0.73896,0.78257,0.60173,0.65436,0.53414,0.50202,0.16218,0.93968,1.36133,0.84625,0.87903,0.00907284,0.00907284,0.00907284
101,3534.89,0.80747,1.05158,0.712,1.0543,0.82632,0.74519,0.77734,0.5938,0.67887,0.55823,0.50385,0.16991,0.94071,1.3933,0.8587,0.86415,0.00905463,0.00905463,0.00905463
102,3570.1,0.81036,1.0828,0.72179,1.05633,0.86455,0.73092,0.80294,0.61103,0.10982,0.17671,0.04912,0.01262,0.96288,1.71105,0.84147,0.88414,0.00903627,0.00903627,0.00903627
103,3605.37,0.79625,1.06397,0.71608,1.05147,0.84529,0.72412,0.77599,0.59678,0.17354,0.16064,0.0568,0.01257,0.90623,1.72808,0.85922,0.86861,0.00901776,0.00901776,0.00901776
104,3639.97,0.79612,1.06918,0.70014,1.04799,0.86068,0.73896,0.78485,0.60115,0.25726,0.249,0.13624,0.03222,0.93577,1.69955,0.83259,0.86561,0.00899908,0.00899908,0.00899908
105,3674.92,0.77824,1.07837,0.68431,1.04386,0.85548,0.73896,0.79778,0.61348,0.34293,0.29317,0.1629,0.04434,0.91231,1.58923,0.79711,0.84905,0.00898025,0.00898025,0.00898025
106,3710.03,0.80317,1.06935,0.69565,1.054,0.87588,0.73686,0.79178,0.61388,0.32973,0.3012,0.16217,0.03601,0.90687,1.56527,0.80285,0.84526,0.00896127,0.00896127,0.00896127
107,3745.34,0.78286,1.07257,0.69296,1.03986,0.83433,0.72811,0.76985,0.58955,0.20971,0.17671,0.0767,0.01572,0.95285,1.73224,0.87566,0.86915,0.00894213,0.00894213,0.00894213
108,3780.26,0.80165,1.06112,0.71507,1.04032,0.83754,0.74297,0.78474,0.60453,0.13532,0.15261,0.0481,0.01095,0.91268,1.81653,0.82316,0.86852,0.00892283,0.00892283,0.00892283
109,3815.51,0.78132,1.06041,0.68647,1.03928,0.86142,0.72395,0.78568,0.59633,0.11746,0.11245,0.03575,0.00775,0.92686,1.83403,0.83586,0.87113,0.00890339,0.00890339,0.00890339
110,3851.17,0.78187,1.06408,0.69699,1.03994,0.82358,0.74699,0.78244,0.60648,0.01299,0.0241,0.00271,0.00061,0.91518,2.23601,0.81845,0.85764,0.00888379,0.00888379,0.00888379
111,3886.25,0.77955,1.06428,0.68989,1.0441,0.85719,0.74727,0.79058,0.60364,0.01197,0.01205,0.00174,0.00036,0.91439,2.36905,0.86724,0.8713,0.00886404,0.00886404,0.00886404
112,3921.45,0.78679,1.08535,0.70241,1.04732,0.85639,0.73896,0.79799,0.61333,0.03681,0.03213,0.00651,0.00112,0.9237,2.32436,0.83682,0.8688,0.00884414,0.00884414,0.00884414
113,3956.4,0.78135,1.06048,0.6937,1.05024,0.84213,0.71486,0.78041,0.59912,0.04473,0.04418,0.00759,0.00102,0.9274,2.10706,0.83992,0.85327,0.00882409,0.00882409,0.00882409
114,3991.77,0.76971,1.04324,0.67633,1.03786,0.84303,0.75904,0.79942,0.62091,0.03559,0.03213,0.00673,0.00135,0.91261,2.15192,0.80948,0.84647,0.00880389,0.00880389,0.00880389
115,4027.15,0.77811,1.054,0.67147,1.04467,0.84378,0.73896,0.77663,0.60163,0.00573,0.00803,0.0004,8e-05,0.91914,3.16568,0.81805,0.8636,0.00878354,0.00878354,0.00878354
116,4061.96,0.7718,1.04932,0.68663,1.04424,0.86937,0.72166,0.78157,0.6035,0.00723,0.01606,0.00066,0.00012,0.90947,3.26255,0.82755,0.85657,0.00876305,0.00876305,0.00876305
117,4097.64,0.77395,1.05986,0.68152,1.04331,0.84121,0.72289,0.79194,0.59677,0.00177,0.00402,0.00047,0.0001,0.91501,3.2108,0.8481,0.8802,0.00874241,0.00874241,0.00874241
118,4132.62,0.77275,1.03936,0.67943,1.03936,0.85363,0.72606,0.79669,0.61988,0.0037,0.00803,0.0004,0.00011,0.86474,3.25452,0.7981,0.84699,0.00872162,0.00872162,0.00872162
119,4168,0.76424,1.03825,0.66856,1.03031,0.80454,0.76305,0.79022,0.60376,0.00427,0.00803,0.00019,7e-05,0.92041,3.21915,0.81068,0.87868,0.00870069,0.00870069,0.00870069
120,4203.08,0.76853,1.04753,0.66947,1.03685,0.85365,0.73494,0.78789,0.61219,0.00343,0.00402,0.0004,9e-05,0.89778,3.18557,0.82104,0.85649,0.00867961,0.00867961,0.00867961
121,4238.39,0.78358,1.05431,0.68566,1.03937,0.87168,0.73658,0.7955,0.61846,0.00504,0.00402,0.00057,0.00011,0.90734,3.13116,0.79742,0.85697,0.00865839,0.00865839,0.00865839
122,4273.41,0.76023,1.04047,0.67206,1.03125,0.85647,0.74291,0.79686,0.61314,0.00504,0.00402,0.00065,0.00017,0.89042,3.27835,0.78971,0.84842,0.00863703,0.00863703,0.00863703
123,4308.36,0.77063,1.04106,0.6687,1.04787,0.86443,0.7426,0.79828,0.62399,0.00389,0.00402,0.00064,0.00016,0.88115,3.32621,0.79214,0.83979,0.00861553,0.00861553,0.00861553
124,4343.61,0.77137,1.04379,0.67069,1.03224,0.85712,0.74684,0.7896,0.61277,0.00491,0.00402,0.00047,0.00011,0.90151,3.20802,0.82107,0.85526,0.00859389,0.00859389,0.00859389
125,4378.33,0.76285,1.04101,0.66395,1.03929,0.86594,0.73896,0.79943,0.6204,0.00482,0.00402,0.00058,0.00012,0.89744,3.06752,0.79703,0.85405,0.0085721,0.0085721,0.0085721
126,4413.39,0.74795,1.03667,0.65029,1.02633,0.86265,0.75674,0.80285,0.61829,0.0047,0.00402,0.00044,8e-05,0.88133,3.15145,0.80346,0.84488,0.00855018,0.00855018,0.00855018
127,4448.62,0.75413,1.05841,0.67382,1.03098,0.83809,0.74297,0.7919,0.61317,0.00455,0.00402,0.00052,0.00013,0.87072,3.0434,0.79797,0.83653,0.00852812,0.00852812,0.00852812
128,4484.21,0.75814,1.04675,0.66314,1.03592,0.88032,0.75904,0.79281,0.61199,0.01021,0.02008,0.00123,0.00034,0.86556,2.82653,0.80593,0.83481,0.00850592,0.00850592,0.00850592
129,4519.24,0.74938,1.03546,0.64728,1.02609,0.86608,0.76305,0.79555,0.62682,0.02928,0.03614,0.0026,0.00057,0.87102,2.95081,0.77466,0.83671,0.00848358,0.00848358,0.00848358
