epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,414.643,1.02269,1.18393,1.02065,1.16903,0.72919,0.6747,0.66279,0.42368,0.66107,0.57183,0.5022,0.15181,1.2663,1.29796,1.34499,1.01425,0.000999023,0.000999023,0.000999023
12,451.744,1.01281,1.19101,0.97484,1.15939,0.85777,0.7266,0.74616,0.5137,0.77935,0.65863,0.62972,0.21591,1.21293,1.1719,1.06286,1.00168,0.000998818,0.000998818,0.000998818
13,489.017,1.0228,1.17556,0.98263,1.15783,0.75704,0.66322,0.71367,0.47,0.69807,0.59839,0.5859,0.18791,1.1466,1.28388,1.15367,0.96618,0.000998594,0.000998594,0.000998594
14,525.598,0.98346,1.15863,0.96938,1.14208,0.80051,0.70909,0.71311,0.49521,0.71682,0.64257,0.58391,0.20138,1.0799,1.19677,1.00351,0.97336,0.00099835,0.00099835,0.00099835
15,562.582,0.99069,1.15215,0.96223,1.15535,0.7913,0.73092,0.75536,0.51979,0.70869,0.65462,0.60523,0.19233,1.14548,1.27516,1.11455,0.97302,0.000998086,0.000998086,0.000998086
16,600.189,0.97018,1.16272,0.9401,1.14548,0.80874,0.69626,0.73284,0.47511,0.73844,0.63454,0.61145,0.2178,1.18741,1.18101,1.01213,0.97562,0.000997803,0.000997803,0.000997803
17,637.737,0.96816,1.15575,0.91489,1.13036,0.85628,0.70281,0.75156,0.53006,0.76787,0.60241,0.6022,0.19648,1.07726,1.25011,1.02905,0.96681,0.000997501,0.000997501,0.000997501
18,675.196,0.96564,1.14855,0.92713,1.13401,0.8482,0.67871,0.74004,0.51984,0.80056,0.62871,0.63034,0.21529,1.08673,1.21406,1.01851,0.94244,0.000997179,0.000997179,0.000997179
19,712.857,0.94746,1.14123,0.90521,1.12546,0.85612,0.71486,0.75926,0.54431,0.78671,0.65179,0.61206,0.20345,1.03786,1.20258,0.92668,0.90899,0.000996838,0.000996838,0.000996838
20,750.333,0.92394,1.13192,0.87953,1.12361,0.87565,0.68273,0.73764,0.52387,0.84235,0.63454,0.65569,0.2205,1.11075,1.13644,1.01247,0.94791,0.000996477,0.000996477,0.000996477
21,787.973,0.92126,1.13021,0.87313,1.11823,0.8413,0.69478,0.74758,0.53132,0.72383,0.59839,0.58352,0.20938,1.14313,1.30832,1.01034,0.94445,0.000996097,0.000996097,0.000996097
22,825.488,0.91874,1.13237,0.88315,1.11093,0.82099,0.72289,0.75107,0.52403,0.74375,0.65462,0.63887,0.19394,1.06383,1.2568,0.96972,0.92879,0.000995697,0.000995697,0.000995697
23,863.47,0.93058,1.11503,0.86856,1.12293,0.86989,0.6981,0.7675,0.556,0.84176,0.64091,0.67476,0.2283,1.03452,1.16087,0.95742,0.94877,0.000995278,0.000995278,0.000995278
24,901.313,0.91161,1.12443,0.87554,1.1108,0.89031,0.71888,0.78667,0.55978,0.81643,0.65863,0.65055,0.20573,1.05322,1.2418,1.01043,0.92031,0.00099484,0.00099484,0.00099484
25,938.448,0.90327,1.10951,0.84936,1.10422,0.87585,0.69478,0.76968,0.56864,0.79579,0.63052,0.63629,0.22787,1.01268,1.15467,0.9644,0.932,0.000994383,0.000994383,0.000994383
26,975.741,0.90586,1.11153,0.85827,1.1035,0.82057,0.69792,0.75471,0.54533,0.73606,0.6272,0.62055,0.20528,1.04412,1.2311,1.03394,0.91464,0.000993906,0.000993906,0.000993906
27,1012.83,0.87831,1.11918,0.83127,1.0989,0.85458,0.71486,0.75188,0.54953,0.75376,0.63052,0.61721,0.21358,1.0396,1.17261,0.90293,0.93704,0.00099341,0.00099341,0.00099341
28,1049.82,0.89975,1.1027,0.84746,1.09719,0.85067,0.69076,0.74468,0.51656,0.79189,0.64257,0.65453,0.22359,1.06986,1.14739,0.97981,0.91827,0.000992894,0.000992894,0.000992894
29,1074.19,0.88707,1.1068,0.83173,1.10054,0.8338,0.72533,0.75376,0.54932,0.78686,0.67068,0.65892,0.22024,0.98175,1.13965,0.92233,0.88593,0.000992359,0.000992359,0.000992359
30,1100.49,0.87924,1.11315,0.8185,1.09435,0.86999,0.68273,0.76843,0.56004,0.81559,0.61044,0.64235,0.21744,1.02277,1.22974,0.95127,0.91888,0.000991805,0.000991805,0.000991805
31,1138.07,0.86472,1.09655,0.80757,1.09073,0.86482,0.73092,0.78637,0.54895,0.76545,0.64659,0.63068,0.21746,1.12078,1.38304,0.92816,0.90645,0.000991232,0.000991232,0.000991232
32,1175.33,0.87357,1.09007,0.81388,1.09069,0.86831,0.70281,0.76771,0.56352,0.80989,0.65462,0.67533,0.22921,0.97953,1.19748,0.88345,0.88486,0.00099064,0.00099064,0.00099064
33,1212.94,0.8499,1.10242,0.80429,1.08189,0.91292,0.69076,0.78569,0.57308,0.82343,0.59438,0.62638,0.21867,0.98642,1.20334,0.92602,0.8971,0.000990028,0.000990028,0.000990028
34,1250.37,0.87413,1.09515,0.82314,1.10004,0.84539,0.68073,0.75415,0.56919,0.80185,0.6506,0.66661,0.2227,0.95324,1.17358,0.93003,0.8987,0.000989398,0.000989398,0.000989398
35,1287.6,0.85363,1.0765,0.79181,1.08367,0.85903,0.70971,0.76734,0.5711,0.82093,0.67068,0.68212,0.246,0.95,1.13692,0.87423,0.89012,0.000988748,0.000988748,0.000988748
36,1325.26,0.852,1.09005,0.79526,1.08308,0.85391,0.71084,0.76673,0.57536,0.78021,0.65577,0.65008,0.22909,0.93319,1.1347,0.87326,0.86557,0.000988079,0.000988079,0.000988079
37,1362.52,0.85055,1.09332,0.78392,1.08766,0.89214,0.65462,0.76783,0.54601,0.82739,0.60643,0.6467,0.22519,1.04353,1.1467,0.98488,0.95693,0.000987391,0.000987391,0.000987391
38,1400.07,0.85252,1.09104,0.78471,1.07781,0.87548,0.71486,0.77574,0.58669,0.80591,0.65462,0.6572,0.22702,0.97065,1.17132,0.87406,0.9082,0.000986684,0.000986684,0.000986684
39,1437.41,0.84355,1.08429,0.78912,1.0818,0.85248,0.71084,0.76212,0.58811,0.82039,0.66039,0.67616,0.23631,0.90834,1.14996,0.88285,0.87186,0.000985958,0.000985958,0.000985958
40,1474.86,0.83356,1.07859,0.77952,1.0755,0.85411,0.71084,0.76372,0.57534,0.79605,0.66265,0.64731,0.22337,0.92831,1.18262,0.86697,0.86197,0.000985213,0.000985213,0.000985213
41,1512.37,0.82895,1.08056,0.77016,1.06371,0.8802,0.70816,0.77859,0.57578,0.8192,0.6506,0.64871,0.23998,1.02024,1.17515,0.91976,0.91367,0.000984449,0.000984449,0.000984449
42,1549.51,0.82445,1.08548,0.7812,1.0686,0.87441,0.66667,0.76342,0.5573,0.81418,0.62651,0.66203,0.22284,0.97897,1.17703,0.99124,0.89151,0.000983666,0.000983666,0.000983666
43,1586.86,0.81486,1.06458,0.7611,1.06717,0.85366,0.69478,0.7613,0.55911,0.80122,0.63132,0.64705,0.23479,0.9955,1.14989,0.91676,0.93898,0.000982864,0.000982864,0.000982864
44,1624.58,0.82652,1.07404,0.77676,1.08177,0.86768,0.68473,0.77946,0.56725,0.79076,0.63052,0.65433,0.2169,0.97085,1.17289,0.87545,0.90596,0.000982043,0.000982043,0.000982043
45,1662.39,0.84875,1.0782,0.7883,1.07935,0.86066,0.6988,0.76448,0.5611,0.79906,0.6506,0.64839,0.23215,0.96744,1.17294,0.9294,0.90668,0.000981204,0.000981204,0.000981204
46,1699.75,0.804,1.06447,0.74865,1.06551,0.87954,0.67446,0.7747,0.58381,0.80596,0.61721,0.64882,0.23564,0.94269,1.14312,0.86907,0.86402,0.000980345,0.000980345,0.000980345
47,1737.49,0.81319,1.06595,0.75731,1.07134,0.86523,0.71084,0.78166,0.58299,0.78279,0.65462,0.66781,0.2502,0.99986,1.15471,0.8998,0.92633,0.000979468,0.000979468,0.000979468
48,1775.64,0.80619,1.07073,0.757,1.06245,0.86268,0.70643,0.75354,0.56377,0.79437,0.64257,0.65544,0.23681,0.97451,1.14465,0.91419,0.89228,0.000978572,0.000978572,0.000978572
49,1813.49,0.82001,1.08458,0.74706,1.07314,0.8234,0.73026,0.78228,0.58287,0.80661,0.63454,0.66442,0.2312,0.99584,1.17482,0.85394,0.91094,0.000977658,0.000977658,0.000977658
50,1851.1,0.80455,1.09379,0.75297,1.06313,0.81933,0.71032,0.76617,0.57535,0.74585,0.66667,0.64818,0.22424,0.96901,1.17866,0.88905,0.92051,0.000976725,0.000976725,0.000976725
51,1888.76,0.80808,1.05649,0.75014,1.06011,0.84096,0.71486,0.753,0.5638,0.76436,0.6506,0.62276,0.22076,1.02991,1.13919,0.95963,0.95673,0.000975773,0.000975773,0.000975773
52,1926.28,0.82385,1.05755,0.74642,1.06399,0.85607,0.71084,0.79395,0.60733,0.80117,0.63113,0.65873,0.23018,0.89412,1.15314,0.82457,0.85605,0.000974803,0.000974803,0.000974803
53,1963.86,0.79112,1.05435,0.72903,1.04536,0.8634,0.71077,0.78557,0.59436,0.80384,0.66265,0.69486,0.24156,0.90518,1.16375,0.84514,0.87339,0.000973814,0.000973814,0.000973814
54,2001.73,0.79794,1.05507,0.71958,1.05247,0.89651,0.73092,0.78756,0.59952,0.82565,0.66565,0.6838,0.23296,0.92934,1.15167,0.81598,0.84665,0.000972806,0.000972806,0.000972806
55,2039.31,0.78837,1.05417,0.73109,1.05008,0.87537,0.7052,0.77233,0.6001,0.81229,0.66039,0.67641,0.23728,0.87914,1.15258,0.79851,0.84507,0.00097178,0.00097178,0.00097178
56,2076.67,0.78339,1.05177,0.71378,1.05735,0.88846,0.70683,0.78773,0.60863,0.83339,0.66265,0.69589,0.2545,0.89117,1.14316,0.82345,0.85146,0.000970736,0.000970736,0.000970736
57,2114.14,0.79865,1.06573,0.70791,1.0589,0.86145,0.71084,0.78391,0.59652,0.79242,0.63454,0.64872,0.24605,0.89501,1.14721,0.83426,0.85697,0.000969673,0.000969673,0.000969673
58,2151.47,0.79145,1.03658,0.71581,1.0533,0.8366,0.71967,0.78964,0.58978,0.78858,0.6591,0.68473,0.24868,0.98057,1.11571,0.83552,0.87968,0.000968592,0.000968592,0.000968592
59,2188.79,0.79294,1.04624,0.7079,1.05977,0.80373,0.70716,0.77329,0.58155,0.80653,0.61847,0.67309,0.23721,0.96486,1.13972,0.91576,0.89883,0.000967493,0.000967493,0.000967493
60,2226.11,0.78313,1.05352,0.71757,1.05163,0.85656,0.71486,0.79059,0.6076,0.80362,0.67068,0.68507,0.24776,0.88119,1.13033,0.81984,0.8546,0.000966375,0.000966375,0.000966375
61,2262.99,0.78276,1.04268,0.69607,1.05027,0.84767,0.73749,0.80169,0.6052,0.78682,0.66703,0.70381,0.26182,0.92779,1.1265,0.89308,0.88354,0.000965239,0.000965239,0.000965239
62,2300.15,0.77205,1.05249,0.68944,1.04563,0.8024,0.72289,0.77553,0.59032,0.80934,0.64659,0.69253,0.24812,0.93105,1.1117,0.85041,0.88682,0.000964085,0.000964085,0.000964085
63,2337.54,0.78042,1.0588,0.69633,1.048,0.88086,0.68675,0.77038,0.58713,0.80428,0.62249,0.65889,0.23568,0.91357,1.12669,0.88711,0.8797,0.000962913,0.000962913,0.000962913
64,2374.93,0.76658,1.03702,0.68712,1.04486,0.81335,0.73503,0.77953,0.60275,0.78062,0.69478,0.69274,0.24451,0.89856,1.10477,0.80752,0.85099,0.000961723,0.000961723,0.000961723
65,2412.52,0.78088,1.03723,0.68456,1.04541,0.83397,0.751,0.80011,0.59878,0.79153,0.68675,0.6981,0.24171,0.90202,1.14689,0.81977,0.86585,0.000960515,0.000960515,0.000960515
66,2450.12,0.77509,1.03272,0.68259,1.04259,0.82754,0.73229,0.77769,0.59085,0.79415,0.66667,0.69131,0.24097,0.93835,1.14286,0.83232,0.90124,0.000959289,0.000959289,0.000959289
67,2487.86,0.77112,1.04166,0.70188,1.04713,0.83789,0.73092,0.77452,0.58287,0.79067,0.6506,0.6798,0.2368,0.99878,1.1748,0.90413,0.93065,0.000958044,0.000958044,0.000958044
68,2525.47,0.76951,1.03475,0.68528,1.04332,0.85811,0.70436,0.78757,0.59163,0.82395,0.67666,0.71375,0.24488,0.9906,1.15412,0.85815,0.93072,0.000956782,0.000956782,0.000956782
69,2563.26,0.76197,1.03634,0.68776,1.03733,0.83497,0.71486,0.78089,0.5986,0.84186,0.64139,0.69665,0.24105,0.92883,1.11774,0.88367,0.86882,0.000955502,0.000955502,0.000955502
70,2601.35,0.76039,1.03546,0.69119,1.04033,0.86892,0.70281,0.76872,0.58457,0.82777,0.66265,0.68989,0.24167,0.92237,1.12374,0.8605,0.87808,0.000954205,0.000954205,0.000954205
71,2639.62,0.77265,1.03911,0.68528,1.04362,0.82454,0.75492,0.78619,0.58771,0.75669,0.68696,0.66812,0.22893,0.97136,1.14469,0.89526,0.89449,0.000952889,0.000952889,0.000952889
72,2677.93,0.75748,1.0266,0.67756,1.03764,0.86561,0.69076,0.7833,0.59036,0.79991,0.62651,0.64468,0.2367,0.90799,1.17324,0.85058,0.87827,0.000951556,0.000951556,0.000951556
73,2716.77,0.76121,1.02525,0.67884,1.04133,0.82382,0.71888,0.76555,0.57977,0.8266,0.63855,0.66309,0.2331,0.93914,1.13247,0.81892,0.91213,0.000950206,0.000950206,0.000950206
74,2754.62,0.75697,1.02643,0.66606,1.03129,0.7991,0.751,0.78896,0.60452,0.757,0.66308,0.69503,0.24716,0.90253,1.1185,0.84049,0.86002,0.000948837,0.000948837,0.000948837
75,2792.68,0.75614,1.0242,0.66563,1.03166,0.8304,0.73092,0.77844,0.59906,0.8056,0.66265,0.67776,0.24763,0.88787,1.12419,0.8094,0.8634,0.000947452,0.000947452,0.000947452
76,2831.2,0.75181,1.02994,0.66377,1.0354,0.848,0.73896,0.79584,0.61473,0.79238,0.68273,0.69033,0.2432,0.87454,1.10074,0.76615,0.85049,0.000946048,0.000946048,0.000946048
77,2868.94,0.76498,1.02596,0.67751,1.04066,0.87152,0.73557,0.79616,0.60449,0.8229,0.67178,0.67602,0.24828,0.89596,1.12575,0.77316,0.86514,0.000944628,0.000944628,0.000944628
78,2906.74,0.74855,1.01979,0.65157,1.04067,0.84634,0.75502,0.78474,0.59462,0.77751,0.69478,0.6815,0.2542,0.87877,1.13546,0.78423,0.84545,0.000943189,0.000943189,0.000943189
79,2944.87,0.73578,1.02949,0.65046,1.02426,0.8596,0.74699,0.79596,0.60305,0.82465,0.65462,0.68622,0.24921,0.85322,1.14745,0.79771,0.86291,0.000941734,0.000941734,0.000941734
80,2982.65,0.73875,1.03677,0.64537,1.02809,0.83988,0.69516,0.76994,0.59623,0.7721,0.63948,0.66457,0.23775,0.89187,1.16056,0.81809,0.86429,0.000940262,0.000940262,0.000940262
81,3020.71,0.74212,1.01027,0.6459,1.02895,0.84042,0.73494,0.78767,0.60757,0.77433,0.65863,0.66944,0.24583,0.88707,1.14025,0.80846,0.84363,0.000938772,0.000938772,0.000938772
82,3059.13,0.74751,1.01815,0.64868,1.0313,0.88081,0.71229,0.78921,0.61153,0.83162,0.67441,0.70596,0.25051,0.85407,1.11903,0.8337,0.84344,0.000937265,0.000937265,0.000937265
83,3096.85,0.73652,1.01803,0.64327,1.02646,0.90337,0.71338,0.79999,0.6243,0.83663,0.64257,0.66548,0.24254,0.86255,1.12974,0.82554,0.86241,0.000935741,0.000935741,0.000935741
84,3134.76,0.73612,1.00895,0.65531,1.02884,0.88039,0.70947,0.78095,0.59726,0.82538,0.66442,0.6997,0.247,0.92297,1.15013,0.84682,0.88362,0.0009342,0.0009342,0.0009342
85,3172.66,0.73463,1.00632,0.63903,1.02557,0.85082,0.73494,0.78555,0.59935,0.76828,0.6747,0.68835,0.24487,0.9209,1.10099,0.83129,0.87172,0.000932642,0.000932642,0.000932642
86,3210.75,0.72067,1.02617,0.62959,1.02031,0.82839,0.75606,0.7916,0.60699,0.80677,0.67871,0.70471,0.24767,0.86957,1.13365,0.77879,0.85293,0.000931067,0.000931067,0.000931067
87,3248.7,0.72841,1.02062,0.63726,1.02371,0.84268,0.73494,0.78759,0.60013,0.79689,0.67068,0.68247,0.23831,0.85787,1.12277,0.77513,0.85652,0.000929476,0.000929476,0.000929476
88,3286.52,0.72601,0.99786,0.62172,1.01886,0.82139,0.73896,0.76862,0.59132,0.76766,0.70327,0.69372,0.24242,0.86717,1.1197,0.80669,0.8521,0.000927867,0.000927867,0.000927867
89,3324.14,0.72399,1.02022,0.62934,1.01178,0.85715,0.73494,0.78836,0.61289,0.81119,0.69017,0.6934,0.24129,0.88964,1.12766,0.79935,0.88349,0.000926242,0.000926242,0.000926242
90,3362.25,0.72053,0.99353,0.62052,1.0247,0.8659,0.73494,0.79733,0.62227,0.80295,0.67871,0.69295,0.24801,0.828,1.12428,0.7653,0.84401,0.000924601,0.000924601,0.000924601
91,3400.74,0.72717,1.00193,0.62695,1.01932,0.83603,0.75502,0.78296,0.59853,0.75931,0.68675,0.65717,0.23277,0.89778,1.12369,0.82591,0.88157,0.000922942,0.000922942,0.000922942
92,3438.76,0.71174,0.99862,0.6182,1.01885,0.83746,0.74297,0.77378,0.60491,0.77482,0.69095,0.68141,0.24789,0.87803,1.13146,0.76759,0.84803,0.000921268,0.000921268,0.000921268
93,3476.99,0.71773,0.98879,0.62607,1.01401,0.84715,0.73896,0.7924,0.61083,0.77647,0.67871,0.681,0.24201,0.92753,1.12785,0.83787,0.87008,0.000919576,0.000919576,0.000919576
94,3514.94,0.72669,1.00469,0.62389,1.01359,0.85038,0.75326,0.78704,0.60329,0.77935,0.65462,0.67575,0.24962,0.90674,1.13265,0.8549,0.88687,0.000917869,0.000917869,0.000917869
95,3553.49,0.7035,0.99664,0.60612,1.00282,0.86684,0.71084,0.7744,0.60201,0.79628,0.65462,0.6707,0.23742,0.85203,1.11177,0.82496,0.86462,0.000916145,0.000916145,0.000916145
96,3591.73,0.72226,1.00311,0.6246,1.01314,0.8521,0.71486,0.7908,0.60225,0.75102,0.68675,0.68173,0.24726,0.85081,1.10474,0.83017,0.85445,0.000914405,0.000914405,0.000914405
97,3629.72,0.70883,1.00605,0.617,1.0135,0.82155,0.75502,0.78782,0.62104,0.74168,0.69076,0.68367,0.24338,0.89944,1.11503,0.7729,0.90099,0.000912649,0.000912649,0.000912649
98,3668.25,0.72081,0.98735,0.60963,1.01923,0.82357,0.75904,0.78419,0.60436,0.7687,0.6747,0.67076,0.24721,0.88309,1.10777,0.78402,0.87488,0.000910876,0.000910876,0.000910876
99,3706.19,0.70114,1.00463,0.60708,1.00505,0.80831,0.751,0.78439,0.61696,0.73624,0.6988,0.67702,0.25204,0.8831,1.11655,0.79147,0.86557,0.000909088,0.000909088,0.000909088
100,3743.95,0.70679,0.99557,0.61384,1.00934,0.7871,0.74238,0.7904,0.61962,0.74173,0.68051,0.68984,0.24901,0.86169,1.10844,0.78669,0.86144,0.000907284,0.000907284,0.000907284
101,3781.77,0.69103,0.9969,0.59255,1.00454,0.85625,0.72289,0.78393,0.61271,0.78893,0.65462,0.6741,0.25042,0.84289,1.11577,0.77897,0.84916,0.000905463,0.000905463,0.000905463
102,3819.61,0.72071,0.99658,0.61574,1.01888,0.86619,0.72289,0.78861,0.61242,0.79966,0.66667,0.69465,0.24661,0.87305,1.11696,0.77294,0.85945,0.000903627,0.000903627,0.000903627
103,3856.97,0.68763,0.98285,0.58467,0.99987,0.87422,0.72573,0.78856,0.61325,0.82242,0.67068,0.70094,0.24463,0.86414,1.10124,0.77414,0.86725,0.000901776,0.000901776,0.000901776
104,3894.49,0.69245,0.98504,0.5865,0.99813,0.84289,0.74699,0.79329,0.62256,0.77496,0.6915,0.68431,0.25128,0.82698,1.10417,0.74566,0.81998,0.000899908,0.000899908,0.000899908
105,3931.86,0.69632,0.98675,0.59783,1.0035,0.85492,0.73366,0.79157,0.61508,0.80944,0.66531,0.68914,0.24623,0.8271,1.12286,0.73329,0.8245,0.000898025,0.000898025,0.000898025
106,3969.17,0.69469,0.99581,0.58969,0.99845,0.87123,0.73494,0.79283,0.60702,0.82175,0.66652,0.68153,0.24562,0.86801,1.111,0.76481,0.84945,0.000896127,0.000896127,0.000896127
107,4006.7,0.69751,0.98778,0.59027,0.99564,0.87754,0.76707,0.79421,0.61494,0.79048,0.69478,0.69745,0.24667,0.91259,1.10889,0.77426,0.89846,0.000894213,0.000894213,0.000894213
108,4044.59,0.70003,0.97774,0.59232,1.00584,0.85123,0.77912,0.80194,0.60723,0.79138,0.72289,0.7086,0.263,0.91488,1.11375,0.7639,0.8836,0.000892283,0.000892283,0.000892283
109,4082.59,0.69314,0.98411,0.57744,1.00993,0.82283,0.76472,0.7837,0.60195,0.77721,0.69076,0.69629,0.24519,0.86307,1.13221,0.79262,0.82612,0.000890339,0.000890339,0.000890339
110,4120.69,0.6917,0.98043,0.58577,1.00657,0.85278,0.76768,0.78867,0.61748,0.7793,0.72289,0.71515,0.25043,0.86369,1.09967,0.75029,0.86001,0.000888379,0.000888379,0.000888379
111,4158.34,0.69947,0.97942,0.59611,1.00274,0.84159,0.76305,0.78292,0.60631,0.81194,0.71084,0.70663,0.24852,0.86067,1.10615,0.74221,0.86645,0.000886404,0.000886404,0.000886404
112,4195.83,0.69353,0.98997,0.57806,0.99979,0.85942,0.72289,0.79085,0.62594,0.81409,0.68273,0.68688,0.24437,0.83587,1.09058,0.72664,0.8509,0.000884414,0.000884414,0.000884414
113,4233.45,0.6995,0.98612,0.57818,1.00276,0.85201,0.73989,0.79339,0.62841,0.81057,0.70457,0.70348,0.25329,0.82596,1.09268,0.75096,0.8449,0.000882409,0.000882409,0.000882409
114,4271.5,0.6896,0.96502,0.57163,1.00459,0.88061,0.73092,0.79365,0.62558,0.8305,0.68273,0.69047,0.25497,0.8084,1.11236,0.73834,0.84171,0.000880389,0.000880389,0.000880389
115,4309.17,0.67272,0.96386,0.57101,0.99537,0.88542,0.73494,0.79064,0.61367,0.8173,0.67871,0.69304,0.25019,0.84469,1.11065,0.76931,0.84955,0.000878354,0.000878354,0.000878354
116,4347.18,0.6819,0.97624,0.57368,0.99731,0.83885,0.74297,0.79001,0.61676,0.7628,0.69076,0.68162,0.24584,0.83393,1.09986,0.78921,0.86225,0.000876305,0.000876305,0.000876305
117,4385.19,0.68839,0.97405,0.56138,1.00674,0.87785,0.72154,0.78222,0.60814,0.79959,0.65694,0.66179,0.24189,0.86273,1.10735,0.75199,0.87903,0.000874241,0.000874241,0.000874241
118,4423.16,0.67327,0.97237,0.57558,0.99049,0.87012,0.73092,0.7958,0.60938,0.76975,0.67871,0.66468,0.24453,0.85944,1.10174,0.7335,0.87883,0.000872162,0.000872162,0.000872162
119,4460.69,0.66399,0.96467,0.56313,0.98486,0.87207,0.73917,0.78503,0.59686,0.8058,0.67871,0.68641,0.24397,0.88815,1.10084,0.76454,0.90102,0.000870069,0.000870069,0.000870069
120,4498.59,0.67784,0.97255,0.56906,0.99261,0.85052,0.73896,0.78166,0.61033,0.77194,0.67068,0.67557,0.25142,0.86709,1.08028,0.74208,0.88282,0.000867961,0.000867961,0.000867961
121,4536.66,0.67885,0.94651,0.56277,0.99663,0.84741,0.736,0.78682,0.61835,0.79014,0.67871,0.69437,0.2522,0.81282,1.08211,0.73376,0.84448,0.000865839,0.000865839,0.000865839
122,4574.41,0.67793,0.96086,0.57911,0.99118,0.8949,0.71811,0.78004,0.60258,0.82347,0.65568,0.67354,0.24362,0.89035,1.10394,0.79487,0.90269,0.000863703,0.000863703,0.000863703
123,4612.58,0.67089,0.95773,0.55209,0.994,0.88411,0.73896,0.78992,0.61459,0.80709,0.6747,0.67622,0.24742,0.88421,1.11586,0.79306,0.88204,0.000861553,0.000861553,0.000861553
124,4649.85,0.6716,0.97494,0.56214,0.98313,0.88405,0.73486,0.78793,0.60821,0.81673,0.67871,0.67971,0.23751,0.86647,1.10912,0.78496,0.88273,0.000859389,0.000859389,0.000859389
125,4687.5,0.66419,0.95903,0.56112,0.98991,0.85584,0.751,0.78371,0.61295,0.7784,0.69125,0.6734,0.24461,0.8428,1.10788,0.77122,0.88281,0.00085721,0.00085721,0.00085721
126,4725.3,0.66549,0.95056,0.54131,0.99259,0.85008,0.751,0.78702,0.61918,0.80683,0.68774,0.69005,0.24574,0.80543,1.10471,0.73205,0.82928,0.000855018,0.000855018,0.000855018
127,4762.4,0.66054,0.96983,0.53619,0.98309,0.84244,0.751,0.78828,0.61129,0.76448,0.6747,0.66504,0.24353,0.8585,1.09871,0.74547,0.87032,0.000852812,0.000852812,0.000852812
128,4799.93,0.66469,0.95972,0.55146,0.98632,0.85444,0.70281,0.77651,0.60062,0.74088,0.69478,0.6614,0.23663,0.84919,1.09425,0.78253,0.88375,0.000850592,0.000850592,0.000850592
129,4837.25,0.67368,0.95284,0.55268,0.98963,0.81988,0.74952,0.77436,0.60433,0.749,0.68273,0.67373,0.23772,0.8455,1.11145,0.7961,0.88016,0.000848358,0.000848358,0.000848358
130,4875.27,0.65632,0.95407,0.54115,0.98033,0.86459,0.71798,0.788,0.61946,0.7822,0.6506,0.6748,0.24709,0.84038,1.1018,0.75405,0.84932,0.000846111,0.000846111,0.000846111
