epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1351.74,0.88645,1.1416,0.84485,1.18678,0.82955,0.72317,0.77196,0.53719,0.69919,0.59741,0.56913,0.18992,1.0532,1.24247,1.04905,1.06382,0.000992359,0.000992359,0.000992359
30,1399,0.88032,1.13634,0.84407,1.17479,0.86177,0.67871,0.75839,0.52983,0.77268,0.59839,0.61558,0.19038,1.11221,1.25928,1.07538,1.087,0.000991805,0.000991805,0.000991805
31,1446.23,0.88199,1.12726,0.85693,1.18609,0.89548,0.72259,0.79157,0.56026,0.7368,0.59438,0.58227,0.20676,1.08928,1.27791,0.95737,1.07362,0.000991232,0.000991232,0.000991232
32,1493.28,0.86588,1.11525,0.81982,1.18607,0.82139,0.73896,0.77352,0.53499,0.75438,0.61044,0.60491,0.21109,1.13779,1.22622,1.06558,1.07545,0.00099064,0.00099064,0.00099064
33,1540.21,0.86457,1.14125,0.8034,1.16897,0.85608,0.73092,0.78679,0.56183,0.80278,0.61446,0.6384,0.20685,1.06577,1.2124,0.98644,1.02225,0.000990028,0.000990028,0.000990028
34,1587.6,0.85522,1.10551,0.82067,1.16969,0.85893,0.73494,0.79851,0.54108,0.72976,0.65069,0.62715,0.2017,1.18952,1.19301,0.98515,1.10762,0.000989398,0.000989398,0.000989398
35,1635.04,0.85303,1.10977,0.80256,1.16611,0.83045,0.70683,0.77981,0.5703,0.7721,0.60643,0.6019,0.20648,1.03934,1.25851,1.04868,1.04398,0.000988748,0.000988748,0.000988748
36,1682.24,0.83597,1.11536,0.78775,1.14695,0.81718,0.76707,0.78679,0.57066,0.71862,0.64617,0.6068,0.20024,1.02693,1.22018,0.95577,1.0548,0.000988079,0.000988079,0.000988079
37,1729.22,0.83564,1.11934,0.78042,1.15936,0.8083,0.76201,0.79216,0.55263,0.71572,0.65863,0.63396,0.21236,1.06576,1.23194,1.01599,1.01722,0.000987391,0.000987391,0.000987391
38,1776.74,0.83232,1.10232,0.77276,1.14469,0.81093,0.75791,0.7883,0.56756,0.77485,0.59438,0.60275,0.20648,1.06038,1.23999,0.99513,1.06511,0.000986684,0.000986684,0.000986684
39,1824.48,0.8338,1.12404,0.7842,1.14604,0.78228,0.73592,0.76124,0.55477,0.76634,0.59272,0.60327,0.21125,1.08199,1.21835,0.99253,1.05665,0.000985958,0.000985958,0.000985958
40,1872.13,0.82714,1.09774,0.767,1.14349,0.81278,0.74971,0.77706,0.56191,0.74171,0.62275,0.58817,0.19234,1.01221,1.25018,0.99347,1.01054,0.000985213,0.000985213,0.000985213
41,1919.63,0.82308,1.10825,0.7708,1.14906,0.83473,0.73024,0.79261,0.57528,0.7296,0.63935,0.62282,0.19645,1.03798,1.2115,0.97275,1.03724,0.000984449,0.000984449,0.000984449
42,1967.02,0.81119,1.0895,0.76105,1.13546,0.81493,0.72503,0.78159,0.56984,0.72092,0.57831,0.57137,0.18872,1.03734,1.26603,1.03955,1.05307,0.000983666,0.000983666,0.000983666
43,2013.72,0.81557,1.09098,0.75143,1.13657,0.86001,0.70281,0.78673,0.57602,0.75376,0.64257,0.64608,0.2096,1.04034,1.27225,0.99766,1.02191,0.000982864,0.000982864,0.000982864
44,2060.97,0.81384,1.09789,0.75948,1.13554,0.86297,0.73347,0.8007,0.58905,0.76358,0.64854,0.63503,0.2004,0.99096,1.25756,0.96993,1.02753,0.000982043,0.000982043,0.000982043
45,2108.77,0.81383,1.10183,0.76124,1.12736,0.83254,0.72691,0.77676,0.55961,0.78634,0.65034,0.65529,0.21837,1.03685,1.25281,0.99589,1.03363,0.000981204,0.000981204,0.000981204
46,2155.75,0.80599,1.06641,0.74183,1.13427,0.79989,0.73844,0.78019,0.56837,0.75436,0.59839,0.58849,0.19136,0.97995,1.24706,0.9729,0.98735,0.000980345,0.000980345,0.000980345
47,2203.28,0.79292,1.07029,0.72397,1.12905,0.867,0.76305,0.80007,0.57786,0.77354,0.65846,0.64464,0.22007,1.04346,1.21257,0.95134,1.04815,0.000979468,0.000979468,0.000979468
48,2250.56,0.78218,1.08116,0.71783,1.11826,0.85726,0.68675,0.78024,0.57678,0.72182,0.61847,0.60758,0.21248,0.99205,1.22118,0.97066,1.00872,0.000978572,0.000978572,0.000978572
49,2298.64,0.81454,1.09913,0.74486,1.14028,0.83118,0.73158,0.78356,0.57941,0.77423,0.64257,0.64105,0.2037,1.00339,1.25642,0.94822,1.07766,0.000977658,0.000977658,0.000977658
50,2346.17,0.79109,1.08339,0.72721,1.13269,0.83256,0.74699,0.79266,0.58336,0.70865,0.61446,0.57825,0.19023,1.03196,1.2754,0.97359,1.06629,0.000976725,0.000976725,0.000976725
51,2393.77,0.78505,1.07123,0.71375,1.11815,0.81574,0.72691,0.77568,0.58473,0.71378,0.61847,0.62147,0.21144,1.00838,1.21898,0.96035,1.02923,0.000975773,0.000975773,0.000975773
52,2441.46,0.7901,1.07884,0.71863,1.12245,0.86898,0.71084,0.79997,0.57649,0.76097,0.61044,0.61415,0.19755,1.03297,1.24977,0.92041,1.02966,0.000974803,0.000974803,0.000974803
53,2489.23,0.77653,1.05438,0.71424,1.12155,0.84251,0.751,0.81437,0.60349,0.74339,0.66265,0.66591,0.22578,0.9935,1.23898,0.9003,1.025,0.000973814,0.000973814,0.000973814
54,2536.95,0.79064,1.05712,0.70267,1.128,0.82699,0.74297,0.77886,0.57182,0.69288,0.62249,0.59512,0.20014,1.01726,1.21415,1.01459,1.05126,0.000972806,0.000972806,0.000972806
55,2584.7,0.7753,1.06952,0.70293,1.12258,0.84611,0.76305,0.80999,0.61626,0.7596,0.63052,0.63588,0.20978,0.89866,1.23771,0.87998,0.98856,0.00097178,0.00097178,0.00097178
56,2632.18,0.79738,1.07225,0.72836,1.12221,0.86075,0.77912,0.80641,0.57204,0.75676,0.66265,0.61504,0.20634,1.05232,1.20633,0.91282,1.00903,0.000970736,0.000970736,0.000970736
57,2679.96,0.76555,1.08123,0.69232,1.10873,0.83904,0.75367,0.79162,0.58894,0.73764,0.64659,0.6253,0.21866,1.01171,1.25477,0.91173,1.04518,0.000969673,0.000969673,0.000969673
58,2727.12,0.7556,1.05593,0.68107,1.09953,0.83695,0.74214,0.7976,0.58827,0.7681,0.61189,0.60724,0.21133,0.98538,1.21012,0.89879,1.00894,0.000968592,0.000968592,0.000968592
59,2774.37,0.75113,1.07262,0.67362,1.10249,0.82837,0.77912,0.79144,0.58419,0.73578,0.67871,0.62199,0.20113,0.96887,1.24891,0.90144,1.01366,0.000967493,0.000967493,0.000967493
60,2821.94,0.76183,1.05587,0.68662,1.10539,0.85583,0.76305,0.80995,0.60834,0.79011,0.64659,0.66351,0.23094,0.97193,1.20357,0.92423,1.01917,0.000966375,0.000966375,0.000966375
61,2869.01,0.76506,1.0519,0.6859,1.10468,0.87724,0.73896,0.80094,0.59646,0.74144,0.62249,0.62285,0.20298,0.96849,1.23894,0.88158,0.99448,0.000965239,0.000965239,0.000965239
62,2916.86,0.74876,1.05781,0.67875,1.09954,0.84785,0.76091,0.79946,0.59499,0.72999,0.66233,0.62226,0.20224,0.96736,1.22911,0.90335,0.9875,0.000964085,0.000964085,0.000964085
63,2963.84,0.75158,1.05567,0.67013,1.09383,0.83166,0.75397,0.80686,0.60836,0.71686,0.65075,0.62764,0.20777,0.94481,1.23732,0.89509,0.97936,0.000962913,0.000962913,0.000962913
64,3011.43,0.75067,1.05141,0.67829,1.10741,0.87001,0.77947,0.82204,0.60798,0.75237,0.6711,0.63641,0.2034,0.99772,1.26352,0.88247,1.00865,0.000961723,0.000961723,0.000961723
65,3058.99,0.75058,1.04502,0.67133,1.09761,0.85543,0.73092,0.79365,0.60006,0.72046,0.61446,0.59581,0.2028,0.95307,1.25519,0.92073,1.00328,0.000960515,0.000960515,0.000960515
66,3106.68,0.73987,1.0551,0.65445,1.0933,0.83469,0.7503,0.78701,0.57542,0.74828,0.66265,0.62925,0.2054,0.98776,1.261,0.93412,1.0158,0.000959289,0.000959289,0.000959289
67,3153.79,0.73833,1.06436,0.66136,1.09788,0.82748,0.73896,0.79884,0.58438,0.7211,0.65416,0.63431,0.21021,0.97003,1.18956,0.90877,1.01534,0.000958044,0.000958044,0.000958044
68,3200.87,0.73534,1.04452,0.66045,1.09242,0.83416,0.76762,0.79554,0.59468,0.75537,0.68273,0.65662,0.2111,0.94331,1.21864,0.88546,0.99358,0.000956782,0.000956782,0.000956782
69,3248.96,0.76254,1.05837,0.68233,1.10968,0.85337,0.79467,0.82992,0.61901,0.7914,0.62469,0.65158,0.21839,0.96776,1.24462,0.86738,1.00231,0.000955502,0.000955502,0.000955502
70,3296.42,0.73809,1.03783,0.65521,1.08862,0.80423,0.7751,0.80997,0.60662,0.73457,0.68273,0.65156,0.21904,0.97032,1.21876,0.88166,1.00099,0.000954205,0.000954205,0.000954205
71,3344.41,0.74497,1.03269,0.6415,1.10019,0.82234,0.78077,0.79889,0.60405,0.77298,0.62901,0.63109,0.20184,0.94038,1.25813,0.89307,1.00064,0.000952889,0.000952889,0.000952889
72,3392.63,0.71669,1.01851,0.63237,1.08351,0.833,0.76122,0.82584,0.62945,0.76026,0.66265,0.64769,0.19912,0.90818,1.2366,0.8327,0.95098,0.000951556,0.000951556,0.000951556
73,3440.43,0.75454,1.04759,0.66932,1.10397,0.87513,0.751,0.82059,0.61153,0.75822,0.63855,0.63689,0.21945,0.96343,1.22238,0.87317,1.00807,0.000950206,0.000950206,0.000950206
74,3487.8,0.72508,1.03566,0.64699,1.08726,0.88559,0.72691,0.80398,0.61721,0.76969,0.63454,0.63759,0.21315,0.9491,1.23176,0.83804,0.97768,0.000948837,0.000948837,0.000948837
75,3535.32,0.72667,1.03354,0.64198,1.08306,0.85358,0.73494,0.80375,0.60825,0.7606,0.65073,0.64561,0.21257,0.96208,1.22966,0.88609,0.97593,0.000947452,0.000947452,0.000947452
76,3583.34,0.71736,1.04465,0.6258,1.07931,0.85322,0.74705,0.80712,0.61461,0.7713,0.67068,0.647,0.21434,0.91868,1.21447,0.88825,0.95385,0.000946048,0.000946048,0.000946048
77,3630.69,0.71771,1.03206,0.63796,1.07917,0.87783,0.75028,0.79846,0.62166,0.7757,0.66265,0.64488,0.21529,0.90855,1.22545,0.88517,0.97747,0.000944628,0.000944628,0.000944628
78,3678,0.71616,1.02852,0.62185,1.07934,0.83043,0.72691,0.78092,0.58648,0.74209,0.65867,0.63637,0.21576,0.9883,1.21591,0.93585,1.02726,0.000943189,0.000943189,0.000943189
79,3725.83,0.71072,1.02067,0.61866,1.07506,0.84476,0.72116,0.78385,0.61087,0.71012,0.67884,0.63141,0.20624,0.90873,1.24263,0.83952,0.96848,0.000941734,0.000941734,0.000941734
80,3773.14,0.7151,1.04401,0.60054,1.07778,0.86886,0.73896,0.79673,0.60728,0.71005,0.65893,0.61828,0.20695,0.92118,1.2204,0.89142,1.00196,0.000940262,0.000940262,0.000940262
81,3821.08,0.71744,1.03526,0.62343,1.07882,0.84403,0.76063,0.78199,0.58176,0.76574,0.63454,0.60798,0.20429,0.94909,1.23407,0.90617,1.00923,0.000938772,0.000938772,0.000938772
82,3868.84,0.7104,1.03016,0.61504,1.07666,0.82073,0.73494,0.75634,0.57553,0.74729,0.61847,0.59476,0.20354,0.96007,1.25055,0.91976,1.01029,0.000937265,0.000937265,0.000937265
83,3916.7,0.72007,1.01334,0.61741,1.08046,0.84536,0.75904,0.80536,0.61478,0.74633,0.63454,0.63394,0.21815,0.95497,1.2878,0.86793,0.99552,0.000935741,0.000935741,0.000935741
84,3964.14,0.70612,1.02172,0.6056,1.07002,0.87022,0.73494,0.80783,0.61186,0.73257,0.65863,0.64782,0.21514,0.93253,1.228,0.88808,1.00141,0.0009342,0.0009342,0.0009342
85,4011.68,0.71144,1.0125,0.6024,1.0719,0.83028,0.74699,0.76919,0.58807,0.76651,0.66667,0.64401,0.21217,0.93556,1.20219,0.89713,1.02443,0.000932642,0.000932642,0.000932642
86,4059.15,0.70565,1.0209,0.58841,1.0709,0.85192,0.76246,0.79102,0.60515,0.79663,0.63454,0.63606,0.21994,0.91541,1.2378,0.86351,1.00497,0.000931067,0.000931067,0.000931067
87,4106.4,0.69314,1.01603,0.59058,1.06607,0.85656,0.71947,0.79534,0.60076,0.80667,0.63677,0.63962,0.21223,0.94074,1.18638,0.82878,1.01989,0.000929476,0.000929476,0.000929476
88,4153.63,0.70368,1.01097,0.58782,1.0662,0.83219,0.71486,0.77399,0.5838,0.75135,0.63855,0.60957,0.20333,0.92715,1.19731,0.90457,0.99386,0.000927867,0.000927867,0.000927867
89,4201.34,0.70842,1.02291,0.59607,1.06397,0.85072,0.73238,0.78447,0.6002,0.73879,0.67871,0.63226,0.20926,0.9299,1.19076,0.87963,0.99965,0.000926242,0.000926242,0.000926242
90,4248.6,0.70215,1.00384,0.59136,1.06604,0.84674,0.73896,0.79787,0.60542,0.77948,0.6388,0.64801,0.21696,0.92934,1.18984,0.84866,1.01201,0.000924601,0.000924601,0.000924601
91,4295.56,0.70154,1.01876,0.59008,1.07637,0.86887,0.71084,0.77663,0.60289,0.77269,0.66894,0.64957,0.22321,0.91236,1.17169,0.87271,0.99612,0.000922942,0.000922942,0.000922942
92,4342.88,0.691,1.01385,0.58685,1.07001,0.87641,0.73092,0.8057,0.61745,0.77576,0.64659,0.61822,0.21969,0.91718,1.22107,0.84996,0.97284,0.000921268,0.000921268,0.000921268
93,4389.75,0.68979,1.0092,0.58484,1.06054,0.86162,0.751,0.80334,0.61072,0.76712,0.64659,0.62528,0.21086,0.95122,1.20131,0.86989,1.0084,0.000919576,0.000919576,0.000919576
94,4437.03,0.69824,1.00705,0.59227,1.06504,0.85514,0.76305,0.80418,0.62233,0.7789,0.69478,0.64764,0.21573,0.91622,1.19752,0.83226,0.99909,0.000917869,0.000917869,0.000917869
95,4484.52,0.68169,0.99851,0.57296,1.04868,0.84392,0.76001,0.8002,0.61548,0.74525,0.6747,0.64695,0.2203,0.91433,1.20382,0.8494,1.01163,0.000916145,0.000916145,0.000916145
96,4532.21,0.69983,1.0232,0.56969,1.062,0.83397,0.76707,0.80271,0.60955,0.73442,0.6747,0.63133,0.21868,0.92257,1.19213,0.84526,0.98991,0.000914405,0.000914405,0.000914405
97,4579.57,0.68136,1.01636,0.57664,1.06306,0.88679,0.75904,0.82839,0.62553,0.81439,0.68723,0.67746,0.21713,0.89414,1.19347,0.7704,0.97379,0.000912649,0.000912649,0.000912649
98,4627.17,0.68459,1.00026,0.57166,1.05311,0.85201,0.73896,0.80422,0.62488,0.76979,0.66667,0.65261,0.22211,0.88883,1.20675,0.82175,0.97426,0.000910876,0.000910876,0.000910876
99,4674.67,0.67562,1.01029,0.55866,1.0492,0.84939,0.76707,0.80667,0.61556,0.75176,0.66891,0.64095,0.21467,0.88758,1.20331,0.81286,0.94472,0.000909088,0.000909088,0.000909088
100,4721.83,0.67599,1.00039,0.55461,1.05232,0.87858,0.74699,0.81019,0.61617,0.79395,0.6747,0.65188,0.22227,0.93666,1.19802,0.78889,0.98112,0.000907284,0.000907284,0.000907284
101,4769.49,0.65918,0.99207,0.54974,1.04577,0.8511,0.71162,0.78107,0.6035,0.75984,0.63532,0.62293,0.21718,0.89854,1.21786,0.87233,0.96211,0.000905463,0.000905463,0.000905463
102,4817.2,0.67307,1.00858,0.55775,1.04906,0.83208,0.77108,0.80076,0.62053,0.76161,0.65437,0.63808,0.22043,0.89155,1.21323,0.81061,0.98163,0.000903627,0.000903627,0.000903627
103,4865.52,0.66249,0.98711,0.54831,1.04181,0.83213,0.73659,0.76819,0.59112,0.70375,0.69645,0.61677,0.21005,0.90863,1.20182,0.83885,0.99551,0.000901776,0.000901776,0.000901776
104,4913.23,0.67195,0.99394,0.54057,1.04104,0.87931,0.73494,0.79404,0.61447,0.79663,0.66667,0.6532,0.2215,0.90447,1.21666,0.80342,1.00416,0.000899908,0.000899908,0.000899908
105,4960.36,0.65834,0.99114,0.55211,1.04226,0.85196,0.73494,0.77635,0.59609,0.77516,0.66461,0.63899,0.20933,0.91604,1.21505,0.84474,0.99186,0.000898025,0.000898025,0.000898025
106,5008.28,0.67285,1.00363,0.5525,1.04982,0.87061,0.72962,0.78113,0.61179,0.77265,0.6506,0.6321,0.21708,0.90406,1.21406,0.82048,0.97712,0.000896127,0.000896127,0.000896127
107,5055.89,0.6416,0.9965,0.53852,1.03176,0.84363,0.76305,0.78272,0.60704,0.75439,0.67871,0.63154,0.21007,0.89654,1.23432,0.85463,0.95487,0.000894213,0.000894213,0.000894213
108,5103.76,0.6551,0.98232,0.54809,1.03384,0.83738,0.73494,0.7738,0.59495,0.75329,0.67444,0.62266,0.20783,0.91929,1.2096,0.87241,1.0147,0.000892283,0.000892283,0.000892283
109,5151.47,0.64948,0.98047,0.53564,1.03568,0.82485,0.73761,0.79417,0.61022,0.7387,0.65863,0.64669,0.21505,0.89645,1.21335,0.84407,0.98975,0.000890339,0.000890339,0.000890339
110,5198.7,0.66695,0.99207,0.54288,1.04588,0.83997,0.75502,0.78671,0.61345,0.77367,0.65897,0.64086,0.21681,0.87336,1.22813,0.83066,0.97487,0.000888379,0.000888379,0.000888379
111,5246.06,0.65886,0.99141,0.54614,1.03555,0.83017,0.78715,0.8031,0.62814,0.80375,0.6579,0.67869,0.22414,0.87385,1.21962,0.81973,0.97111,0.000886404,0.000886404,0.000886404
112,5292.95,0.66656,0.99758,0.5563,1.0456,0.84271,0.73158,0.79043,0.61294,0.7919,0.6266,0.64819,0.2159,0.88529,1.22493,0.8434,0.97908,0.000884414,0.000884414,0.000884414
113,5340.65,0.65807,0.98431,0.53284,1.04682,0.83261,0.75904,0.79345,0.6162,0.74755,0.67786,0.64811,0.21443,0.89353,1.21803,0.83489,0.97004,0.000882409,0.000882409,0.000882409
114,5388.02,0.63368,0.96503,0.51873,1.02852,0.86141,0.72387,0.79014,0.61654,0.75227,0.64659,0.61292,0.21245,0.89318,1.2164,0.8619,0.9618,0.000880389,0.000880389,0.000880389
115,5435.56,0.65243,0.9796,0.52178,1.04275,0.81018,0.7751,0.79072,0.60639,0.75303,0.64899,0.62304,0.21784,0.8863,1.22259,0.85499,0.96516,0.000878354,0.000878354,0.000878354
116,5483.62,0.65609,0.96916,0.54203,1.03539,0.82179,0.74078,0.76945,0.60575,0.72346,0.6514,0.61541,0.21602,0.87379,1.22375,0.89318,0.94555,0.000876305,0.000876305,0.000876305
117,5531.34,0.65054,0.9855,0.51428,1.03896,0.86573,0.69478,0.76936,0.60819,0.77439,0.61847,0.60717,0.21136,0.90802,1.21154,0.84468,0.9713,0.000874241,0.000874241,0.000874241
118,5578.93,0.64761,0.96729,0.53148,1.03772,0.86301,0.73373,0.77483,0.61273,0.76638,0.63237,0.60903,0.22009,0.86865,1.19403,0.85672,0.96355,0.000872162,0.000872162,0.000872162
119,5626.68,0.62959,0.96152,0.50896,1.02494,0.88023,0.73787,0.79645,0.61722,0.72974,0.65064,0.61111,0.20785,0.86904,1.21159,0.84536,0.97919,0.000870069,0.000870069,0.000870069
120,5674.21,0.63834,0.96267,0.51701,1.02699,0.84785,0.73852,0.78499,0.61978,0.76447,0.67871,0.64692,0.21964,0.90212,1.2229,0.86993,0.98125,0.000867961,0.000867961,0.000867961
121,5721.93,0.64919,0.97705,0.52122,1.03333,0.88651,0.72152,0.78014,0.60833,0.77785,0.63279,0.62407,0.21093,0.91267,1.20994,0.8754,1.00784,0.000865839,0.000865839,0.000865839
122,5769.13,0.63898,0.97637,0.51757,1.02293,0.85226,0.74134,0.78836,0.61991,0.75977,0.65863,0.64208,0.21923,0.87886,1.21035,0.80438,0.97576,0.000863703,0.000863703,0.000863703
123,5816.8,0.64667,0.96626,0.50609,1.04249,0.87006,0.75502,0.79799,0.62391,0.73235,0.71084,0.64254,0.21849,0.85706,1.21732,0.837,0.97099,0.000861553,0.000861553,0.000861553
124,5864.13,0.64768,0.97071,0.51715,1.03228,0.89146,0.76305,0.79771,0.62265,0.78198,0.67068,0.63975,0.2109,0.86973,1.22317,0.7895,0.98111,0.000859389,0.000859389,0.000859389
125,5911.42,0.63282,0.97285,0.51208,1.02847,0.84949,0.74798,0.79842,0.63195,0.75737,0.63052,0.61861,0.21009,0.85641,1.22567,0.80452,0.96293,0.00085721,0.00085721,0.00085721
126,5959.27,0.6328,0.95808,0.502,1.02359,0.89607,0.73494,0.80002,0.62732,0.77366,0.63454,0.62188,0.22242,0.85909,1.20843,0.81392,0.97042,0.000855018,0.000855018,0.000855018
127,6007.02,0.62433,0.95914,0.50045,1.01605,0.90059,0.72764,0.78699,0.61759,0.80597,0.65058,0.63725,0.21616,0.87087,1.21239,0.85261,0.96846,0.000852812,0.000852812,0.000852812
128,6054.75,0.62892,0.95818,0.49146,1.02023,0.86121,0.71486,0.77705,0.6058,0.73614,0.66265,0.62072,0.20497,0.8619,1.20192,0.85398,0.96125,0.000850592,0.000850592,0.000850592
129,6102.48,0.62063,0.93688,0.49323,1.01708,0.87362,0.72181,0.77808,0.60887,0.75839,0.62651,0.61235,0.20882,0.86413,1.21975,0.86983,0.97041,0.000848358,0.000848358,0.000848358
130,6150.06,0.62814,0.9441,0.48676,1.01558,0.87824,0.72289,0.77367,0.60239,0.7493,0.64257,0.61249,0.20191,0.89146,1.22928,0.88872,0.97685,0.000846111,0.000846111,0.000846111
