epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,620.952,0.97133,1.16758,0.927,1.13951,0.78517,0.61044,0.71177,0.46531,0.65814,0.52209,0.51573,0.15755,1.27816,1.34175,1.15429,1.00031,0.000997803,0.000997803,0.000997803
17,659.587,0.96325,1.14867,0.91113,1.13471,0.78441,0.67217,0.70093,0.46365,0.68909,0.5743,0.54927,0.18163,1.15509,1.25642,1.10749,0.99112,0.000997501,0.000997501,0.000997501
18,697.848,0.98961,1.14588,0.92084,1.1437,0.79793,0.66667,0.69996,0.45924,0.73358,0.60241,0.60252,0.20136,1.28382,1.34076,1.11997,0.96604,0.000997179,0.000997179,0.000997179
19,736.177,0.95657,1.16369,0.90852,1.12977,0.78695,0.66265,0.71978,0.50245,0.7459,0.5743,0.59803,0.19304,1.11634,1.21453,1.17224,0.94701,0.000996838,0.000996838,0.000996838
20,774.536,0.91444,1.15192,0.89125,1.12251,0.85008,0.69076,0.75607,0.52752,0.77643,0.63052,0.6303,0.20845,1.13433,1.28464,0.99178,0.94917,0.000996477,0.000996477,0.000996477
21,813.695,0.91781,1.14921,0.87712,1.1101,0.80964,0.73447,0.76127,0.5184,0.79294,0.66265,0.66475,0.21466,1.11617,1.21718,1.04168,0.94958,0.000996097,0.000996097,0.000996097
22,851.965,0.90907,1.12034,0.85944,1.11013,0.84738,0.69125,0.74951,0.52388,0.80357,0.6243,0.64041,0.22171,1.1111,1.22414,1.06155,0.92071,0.000995697,0.000995697,0.000995697
23,890.17,0.90679,1.12358,0.86256,1.10705,0.8409,0.67927,0.74595,0.50665,0.82069,0.63454,0.64281,0.20569,1.24494,1.27611,1.00142,0.95844,0.000995278,0.000995278,0.000995278
24,928.491,0.91409,1.14106,0.87261,1.11805,0.81764,0.66265,0.72673,0.50786,0.79848,0.63052,0.63614,0.20944,1.1081,1.22924,1.05947,0.94198,0.00099484,0.00099484,0.00099484
25,967.129,0.89945,1.12153,0.85667,1.10919,0.85249,0.67871,0.73108,0.516,0.78554,0.62249,0.62993,0.209,1.13027,1.24,1.11534,0.97153,0.000994383,0.000994383,0.000994383
26,1006.06,0.8842,1.1006,0.83656,1.0993,0.84632,0.72691,0.78084,0.53662,0.84576,0.67068,0.70532,0.2401,1.12863,1.19226,0.94873,0.91239,0.000993906,0.000993906,0.000993906
27,1045.05,0.87568,1.11077,0.83705,1.08844,0.86412,0.71512,0.76319,0.53816,0.82383,0.65863,0.65616,0.22451,1.09446,1.20991,0.9479,0.94512,0.00099341,0.00099341,0.00099341
28,1083.89,0.88868,1.12216,0.84301,1.09448,0.84483,0.67783,0.7491,0.53375,0.77518,0.60643,0.64206,0.2221,1.09129,1.16662,1.02111,0.93932,0.000992894,0.000992894,0.000992894
29,1123,0.88262,1.11791,0.84577,1.09562,0.75553,0.70747,0.72646,0.49917,0.72053,0.64659,0.62925,0.19855,1.09345,1.22698,1.02141,0.94018,0.000992359,0.000992359,0.000992359
30,1161.75,0.88511,1.11688,0.85115,1.1018,0.87665,0.64659,0.75722,0.54485,0.81568,0.60241,0.64452,0.20309,1.06758,1.25415,0.96301,0.93949,0.000991805,0.000991805,0.000991805
31,1200.54,0.87932,1.10655,0.82905,1.10108,0.81891,0.74463,0.76459,0.56513,0.73499,0.66832,0.6626,0.23144,0.99896,1.19911,0.9219,0.89321,0.000991232,0.000991232,0.000991232
32,1239.41,0.87331,1.10416,0.80944,1.09719,0.84382,0.66265,0.71694,0.49855,0.77157,0.59686,0.59813,0.20359,1.11705,1.21575,1.08166,0.93172,0.00099064,0.00099064,0.00099064
33,1278.37,0.86953,1.10319,0.8272,1.09953,0.83326,0.66667,0.76417,0.53867,0.77526,0.59438,0.62525,0.20641,1.06873,1.23046,0.99612,0.93935,0.000990028,0.000990028,0.000990028
34,1317.31,0.86011,1.08597,0.82078,1.09353,0.8565,0.67117,0.75547,0.53982,0.795,0.62297,0.63774,0.21223,1.05842,1.15862,0.98604,0.92789,0.000989398,0.000989398,0.000989398
35,1356.44,0.85524,1.08548,0.79943,1.08431,0.83132,0.70683,0.76737,0.57472,0.80278,0.65388,0.66615,0.24214,1.01296,1.13441,0.96411,0.8949,0.000988748,0.000988748,0.000988748
36,1395.71,0.86066,1.10051,0.79555,1.08569,0.73552,0.71486,0.72938,0.50818,0.71446,0.65462,0.6282,0.20475,1.10826,1.23174,1.05815,0.96167,0.000988079,0.000988079,0.000988079
37,1434.48,0.85708,1.1012,0.80037,1.09476,0.83699,0.70683,0.75447,0.55493,0.74783,0.61931,0.61878,0.22423,1.03408,1.21805,0.92302,0.94142,0.000987391,0.000987391,0.000987391
38,1472.71,0.83601,1.07056,0.77962,1.06752,0.81594,0.73092,0.77476,0.57972,0.82293,0.63052,0.66801,0.22772,0.94587,1.19642,0.92634,0.9017,0.000986684,0.000986684,0.000986684
39,1511.38,0.82714,1.09522,0.79156,1.07081,0.82936,0.70271,0.74511,0.5576,0.75785,0.64103,0.64191,0.2176,0.98959,1.19516,0.96363,0.92844,0.000985958,0.000985958,0.000985958
40,1549.8,0.83705,1.0785,0.79492,1.07609,0.81338,0.70018,0.75486,0.56702,0.83254,0.62651,0.66268,0.22089,0.97753,1.18768,0.95759,0.91106,0.000985213,0.000985213,0.000985213
41,1588.43,0.84572,1.09007,0.77941,1.07935,0.82939,0.70285,0.76184,0.55482,0.85365,0.63052,0.67143,0.23299,1.03812,1.17419,0.93264,0.91569,0.000984449,0.000984449,0.000984449
42,1626.95,0.82736,1.0685,0.7565,1.07401,0.8775,0.71888,0.77219,0.56363,0.80252,0.66265,0.67676,0.2218,1.03809,1.21288,0.91151,0.89545,0.000983666,0.000983666,0.000983666
43,1665.99,0.8453,1.07347,0.76343,1.07,0.86078,0.70683,0.76691,0.57762,0.81735,0.66667,0.67249,0.2321,1.01452,1.14728,0.90587,0.93053,0.000982864,0.000982864,0.000982864
44,1703.8,0.81962,1.06561,0.76766,1.06958,0.82546,0.69478,0.77627,0.59184,0.75213,0.62249,0.66781,0.23176,0.9389,1.15579,0.91907,0.8802,0.000982043,0.000982043,0.000982043
45,1741.88,0.82118,1.07968,0.7442,1.06048,0.89004,0.6988,0.77959,0.57167,0.83801,0.65863,0.6841,0.22942,1.02743,1.19015,0.86661,0.8916,0.000981204,0.000981204,0.000981204
46,1780.16,0.82203,1.05408,0.75548,1.06415,0.83951,0.71427,0.76403,0.57341,0.79797,0.63454,0.65507,0.22556,0.94578,1.18186,0.87815,0.88361,0.000980345,0.000980345,0.000980345
47,1818.92,0.79578,1.05936,0.7318,1.05596,0.80079,0.71035,0.75135,0.54528,0.7573,0.65462,0.65676,0.22582,1.06905,1.1877,0.93269,0.91398,0.000979468,0.000979468,0.000979468
48,1857.57,0.79978,1.03755,0.7238,1.05754,0.85019,0.68377,0.75817,0.55253,0.79152,0.59839,0.61194,0.21961,0.97335,1.16847,0.91957,0.89141,0.000978572,0.000978572,0.000978572
49,1896.33,0.81592,1.07255,0.75611,1.07439,0.88989,0.69478,0.79684,0.56272,0.8153,0.63454,0.66698,0.23796,1.03712,1.18016,0.8867,0.91538,0.000977658,0.000977658,0.000977658
50,1934.62,0.8029,1.0637,0.72539,1.06194,0.85688,0.70281,0.77219,0.56974,0.79689,0.65462,0.65073,0.21165,1.03754,1.23864,0.88578,0.93203,0.000976725,0.000976725,0.000976725
51,1973.1,0.8055,1.04437,0.73428,1.05997,0.85221,0.66667,0.78324,0.57039,0.78034,0.61044,0.63439,0.22721,0.98891,1.19729,0.9292,0.89424,0.000975773,0.000975773,0.000975773
52,2011.25,0.7943,1.04887,0.71176,1.05446,0.85695,0.72177,0.7877,0.57395,0.79786,0.67068,0.663,0.21282,0.99406,1.16179,0.90655,0.90765,0.000974803,0.000974803,0.000974803
53,2049.88,0.7955,1.02743,0.73031,1.05886,0.86683,0.67068,0.76502,0.58277,0.78996,0.61044,0.6117,0.22989,0.98125,1.17577,0.92813,0.90678,0.000973814,0.000973814,0.000973814
54,2088.32,0.7971,1.03654,0.71332,1.05794,0.82932,0.70248,0.75524,0.55547,0.75418,0.65462,0.65713,0.22441,0.96837,1.18229,0.91517,0.88866,0.000972806,0.000972806,0.000972806
55,2127.03,0.79563,1.06526,0.71543,1.06409,0.82806,0.74699,0.77758,0.59161,0.78741,0.69076,0.69847,0.23124,0.9226,1.16062,0.86886,0.88166,0.00097178,0.00097178,0.00097178
56,2166.31,0.79932,1.05499,0.72668,1.05427,0.87287,0.71084,0.79341,0.58124,0.84052,0.65863,0.71799,0.25073,1.02816,1.13992,0.87223,0.88689,0.000970736,0.000970736,0.000970736
57,2205.14,0.78489,1.04896,0.70241,1.05262,0.82062,0.73492,0.77862,0.58388,0.79185,0.65697,0.68751,0.23939,0.95033,1.13698,0.87523,0.87032,0.000969673,0.000969673,0.000969673
58,2242.99,0.79017,1.04611,0.70316,1.04198,0.7968,0.75502,0.76773,0.5826,0.78915,0.6747,0.68405,0.23861,0.96049,1.11784,0.88818,0.87377,0.000968592,0.000968592,0.000968592
59,2281.31,0.77963,1.04566,0.69046,1.0418,0.83256,0.71887,0.78787,0.59166,0.73448,0.67068,0.64435,0.22525,0.95164,1.21093,0.89487,0.90265,0.000967493,0.000967493,0.000967493
60,2319.34,0.78849,1.03582,0.70808,1.05115,0.83918,0.71888,0.78533,0.5889,0.79735,0.66265,0.68809,0.23846,0.97818,1.1947,0.84722,0.86442,0.000966375,0.000966375,0.000966375
61,2358.28,0.75552,1.02545,0.67888,1.03765,0.87584,0.69076,0.78488,0.58937,0.81988,0.63855,0.66491,0.23256,0.94129,1.17844,0.84589,0.8847,0.000965239,0.000965239,0.000965239
62,2397.01,0.77428,1.04401,0.70041,1.04283,0.87362,0.72182,0.79231,0.60254,0.78613,0.64953,0.66614,0.24039,0.92183,1.18457,0.85522,0.88605,0.000964085,0.000964085,0.000964085
63,2435.88,0.75591,1.03359,0.6849,1.0349,0.82245,0.73494,0.78239,0.58946,0.81226,0.6506,0.69064,0.23271,0.91515,1.15916,0.87446,0.86161,0.000962913,0.000962913,0.000962913
64,2474.86,0.75509,1.01976,0.67681,1.03688,0.83173,0.71464,0.78447,0.58961,0.77443,0.64659,0.66831,0.23181,0.9563,1.18385,0.89212,0.89208,0.000961723,0.000961723,0.000961723
65,2513.69,0.77284,1.03177,0.69035,1.03391,0.83294,0.72691,0.77399,0.57422,0.79311,0.6774,0.66141,0.22904,0.93324,1.18523,0.89398,0.87457,0.000960515,0.000960515,0.000960515
66,2552.72,0.75819,1.02244,0.66869,1.03801,0.84666,0.74699,0.79065,0.58396,0.83034,0.63855,0.65866,0.23132,0.9575,1.1606,0.83623,0.88901,0.000959289,0.000959289,0.000959289
67,2592.02,0.75144,1.03116,0.66267,1.03785,0.85959,0.68844,0.77539,0.5786,0.836,0.63463,0.65373,0.22864,0.9735,1.13752,0.89745,0.92244,0.000958044,0.000958044,0.000958044
68,2630.56,0.76308,1.0228,0.67888,1.04561,0.8201,0.71084,0.77467,0.58219,0.77765,0.63208,0.65864,0.23774,0.92951,1.19432,0.86561,0.88201,0.000956782,0.000956782,0.000956782
69,2669.01,0.75115,1.03928,0.67415,1.0345,0.8593,0.72691,0.79706,0.59851,0.78566,0.66243,0.6522,0.22921,0.92707,1.168,0.83208,0.87252,0.000955502,0.000955502,0.000955502
70,2707.17,0.7596,1.02141,0.66871,1.03553,0.8496,0.74868,0.80457,0.60928,0.80859,0.6447,0.67453,0.23299,0.91589,1.16445,0.83983,0.87356,0.000954205,0.000954205,0.000954205
71,2745.74,0.74408,1.00964,0.65506,1.03444,0.82474,0.73707,0.78762,0.60481,0.8185,0.62651,0.65672,0.23261,0.90915,1.17442,0.83713,0.85757,0.000952889,0.000952889,0.000952889
72,2783.73,0.75332,1.00438,0.66174,1.03994,0.82999,0.74507,0.7871,0.60827,0.7935,0.68273,0.67669,0.23444,0.89081,1.16762,0.86337,0.88294,0.000951556,0.000951556,0.000951556
73,2821.63,0.75746,1.02426,0.66681,1.04059,0.8698,0.73092,0.78664,0.60298,0.80886,0.66281,0.65621,0.23438,0.91352,1.16002,0.84076,0.88148,0.000950206,0.000950206,0.000950206
74,2859.52,0.74006,1.01533,0.65924,1.02449,0.86198,0.72289,0.7903,0.59682,0.80928,0.63855,0.66497,0.2307,0.89321,1.1846,0.82774,0.8682,0.000948837,0.000948837,0.000948837
75,2898.04,0.75149,1.01295,0.66526,1.02877,0.86328,0.74699,0.79842,0.60942,0.79935,0.68675,0.69049,0.24888,0.9212,1.17743,0.82012,0.88073,0.000947452,0.000947452,0.000947452
76,2936.87,0.7386,1.0129,0.64687,1.02862,0.85118,0.75801,0.8123,0.61685,0.79044,0.71198,0.72203,0.24893,0.92231,1.13034,0.82757,0.86384,0.000946048,0.000946048,0.000946048
77,2975.91,0.74351,1.01846,0.66075,1.03242,0.82408,0.76305,0.79383,0.60345,0.81786,0.64919,0.67459,0.24688,0.93621,1.17368,0.83249,0.88579,0.000944628,0.000944628,0.000944628
78,3014.67,0.73273,1.00994,0.6524,1.02821,0.85296,0.76882,0.80248,0.59272,0.7857,0.71084,0.69174,0.24699,0.9379,1.16513,0.82556,0.89671,0.000943189,0.000943189,0.000943189
79,3053.53,0.73876,0.99556,0.64866,1.02578,0.85532,0.73494,0.77906,0.57318,0.79949,0.68675,0.67702,0.24265,0.93027,1.16576,0.87936,0.86451,0.000941734,0.000941734,0.000941734
80,3092.29,0.73323,1.01747,0.65071,1.02837,0.8376,0.76642,0.79741,0.59928,0.77282,0.70683,0.68378,0.236,0.90475,1.14364,0.83633,0.86864,0.000940262,0.000940262,0.000940262
81,3131.54,0.72938,1.00747,0.64123,1.02307,0.84754,0.71441,0.7806,0.58705,0.77933,0.65462,0.66238,0.233,0.91279,1.16635,0.85374,0.86222,0.000938772,0.000938772,0.000938772
82,3170.05,0.72143,1.01289,0.62223,1.0196,0.8774,0.72691,0.80119,0.62413,0.83796,0.6747,0.71292,0.26361,0.86368,1.14319,0.80117,0.84069,0.000937265,0.000937265,0.000937265
83,3208.36,0.73686,0.99592,0.63392,1.02315,0.86765,0.75502,0.80743,0.62522,0.80914,0.68675,0.69884,0.24281,0.90695,1.12033,0.80781,0.86706,0.000935741,0.000935741,0.000935741
84,3247.26,0.72834,1.00751,0.62744,1.01607,0.85517,0.75904,0.79303,0.61307,0.80968,0.71084,0.70003,0.24622,0.91603,1.16174,0.79871,0.8821,0.0009342,0.0009342,0.0009342
85,3285.77,0.71555,1.00027,0.62814,1.01722,0.83773,0.76707,0.80233,0.62156,0.81195,0.71888,0.71548,0.24198,0.89139,1.15705,0.78917,0.86549,0.000932642,0.000932642,0.000932642
86,3324.11,0.71785,1.0095,0.60529,1.00923,0.78911,0.7751,0.78526,0.60369,0.7462,0.68483,0.68503,0.24541,0.89492,1.13325,0.8211,0.86702,0.000931067,0.000931067,0.000931067
87,3362.66,0.71343,1.00765,0.62057,1.02084,0.85635,0.74297,0.78103,0.59097,0.81242,0.67836,0.67111,0.23352,0.92002,1.17757,0.835,0.88482,0.000929476,0.000929476,0.000929476
88,3401.75,0.715,0.99341,0.61964,1.0085,0.859,0.73092,0.78557,0.60731,0.81443,0.69076,0.69544,0.23878,0.86155,1.18611,0.81286,0.86528,0.000927867,0.000927867,0.000927867
89,3440.44,0.71414,0.99038,0.61392,1.00729,0.84652,0.76707,0.78789,0.6164,0.84892,0.68675,0.70177,0.24437,0.86259,1.1775,0.79759,0.84153,0.000926242,0.000926242,0.000926242
90,3478.37,0.71149,0.98559,0.61149,1.01101,0.80803,0.751,0.78171,0.61074,0.82735,0.64659,0.68366,0.25168,0.86294,1.15604,0.82493,0.84337,0.000924601,0.000924601,0.000924601
91,3516.09,0.707,1.01391,0.60714,1.01497,0.87806,0.72296,0.80744,0.61702,0.82038,0.66667,0.70003,0.25402,0.88157,1.15845,0.79096,0.85287,0.000922942,0.000922942,0.000922942
92,3554.54,0.7106,1.00599,0.60242,1.01494,0.85495,0.74699,0.80488,0.61935,0.82891,0.66154,0.67034,0.24014,0.89363,1.18078,0.8022,0.86706,0.000921268,0.000921268,0.000921268
93,3593.38,0.71798,0.9912,0.60965,1.0147,0.87351,0.72107,0.80658,0.62892,0.847,0.65863,0.69618,0.24911,0.84809,1.14179,0.79154,0.84908,0.000919576,0.000919576,0.000919576
94,3632.03,0.71133,0.99861,0.62311,1.01699,0.80114,0.74426,0.77651,0.60724,0.79657,0.66049,0.68948,0.24185,0.87836,1.13419,0.82632,0.86612,0.000917869,0.000917869,0.000917869
95,3671.03,0.70562,0.97019,0.60783,1.01073,0.86571,0.69905,0.78464,0.59743,0.76081,0.6747,0.69222,0.24228,0.89325,1.14842,0.81741,0.87421,0.000916145,0.000916145,0.000916145
96,3709.62,0.73138,1.00606,0.61823,1.02105,0.86122,0.69478,0.78519,0.60685,0.81739,0.6506,0.66963,0.24671,0.90278,1.1697,0.81049,0.87162,0.000914405,0.000914405,0.000914405
97,3748.46,0.70206,0.99466,0.60241,1.01378,0.86836,0.74297,0.78716,0.60896,0.81039,0.69076,0.66676,0.23835,0.90554,1.16366,0.77714,0.89579,0.000912649,0.000912649,0.000912649
98,3787.15,0.71551,0.98333,0.60261,1.00227,0.82919,0.74084,0.78447,0.59102,0.75857,0.69478,0.67578,0.24598,0.9004,1.12737,0.85405,0.86639,0.000910876,0.000910876,0.000910876
99,3825.38,0.71495,0.98524,0.60138,1.01021,0.86858,0.75502,0.80272,0.62985,0.82145,0.71486,0.7053,0.25384,0.84144,1.14363,0.77251,0.82373,0.000909088,0.000909088,0.000909088
100,3846.83,0.70028,0.98228,0.57634,1.00672,0.8715,0.751,0.79289,0.6036,0.8101,0.68675,0.68026,0.24401,0.89916,1.12758,0.80631,0.85768,0.000907284,0.000907284,0.000907284
101,3869.25,0.69154,0.96679,0.58251,1.0025,0.88838,0.73519,0.79787,0.61094,0.82353,0.67472,0.69635,0.23913,0.87267,1.16306,0.80495,0.85704,0.000905463,0.000905463,0.000905463
102,3906.91,0.70358,0.98474,0.5863,1.0044,0.84527,0.75502,0.78035,0.59806,0.79055,0.70683,0.6893,0.23513,0.88637,1.16314,0.80361,0.88078,0.000903627,0.000903627,0.000903627
103,3944.11,0.68895,0.97224,0.58907,0.99525,0.83567,0.73524,0.78613,0.60791,0.74906,0.68331,0.64684,0.2297,0.87506,1.16761,0.79951,0.86515,0.000901776,0.000901776,0.000901776
104,3982.66,0.6878,0.96505,0.55872,0.99198,0.86333,0.73572,0.79126,0.60693,0.78783,0.67068,0.68166,0.24915,0.87231,1.1709,0.80482,0.87334,0.000899908,0.000899908,0.000899908
105,4021.32,0.68486,0.97822,0.56589,0.99935,0.89077,0.73494,0.79871,0.62768,0.82229,0.69076,0.70737,0.24931,0.86474,1.12766,0.78591,0.85937,0.000898025,0.000898025,0.000898025
106,4060.39,0.68482,0.98353,0.5745,1.00279,0.85682,0.74699,0.78516,0.60755,0.78773,0.68675,0.68101,0.25167,0.88597,1.13176,0.79962,0.85477,0.000896127,0.000896127,0.000896127
107,4099.06,0.67839,0.98555,0.56899,0.99267,0.82345,0.75904,0.79491,0.60007,0.76382,0.70281,0.70233,0.24349,0.87634,1.16114,0.79389,0.85806,0.000894213,0.000894213,0.000894213
108,4137.55,0.68498,0.96775,0.57933,0.99395,0.84633,0.72289,0.79398,0.62328,0.80172,0.67871,0.71309,0.25359,0.84327,1.15394,0.76889,0.85635,0.000892283,0.000892283,0.000892283
109,4175.82,0.67767,0.97153,0.55362,0.99267,0.85522,0.70281,0.77234,0.59709,0.77601,0.68675,0.67719,0.24528,0.86914,1.17199,0.81072,0.849,0.000890339,0.000890339,0.000890339
110,4213.89,0.7017,0.98068,0.58685,1.00106,0.84772,0.73896,0.80174,0.62434,0.83661,0.69076,0.71099,0.25753,0.8701,1.14861,0.79581,0.83953,0.000888379,0.000888379,0.000888379
111,4252.24,0.67798,0.96934,0.56021,0.99117,0.82836,0.71712,0.78224,0.61158,0.80605,0.64659,0.66673,0.23773,0.88309,1.17994,0.81774,0.86754,0.000886404,0.000886404,0.000886404
112,4290.43,0.68836,0.98197,0.57581,0.99935,0.84621,0.77341,0.79866,0.62095,0.77734,0.70281,0.68941,0.2425,0.86616,1.16957,0.77378,0.86268,0.000884414,0.000884414,0.000884414
113,4328.23,0.66683,0.9722,0.55509,0.9963,0.82654,0.76545,0.79515,0.62139,0.77403,0.70683,0.70103,0.24285,0.8925,1.16624,0.80461,0.89604,0.000882409,0.000882409,0.000882409
114,4366.76,0.67238,0.95147,0.55969,0.99091,0.84549,0.75502,0.79467,0.61765,0.77407,0.69076,0.68859,0.24149,0.87348,1.16456,0.81347,0.86673,0.000880389,0.000880389,0.000880389
115,4405.47,0.67392,0.96505,0.54463,0.9916,0.82788,0.77108,0.79792,0.62846,0.81234,0.68273,0.69237,0.24257,0.85882,1.15973,0.79441,0.85082,0.000878354,0.000878354,0.000878354
116,4444.22,0.67934,0.96604,0.55973,0.99514,0.84272,0.77108,0.79448,0.61184,0.77554,0.70768,0.69851,0.24144,0.87375,1.13946,0.79219,0.86991,0.000876305,0.000876305,0.000876305
117,4483.07,0.6712,0.97026,0.53978,0.9893,0.82623,0.76379,0.78897,0.60421,0.75913,0.68273,0.6637,0.23268,0.88966,1.16838,0.8091,0.87381,0.000874241,0.000874241,0.000874241
118,4521.74,0.67082,0.94848,0.559,0.99603,0.8393,0.77606,0.78719,0.60507,0.82134,0.68675,0.692,0.24494,0.88789,1.16904,0.79997,0.90462,0.000872162,0.000872162,0.000872162
119,4559.98,0.65634,0.95316,0.53348,0.9784,0.83256,0.77878,0.78498,0.60777,0.759,0.70832,0.67829,0.23695,0.86881,1.15155,0.81918,0.90042,0.000870069,0.000870069,0.000870069
120,4598.69,0.67638,0.96055,0.55287,0.99187,0.83854,0.77108,0.78402,0.60302,0.81044,0.69478,0.69589,0.24042,0.88928,1.1351,0.78335,0.8997,0.000867961,0.000867961,0.000867961
121,4636.68,0.67432,0.95572,0.55005,0.98615,0.85772,0.77476,0.81044,0.62117,0.76663,0.68605,0.67073,0.24718,0.86931,1.14405,0.75966,0.85637,0.000865839,0.000865839,0.000865839
122,4674.64,0.6628,0.94764,0.53203,0.98414,0.85386,0.77434,0.78735,0.60838,0.78315,0.7107,0.67667,0.24375,0.857,1.14832,0.7908,0.83951,0.000863703,0.000863703,0.000863703
123,4712.16,0.66448,0.94188,0.5331,0.99724,0.81436,0.76305,0.77361,0.5979,0.76411,0.71486,0.68408,0.24038,0.89057,1.16129,0.82123,0.86996,0.000861553,0.000861553,0.000861553
124,4750.67,0.67294,0.94962,0.53398,0.99263,0.85296,0.76305,0.78644,0.6066,0.82174,0.71084,0.70579,0.24478,0.88066,1.16444,0.78866,0.8759,0.000859389,0.000859389,0.000859389
125,4789.32,0.66076,0.95421,0.53734,0.99106,0.84076,0.76333,0.7878,0.6147,0.77469,0.70281,0.70187,0.2407,0.84994,1.16145,0.76572,0.86417,0.00085721,0.00085721,0.00085721
126,4828.09,0.65818,0.94412,0.52878,0.98178,0.88571,0.71581,0.78364,0.61141,0.83407,0.66667,0.68454,0.241,0.85787,1.15555,0.77015,0.86926,0.000855018,0.000855018,0.000855018
127,4866.9,0.65237,0.95144,0.52088,0.97853,0.85266,0.74699,0.78846,0.61813,0.84674,0.67068,0.68536,0.24029,0.85812,1.1727,0.78842,0.85357,0.000852812,0.000852812,0.000852812
128,4905.37,0.65205,0.94172,0.52158,0.98332,0.84968,0.76305,0.78531,0.61061,0.80191,0.68284,0.67933,0.23364,0.88977,1.16785,0.82182,0.87747,0.000850592,0.000850592,0.000850592
129,4943.16,0.6417,0.93417,0.51618,0.97208,0.89026,0.71679,0.78985,0.61154,0.83196,0.67606,0.70138,0.24413,0.87963,1.1584,0.7788,0.87093,0.000848358,0.000848358,0.000848358
130,4981.53,0.64466,0.92847,0.51349,0.97799,0.85318,0.73494,0.78089,0.60478,0.78922,0.66166,0.67026,0.23923,0.88137,1.17551,0.80057,0.86955,0.000846111,0.000846111,0.000846111
