epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,896.254,0.90359,1.1353,0.85956,1.10216,0.89018,0.69478,0.75786,0.51916,0.84387,0.65863,0.66836,0.21303,1.14996,1.19406,0.95717,0.95433,0.000995697,0.000995697,0.000995697
23,937.785,0.92447,1.11174,0.87515,1.12124,0.79335,0.69381,0.72323,0.52432,0.7453,0.63855,0.64575,0.20985,1.07704,1.17572,1.01371,0.95564,0.000995278,0.000995278,0.000995278
24,979.006,0.90573,1.11645,0.86714,1.11083,0.88382,0.67217,0.76041,0.55191,0.81743,0.61137,0.62031,0.21604,1.03852,1.19724,1.00422,0.91739,0.00099484,0.00099484,0.00099484
25,1019.71,0.91157,1.11034,0.85601,1.10364,0.85996,0.6747,0.7452,0.51846,0.79533,0.63052,0.64436,0.21696,1.02008,1.17872,0.9842,0.92616,0.000994383,0.000994383,0.000994383
26,1060.26,0.89314,1.11949,0.84768,1.1004,0.8383,0.6988,0.75112,0.53374,0.77407,0.65462,0.64335,0.19113,1.07491,1.19436,0.98587,0.92792,0.000993906,0.000993906,0.000993906
27,1100.05,0.88544,1.12107,0.85063,1.09728,0.81119,0.70281,0.74998,0.52789,0.71349,0.61847,0.58667,0.19619,1.0792,1.22828,0.99855,0.93199,0.00099341,0.00099341,0.00099341
28,1140.74,0.89193,1.10935,0.84103,1.09235,0.76897,0.71888,0.72877,0.51362,0.76349,0.6506,0.64113,0.21028,1.08672,1.18769,1.03803,0.93126,0.000992894,0.000992894,0.000992894
29,1182.25,0.88591,1.10913,0.83741,1.10394,0.76975,0.74297,0.7536,0.5389,0.76598,0.63454,0.63201,0.22513,1.07347,1.14069,0.98057,0.94386,0.000992359,0.000992359,0.000992359
30,1223.64,0.87526,1.10984,0.81829,1.09302,0.87531,0.6988,0.76914,0.56037,0.79456,0.61847,0.62404,0.21662,0.97772,1.18598,0.90292,0.88625,0.000991805,0.000991805,0.000991805
31,1264.56,0.86343,1.09466,0.8076,1.09034,0.83729,0.74297,0.76476,0.55104,0.78177,0.66265,0.64447,0.22124,1.03255,1.22711,0.9369,0.90884,0.000991232,0.000991232,0.000991232
32,1305.06,0.84851,1.0784,0.80968,1.08412,0.8426,0.71486,0.76411,0.55542,0.80136,0.66667,0.69018,0.22173,0.96905,1.17088,0.88529,0.90708,0.00099064,0.00099064,0.00099064
33,1345.62,0.85798,1.09951,0.80558,1.08312,0.87192,0.68273,0.7618,0.55672,0.81183,0.62377,0.66182,0.22534,0.99854,1.16481,0.96209,0.93443,0.000990028,0.000990028,0.000990028
34,1385.86,0.85996,1.09458,0.81713,1.09277,0.83018,0.71486,0.73957,0.53768,0.77681,0.64659,0.64607,0.21921,1.09952,1.20761,0.99766,0.96385,0.000989398,0.000989398,0.000989398
35,1426.77,0.84244,1.07508,0.78742,1.07744,0.88589,0.6988,0.75195,0.55486,0.82868,0.6506,0.6501,0.23781,1.04076,1.19832,0.91264,0.91837,0.000988748,0.000988748,0.000988748
36,1468.24,0.8474,1.09458,0.79235,1.08048,0.77255,0.72298,0.75498,0.55475,0.74778,0.62651,0.61,0.22201,0.9906,1.13427,0.9408,0.88564,0.000988079,0.000988079,0.000988079
37,1509.67,0.85592,1.09152,0.7887,1.08389,0.85304,0.74699,0.7613,0.56389,0.80583,0.70004,0.68597,0.242,1.0331,1.16286,0.85868,0.9287,0.000987391,0.000987391,0.000987391
38,1550.79,0.85369,1.09465,0.78388,1.07748,0.85841,0.73041,0.77573,0.56221,0.80599,0.69478,0.69495,0.23805,0.98729,1.14064,0.84444,0.90181,0.000986684,0.000986684,0.000986684
39,1591.52,0.84617,1.07615,0.77971,1.0809,0.85386,0.7274,0.77219,0.57628,0.82599,0.70536,0.7135,0.24416,0.95774,1.1107,0.89026,0.89962,0.000985958,0.000985958,0.000985958
40,1632.02,0.84358,1.08133,0.79207,1.08027,0.82514,0.73494,0.7584,0.55668,0.76097,0.6747,0.65411,0.22259,1.03179,1.17406,0.93418,0.92899,0.000985213,0.000985213,0.000985213
41,1672.12,0.83641,1.08796,0.76954,1.06695,0.86167,0.72549,0.7742,0.58535,0.82351,0.69336,0.70938,0.24939,0.97564,1.14064,0.86395,0.91636,0.000984449,0.000984449,0.000984449
42,1713.11,0.83501,1.07922,0.77783,1.07454,0.85516,0.73092,0.77169,0.56087,0.79278,0.69076,0.68067,0.22911,1.07881,1.16227,0.92832,0.97716,0.000983666,0.000983666,0.000983666
43,1754.31,0.82584,1.06352,0.77034,1.07264,0.82629,0.70281,0.75275,0.55534,0.83772,0.61847,0.66905,0.24742,0.97895,1.1242,0.92611,0.88191,0.000982864,0.000982864,0.000982864
44,1795.21,0.83863,1.08013,0.7786,1.08586,0.83555,0.71888,0.77052,0.5832,0.77758,0.66667,0.66745,0.22674,0.92831,1.15913,0.87382,0.86704,0.000982043,0.000982043,0.000982043
45,1835.47,0.84587,1.07529,0.7856,1.08103,0.87345,0.693,0.77936,0.56449,0.81895,0.6506,0.68142,0.24025,0.99521,1.12496,0.88145,0.86892,0.000981204,0.000981204,0.000981204
46,1875.6,0.82263,1.0573,0.7552,1.07002,0.8786,0.69757,0.77862,0.56906,0.8225,0.65133,0.67816,0.23545,1.01168,1.13858,0.89817,0.91696,0.000980345,0.000980345,0.000980345
47,1915.68,0.81883,1.07315,0.76013,1.07459,0.84175,0.72633,0.76393,0.55208,0.80126,0.6747,0.67609,0.23689,1.00327,1.12913,0.88578,0.92314,0.000979468,0.000979468,0.000979468
48,1957.2,0.80278,1.08055,0.74093,1.05653,0.87765,0.7202,0.78735,0.57645,0.82002,0.67068,0.69036,0.24083,1.02933,1.12307,0.87943,0.89223,0.000978572,0.000978572,0.000978572
49,1998.3,0.81067,1.07994,0.74033,1.0617,0.85701,0.73092,0.78932,0.58069,0.80109,0.68273,0.6989,0.24131,1.05279,1.1493,0.87071,0.88832,0.000977658,0.000977658,0.000977658
50,2038.64,0.81022,1.0809,0.75381,1.0637,0.8078,0.70683,0.76452,0.56901,0.8044,0.62249,0.66672,0.22669,0.99163,1.13089,0.91569,0.94147,0.000976725,0.000976725,0.000976725
51,2079.2,0.81143,1.05436,0.75005,1.05462,0.83199,0.71597,0.75132,0.55708,0.75725,0.65145,0.6521,0.23126,1.0235,1.11623,0.9399,0.92696,0.000975773,0.000975773,0.000975773
52,2119.43,0.79411,1.04846,0.73655,1.05803,0.84696,0.75569,0.80407,0.59349,0.76425,0.65098,0.63202,0.21647,0.94719,1.20311,0.82217,0.86663,0.000974803,0.000974803,0.000974803
53,2160.07,0.7878,1.05896,0.72357,1.04467,0.83497,0.74699,0.79724,0.59861,0.77156,0.65863,0.66347,0.24618,1.00005,1.14423,0.87581,0.91369,0.000973814,0.000973814,0.000973814
54,2201.22,0.80473,1.04057,0.71553,1.05107,0.90067,0.71486,0.79764,0.57098,0.8227,0.63358,0.65189,0.23344,0.90263,1.13706,0.81964,0.86946,0.000972806,0.000972806,0.000972806
55,2242.58,0.78913,1.04466,0.72412,1.04554,0.89438,0.71486,0.79353,0.59117,0.83301,0.66667,0.6935,0.24395,0.93525,1.14277,0.82739,0.87624,0.00097178,0.00097178,0.00097178
56,2283.17,0.79238,1.04969,0.71913,1.05705,0.88884,0.73857,0.79494,0.5914,0.84124,0.68273,0.71945,0.24754,0.97656,1.12648,0.82993,0.88648,0.000970736,0.000970736,0.000970736
57,2323.6,0.78907,1.06263,0.70416,1.0566,0.88023,0.7379,0.79608,0.58793,0.82078,0.67871,0.68797,0.24279,0.99951,1.14488,0.85744,0.9016,0.000969673,0.000969673,0.000969673
58,2363.58,0.7829,1.03776,0.70347,1.05022,0.82116,0.73763,0.78033,0.5777,0.8234,0.63052,0.6634,0.23374,0.94684,1.11929,0.85535,0.86798,0.000968592,0.000968592,0.000968592
59,2404.34,0.79362,1.04867,0.70005,1.06013,0.7995,0.74699,0.77623,0.5799,0.79096,0.66667,0.67194,0.23899,0.95252,1.14995,0.88135,0.91468,0.000967493,0.000967493,0.000967493
60,2445.74,0.79252,1.05461,0.72041,1.0574,0.87333,0.71991,0.78195,0.58282,0.82341,0.67068,0.69984,0.24861,0.96669,1.10565,0.91774,0.91395,0.000966375,0.000966375,0.000966375
61,2487.01,0.77753,1.0481,0.70008,1.04132,0.86769,0.69478,0.77284,0.58071,0.8472,0.6506,0.68025,0.24345,0.97635,1.102,0.8917,0.89411,0.000965239,0.000965239,0.000965239
62,2527.65,0.77909,1.05268,0.69995,1.04825,0.89137,0.6988,0.77467,0.58831,0.83688,0.67997,0.7142,0.24495,0.97699,1.11069,0.86321,0.90203,0.000964085,0.000964085,0.000964085
63,2568.2,0.7766,1.05291,0.69631,1.04772,0.83846,0.71084,0.76928,0.57189,0.84435,0.63178,0.66343,0.23255,0.93346,1.1169,0.88533,0.88079,0.000962913,0.000962913,0.000962913
64,2608.25,0.76135,1.03983,0.68516,1.03949,0.78488,0.72691,0.76884,0.5811,0.7961,0.63855,0.66791,0.22963,0.907,1.14636,0.83466,0.87476,0.000961723,0.000961723,0.000961723
65,2648.9,0.77523,1.04337,0.69273,1.03997,0.86781,0.6988,0.77342,0.59183,0.84683,0.6747,0.71203,0.24719,0.92932,1.11809,0.86559,0.87833,0.000960515,0.000960515,0.000960515
66,2690.28,0.7623,1.03282,0.68169,1.03894,0.86755,0.71026,0.77979,0.59296,0.81039,0.65225,0.68153,0.24216,0.92079,1.15011,0.84744,0.88171,0.000959289,0.000959289,0.000959289
67,2731.51,0.76788,1.03835,0.69809,1.04451,0.80804,0.74699,0.77059,0.58533,0.79285,0.66667,0.68536,0.23049,0.95394,1.15648,0.87175,0.91174,0.000958044,0.000958044,0.000958044
68,2772.2,0.75397,1.02456,0.67978,1.0394,0.82722,0.70281,0.75999,0.57956,0.78798,0.65462,0.67688,0.23358,0.94614,1.12019,0.8661,0.91309,0.000956782,0.000956782,0.000956782
69,2812.54,0.76628,1.04241,0.68383,1.03748,0.88469,0.73494,0.7972,0.6093,0.84479,0.68675,0.71396,0.24651,0.8926,1.12908,0.79079,0.85558,0.000955502,0.000955502,0.000955502
70,2852.92,0.76888,1.0336,0.68203,1.04087,0.85405,0.71486,0.77133,0.58913,0.78881,0.66265,0.67365,0.24059,0.93266,1.10133,0.85934,0.91013,0.000954205,0.000954205,0.000954205
71,2893.25,0.77407,1.03631,0.6802,1.03815,0.7979,0.71351,0.74929,0.55814,0.73613,0.63052,0.63347,0.22434,0.97384,1.13991,0.89505,0.90063,0.000952889,0.000952889,0.000952889
72,2934.45,0.74279,1.01885,0.6664,1.02801,0.84906,0.70281,0.78792,0.6012,0.78179,0.65462,0.67392,0.24335,0.89295,1.11433,0.79012,0.85888,0.000951556,0.000951556,0.000951556
73,2975.69,0.75697,1.02159,0.66906,1.03483,0.83357,0.72413,0.77882,0.57569,0.80979,0.6506,0.66391,0.23904,0.94706,1.13298,0.83417,0.91051,0.000950206,0.000950206,0.000950206
74,3016.1,0.75647,1.02217,0.66077,1.03087,0.87832,0.71486,0.78873,0.59901,0.82358,0.67068,0.6859,0.23566,0.91525,1.11491,0.79513,0.85704,0.000948837,0.000948837,0.000948837
75,3056.62,0.75328,1.02149,0.6565,1.02881,0.84582,0.72705,0.78919,0.59486,0.81912,0.67293,0.69844,0.24533,0.90249,1.0921,0.84843,0.86792,0.000947452,0.000947452,0.000947452
76,3096.68,0.74712,1.0253,0.65967,1.0314,0.85042,0.73065,0.78958,0.60171,0.80088,0.68273,0.68991,0.24489,0.89918,1.08389,0.81845,0.85967,0.000946048,0.000946048,0.000946048
77,3137.38,0.7568,1.0254,0.66511,1.02843,0.83649,0.73964,0.77561,0.60248,0.82973,0.66265,0.66772,0.23974,0.88597,1.09837,0.80201,0.91351,0.000944628,0.000944628,0.000944628
78,3178.57,0.75223,1.02107,0.65341,1.03996,0.85397,0.72805,0.78726,0.6053,0.85181,0.64637,0.68323,0.24564,0.89484,1.10988,0.78096,0.86192,0.000943189,0.000943189,0.000943189
79,3219.92,0.73636,1.02712,0.63976,1.02207,0.85595,0.71084,0.76878,0.59197,0.80306,0.65507,0.67017,0.23884,0.90723,1.13147,0.83713,0.89121,0.000941734,0.000941734,0.000941734
80,3260.65,0.72909,1.03437,0.64382,1.02493,0.8428,0.70683,0.79829,0.60789,0.789,0.64576,0.6973,0.24693,0.91998,1.10401,0.80845,0.8982,0.000940262,0.000940262,0.000940262
81,3301.01,0.73983,1.0068,0.64378,1.0289,0.87447,0.72742,0.79686,0.6128,0.81191,0.6747,0.69552,0.25312,0.8688,1.11956,0.78634,0.85842,0.000938772,0.000938772,0.000938772
82,3341.33,0.75146,1.01315,0.65068,1.03476,0.84718,0.72289,0.78066,0.58852,0.80793,0.67068,0.69107,0.24169,0.91248,1.12447,0.8082,0.849,0.000937265,0.000937265,0.000937265
83,3381.71,0.738,1.01806,0.64733,1.02451,0.84218,0.72691,0.77418,0.59452,0.77905,0.6747,0.68516,0.24716,0.92349,1.12408,0.81685,0.8906,0.000935741,0.000935741,0.000935741
84,3423.06,0.72246,1.00212,0.65214,1.0219,0.83223,0.73713,0.77541,0.59526,0.81531,0.63824,0.66206,0.24236,0.90249,1.15309,0.8317,0.93083,0.0009342,0.0009342,0.0009342
85,3464.18,0.72844,1.00824,0.62858,1.02069,0.8288,0.75502,0.78852,0.58544,0.80992,0.65025,0.65578,0.24288,0.90178,1.11895,0.77912,0.88903,0.000932642,0.000932642,0.000932642
86,3504.67,0.72851,1.0315,0.62858,1.0206,0.87515,0.69478,0.79195,0.59786,0.80473,0.65462,0.68154,0.24605,0.88998,1.10201,0.76188,0.87765,0.000931067,0.000931067,0.000931067
87,3545.18,0.73206,1.02032,0.62272,1.02213,0.8579,0.73092,0.77364,0.58947,0.79407,0.67871,0.68905,0.24165,0.89825,1.1211,0.80474,0.8698,0.000929476,0.000929476,0.000929476
88,3585.4,0.7199,1.00497,0.62116,1.01688,0.83679,0.69478,0.74757,0.58048,0.81655,0.66141,0.67818,0.23955,0.9179,1.11806,0.81498,0.89761,0.000927867,0.000927867,0.000927867
89,3625.8,0.72563,1.01253,0.6268,1.01535,0.84012,0.73863,0.79008,0.60418,0.7785,0.67755,0.68989,0.24892,0.90218,1.1119,0.7759,0.85721,0.000926242,0.000926242,0.000926242
90,3646.72,0.71824,0.99617,0.61592,1.02661,0.8937,0.70683,0.80637,0.6254,0.84334,0.64659,0.67881,0.24098,0.89928,1.13261,0.76876,0.94478,0.000924601,0.000924601,0.000924601
91,3680.81,0.72543,1.00263,0.63007,1.01585,0.86135,0.70281,0.76652,0.5815,0.81729,0.67068,0.68634,0.23677,0.92939,1.10356,0.82175,0.91964,0.000922942,0.000922942,0.000922942
92,3720.84,0.71361,0.99878,0.60497,1.01663,0.85885,0.73311,0.77587,0.59669,0.80577,0.68273,0.66499,0.23735,0.88819,1.11413,0.78018,0.89881,0.000921268,0.000921268,0.000921268
93,3761.25,0.71399,0.99031,0.617,1.01102,0.82705,0.74297,0.78631,0.59908,0.75895,0.68281,0.6708,0.2381,0.85399,1.13619,0.77797,0.84607,0.000919576,0.000919576,0.000919576
94,3801.3,0.72497,1.00208,0.62014,1.01136,0.87228,0.72289,0.78451,0.60073,0.80218,0.68675,0.67142,0.23772,0.90133,1.1305,0.76682,0.88532,0.000917869,0.000917869,0.000917869
95,3841.95,0.70671,0.99091,0.60445,1.00632,0.83615,0.72289,0.76946,0.59991,0.78414,0.6747,0.66161,0.24246,0.87009,1.12393,0.81114,0.87358,0.000916145,0.000916145,0.000916145
96,3882.65,0.72033,0.99421,0.60977,1.00699,0.85476,0.73896,0.78589,0.60535,0.78348,0.67871,0.68514,0.2472,0.86224,1.13387,0.79259,0.86511,0.000914405,0.000914405,0.000914405
97,3922.98,0.70593,0.99863,0.61011,1.01303,0.82877,0.75809,0.79714,0.60275,0.80646,0.66939,0.68482,0.24873,0.92209,1.11429,0.78357,0.95233,0.000912649,0.000912649,0.000912649
98,3962.76,0.72226,0.99329,0.60604,1.01666,0.82362,0.74297,0.77229,0.58184,0.7538,0.65169,0.63355,0.23431,0.89276,1.1221,0.74883,0.89446,0.000910876,0.000910876,0.000910876
99,4003.13,0.70305,0.99834,0.60434,1.00471,0.82756,0.73241,0.78095,0.5938,0.81989,0.65816,0.68044,0.23763,0.88361,1.12624,0.76906,0.88744,0.000909088,0.000909088,0.000909088
100,4044.31,0.70262,0.98816,0.60511,1.0171,0.83238,0.70683,0.773,0.5988,0.77081,0.65863,0.65845,0.24361,0.8504,1.0954,0.77681,0.89534,0.000907284,0.000907284,0.000907284
101,4084.01,0.69021,0.99705,0.58056,1.0032,0.80953,0.74699,0.76902,0.58713,0.73282,0.6747,0.64218,0.23188,0.852,1.13486,0.77648,0.87258,0.000905463,0.000905463,0.000905463
102,4123.32,0.71107,1.00527,0.60698,1.01288,0.86608,0.67531,0.75471,0.5697,0.79397,0.61908,0.63269,0.23503,0.92101,1.12885,0.83581,0.9065,0.000903627,0.000903627,0.000903627
103,4163.45,0.69397,0.98141,0.58476,1.00326,0.81324,0.75197,0.77236,0.58961,0.75221,0.6949,0.66244,0.24284,0.92616,1.11753,0.82664,0.93517,0.000901776,0.000901776,0.000901776
104,4203.2,0.70059,0.98754,0.59685,1.00343,0.88037,0.73886,0.7877,0.59443,0.81612,0.65863,0.66944,0.25218,0.87451,1.1163,0.79418,0.89554,0.000899908,0.000899908,0.000899908
105,4242.46,0.70014,0.97421,0.59982,1.00956,0.84469,0.74265,0.78601,0.60324,0.80081,0.66199,0.65264,0.23617,0.89172,1.12686,0.7385,0.89876,0.000898025,0.000898025,0.000898025
106,4282.74,0.70134,0.99868,0.58986,1.00422,0.86356,0.75502,0.78572,0.59788,0.8164,0.66073,0.6662,0.23833,0.91238,1.13159,0.76897,0.91981,0.000896127,0.000896127,0.000896127
107,4324.07,0.68755,0.98253,0.57833,0.99415,0.86449,0.743,0.78391,0.60833,0.81408,0.66822,0.67762,0.24305,0.90555,1.12412,0.77517,0.90229,0.000894213,0.000894213,0.000894213
108,4364.8,0.69381,0.97449,0.59341,1.00716,0.83229,0.72691,0.77104,0.59946,0.81624,0.64257,0.65891,0.24191,0.87153,1.13522,0.77683,0.88752,0.000892283,0.000892283,0.000892283
109,4404.91,0.69608,0.98224,0.57858,1.00363,0.84924,0.73494,0.77517,0.60051,0.75609,0.66265,0.63001,0.2415,0.84976,1.12724,0.76046,0.87278,0.000890339,0.000890339,0.000890339
110,4444.66,0.69517,0.97909,0.57471,1.00648,0.83431,0.71084,0.76566,0.58763,0.77149,0.64659,0.64066,0.24428,0.90097,1.10465,0.7696,0.90761,0.000888379,0.000888379,0.000888379
111,4485.26,0.6851,0.97751,0.57664,0.99752,0.82927,0.76077,0.77309,0.59916,0.81269,0.64257,0.66707,0.24301,0.87601,1.1181,0.78662,0.90876,0.000886404,0.000886404,0.000886404
112,4526.42,0.68744,0.98537,0.56776,0.99694,0.83699,0.73092,0.76909,0.60296,0.79521,0.68617,0.67379,0.24442,0.8453,1.08628,0.76763,0.88931,0.000884414,0.000884414,0.000884414
113,4567.39,0.68841,0.98248,0.5709,1.00021,0.86076,0.72,0.76881,0.6014,0.81177,0.67871,0.67597,0.24921,0.86287,1.10137,0.77416,0.89073,0.000882409,0.000882409,0.000882409
114,4607.03,0.69007,0.96513,0.56775,1.00438,0.84136,0.74547,0.75602,0.58864,0.77708,0.686,0.6505,0.23175,0.8831,1.12561,0.8184,0.90338,0.000880389,0.000880389,0.000880389
115,4647.1,0.68164,0.96813,0.56856,1.00018,0.83488,0.75502,0.77412,0.59591,0.78008,0.67068,0.66284,0.23708,0.88304,1.10915,0.75392,0.90568,0.000878354,0.000878354,0.000878354
116,4688.01,0.68912,0.97546,0.56793,0.9994,0.77225,0.77912,0.77015,0.59264,0.78104,0.64465,0.63772,0.2402,0.89115,1.10453,0.80849,0.93128,0.000876305,0.000876305,0.000876305
117,4729.31,0.68879,0.97021,0.5539,1.00319,0.83173,0.73092,0.75886,0.60042,0.79311,0.67739,0.65181,0.23841,0.87612,1.10356,0.80091,0.91064,0.000874241,0.000874241,0.000874241
118,4770,0.66548,0.96772,0.55401,0.98388,0.83197,0.751,0.77567,0.60896,0.76484,0.67923,0.65883,0.24433,0.85383,1.1003,0.75696,0.88348,0.000872162,0.000872162,0.000872162
119,4810.88,0.66079,0.96391,0.55861,0.98768,0.83339,0.73896,0.76135,0.59392,0.78145,0.69076,0.63957,0.24118,0.86307,1.12415,0.789,0.89119,0.000870069,0.000870069,0.000870069
120,4851.35,0.66758,0.96848,0.55252,0.98893,0.858,0.75224,0.78145,0.60243,0.75892,0.68268,0.63331,0.23641,0.85484,1.1156,0.77416,0.87151,0.000867961,0.000867961,0.000867961
121,4891.35,0.67163,0.95388,0.54629,0.9914,0.84471,0.74274,0.77649,0.60551,0.76475,0.67068,0.6713,0.24735,0.83004,1.10841,0.76981,0.85198,0.000865839,0.000865839,0.000865839
122,4932.43,0.67119,0.95628,0.55632,0.9882,0.8528,0.75904,0.77068,0.60459,0.795,0.70084,0.69252,0.24593,0.87921,1.09824,0.7569,0.90234,0.000863703,0.000863703,0.000863703
123,4973.87,0.6696,0.95904,0.54353,0.99262,0.87691,0.73494,0.77669,0.61158,0.84358,0.70683,0.70492,0.2559,0.85452,1.10045,0.7567,0.87053,0.000861553,0.000861553,0.000861553
124,5014.83,0.66733,0.97039,0.55452,0.98397,0.84815,0.74024,0.77998,0.60468,0.80511,0.66667,0.65982,0.24206,0.85443,1.10291,0.72508,0.87593,0.000859389,0.000859389,0.000859389
125,5055.35,0.66645,0.95688,0.55596,0.98772,0.8863,0.72004,0.78146,0.60102,0.82308,0.65392,0.64942,0.23679,0.85489,1.13062,0.75015,0.88003,0.00085721,0.00085721,0.00085721
126,5095.85,0.66892,0.95093,0.54154,0.9919,0.82461,0.75526,0.76814,0.59289,0.76408,0.67871,0.63628,0.23576,0.87617,1.116,0.7862,0.8785,0.000855018,0.000855018,0.000855018
127,5135.89,0.67109,0.96693,0.55145,0.98637,0.83284,0.72691,0.76607,0.59472,0.79143,0.66667,0.65737,0.24083,0.90349,1.11932,0.81557,0.93361,0.000852812,0.000852812,0.000852812
128,5176.74,0.6607,0.95756,0.54776,0.98396,0.84242,0.75146,0.7886,0.60412,0.76906,0.67871,0.66411,0.24142,0.87106,1.12026,0.73713,0.89391,0.000850592,0.000850592,0.000850592
129,5218.21,0.66724,0.94667,0.54099,0.98707,0.86,0.71546,0.77977,0.61372,0.78047,0.66265,0.65715,0.24291,0.84844,1.12862,0.75034,0.85661,0.000848358,0.000848358,0.000848358
130,5258.94,0.66122,0.94918,0.53492,0.98125,0.82338,0.74297,0.76985,0.60011,0.77686,0.68273,0.65636,0.24447,0.8448,1.12604,0.72285,0.8605,0.000846111,0.000846111,0.000846111
