epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,1322.59,0.95217,1.16798,0.91665,1.23843,0.79344,0.74699,0.77436,0.53631,0.67913,0.63855,0.60459,0.2042,1.15245,1.20961,0.9993,1.13677,0.00978572,0.00978572,0.00978572
49,1349.44,0.96839,1.19088,0.9395,1.25394,0.81947,0.7292,0.77474,0.53055,0.7752,0.59438,0.57821,0.18966,1.13378,1.28563,1.09669,1.14871,0.00977658,0.00977658,0.00977658
50,1376.47,0.93495,1.16145,0.91739,1.24523,0.91572,0.69814,0.78224,0.56036,0.76281,0.58122,0.55031,0.18405,1.14269,1.32758,1.02229,1.12183,0.00976725,0.00976725,0.00976725
51,1403.21,0.93859,1.14303,0.91241,1.24095,0.81259,0.64257,0.68704,0.47197,0.72905,0.5743,0.5549,0.18338,1.30473,1.35986,1.22713,1.23192,0.00975773,0.00975773,0.00975773
52,1429.93,0.93266,1.14969,0.89271,1.22801,0.87854,0.70281,0.80268,0.58128,0.77487,0.59839,0.60927,0.21103,1.07797,1.23103,0.97947,1.10824,0.00974803,0.00974803,0.00974803
53,1456.91,0.93331,1.13812,0.90363,1.23249,0.88065,0.71119,0.80023,0.56008,0.80609,0.61771,0.64972,0.20976,1.13683,1.22591,1.03169,1.1198,0.00973814,0.00973814,0.00973814
54,1483.64,0.94281,1.13983,0.8968,1.22978,0.85989,0.71486,0.77859,0.55689,0.73053,0.60241,0.57581,0.19693,1.08401,1.246,1.03682,1.08338,0.00972806,0.00972806,0.00972806
55,1510.34,0.92938,1.15029,0.89449,1.2301,0.8462,0.6988,0.77313,0.54373,0.75489,0.61044,0.61899,0.21318,1.11434,1.21859,1.04478,1.1108,0.0097178,0.0097178,0.0097178
56,1537.3,0.92888,1.13489,0.89876,1.22021,0.83085,0.72991,0.77215,0.55423,0.77913,0.62334,0.63597,0.2036,1.11443,1.20957,1.02207,1.09138,0.00970736,0.00970736,0.00970736
57,1564.04,0.90244,1.16024,0.86776,1.20752,0.84458,0.73896,0.78446,0.56293,0.7458,0.63628,0.60541,0.20396,1.06316,1.22376,0.9982,1.08369,0.00969673,0.00969673,0.00969673
58,1590.75,0.92136,1.13762,0.88399,1.21249,0.86609,0.73092,0.78854,0.55586,0.785,0.6506,0.62344,0.20794,1.06977,1.24999,0.9864,1.08164,0.00968592,0.00968592,0.00968592
59,1617.5,0.90667,1.15414,0.88122,1.21297,0.85678,0.71888,0.77753,0.57822,0.73208,0.63454,0.61473,0.19492,1.04861,1.23224,1.06098,1.07725,0.00967493,0.00967493,0.00967493
60,1644.55,0.89854,1.12592,0.86251,1.20457,0.83477,0.73041,0.7968,0.58936,0.74066,0.65863,0.66963,0.22929,1.05821,1.18175,0.97497,1.07507,0.00966375,0.00966375,0.00966375
61,1671.41,0.89947,1.12017,0.86174,1.20537,0.82865,0.70683,0.76237,0.55155,0.74736,0.63454,0.60743,0.19719,1.08659,1.22985,0.99687,1.07813,0.00965239,0.00965239,0.00965239
62,1698.12,0.90207,1.14898,0.87556,1.21435,0.89852,0.70281,0.80155,0.57925,0.81401,0.61446,0.6286,0.20564,1.06037,1.25996,0.97018,1.0684,0.00964085,0.00964085,0.00964085
63,1725.05,0.89998,1.12615,0.86014,1.20015,0.82946,0.72272,0.76251,0.54307,0.80007,0.59464,0.62817,0.20616,1.12442,1.21769,0.99507,1.14436,0.00962913,0.00962913,0.00962913
64,1751.94,0.88791,1.1188,0.84735,1.20965,0.81463,0.74699,0.7793,0.57801,0.72981,0.66667,0.64058,0.21838,1.05805,1.2214,0.98272,1.07551,0.00961723,0.00961723,0.00961723
65,1778.75,0.89516,1.12588,0.87167,1.20378,0.87684,0.73092,0.78044,0.56887,0.76939,0.62976,0.60397,0.20035,1.08225,1.24225,0.98462,1.09781,0.00960515,0.00960515,0.00960515
66,1805.89,0.86918,1.11661,0.8293,1.19032,0.84954,0.73092,0.7755,0.57772,0.73816,0.63454,0.61456,0.19803,1.02015,1.27125,0.95454,1.06989,0.00959289,0.00959289,0.00959289
67,1832.7,0.88006,1.13921,0.83775,1.19614,0.80717,0.70281,0.76442,0.57537,0.73254,0.60241,0.62326,0.21175,1.01294,1.23185,1.02251,1.05393,0.00958044,0.00958044,0.00958044
68,1859.5,0.87137,1.11607,0.83099,1.18887,0.82419,0.71486,0.7442,0.54536,0.7576,0.65271,0.6444,0.19803,1.08428,1.28706,0.98894,1.0961,0.00956782,0.00956782,0.00956782
69,1886.54,0.88241,1.12852,0.83604,1.19516,0.8012,0.76305,0.76951,0.56426,0.26397,0.2535,0.12434,0.02899,1.0274,1.66651,0.97808,1.05543,0.00955502,0.00955502,0.00955502
70,1913.32,0.88695,1.10855,0.82433,1.1885,0.8609,0.70281,0.7915,0.57566,0.05134,0.04819,0.0088,0.00174,1.04636,1.88645,0.95472,1.08446,0.00954205,0.00954205,0.00954205
71,1940.15,0.88812,1.10756,0.82452,1.19651,0.79813,0.76218,0.78213,0.56084,0.00037,0.02008,0.0002,4e-05,1.0719,2.40282,0.96719,1.05525,0.00952889,0.00952889,0.00952889
72,1966.94,0.8781,1.09673,0.83318,1.18859,0.80805,0.69478,0.77485,0.57303,0.00459,0.00803,0.0005,0.00012,1.01677,2.51065,0.99472,1.0521,0.00951556,0.00951556,0.00951556
73,1994.01,0.89227,1.12401,0.83336,1.21444,0.87595,0.68064,0.78652,0.58307,0.00013,0.00803,7e-05,2e-05,1.04993,2.70336,0.97017,1.08228,0.00950206,0.00950206,0.00950206
74,2020.86,0.87266,1.12063,0.81659,1.17982,0.86159,0.69997,0.78984,0.58588,0.00023,0.01205,0.00012,1e-05,1.05828,2.82023,0.94711,1.08363,0.00948837,0.00948837,0.00948837
75,2047.64,0.87917,1.10532,0.8227,1.17945,0.83026,0.68756,0.77266,0.56454,0.00018,0.01205,9e-05,1e-05,1.03928,2.83628,0.97928,1.0573,0.00947452,0.00947452,0.00947452
76,2075.35,0.85982,1.10748,0.82113,1.1821,0.79288,0.72289,0.77054,0.5697,0.00015,0.00803,8e-05,2e-05,1.01081,3.05677,0.9854,1.02336,0.00946048,0.00946048,0.00946048
77,2102.05,0.85967,1.11486,0.82063,1.18122,0.8526,0.72013,0.80687,0.59496,0.00261,0.00402,0.0003,5e-05,0.95631,2.90813,0.9535,1.04278,0.00944628,0.00944628,0.00944628
78,2128.75,0.84808,1.10575,0.80235,1.17779,0.84831,0.71888,0.79503,0.60711,0.00041,0.01606,0.00024,6e-05,0.99405,2.64182,0.93572,1.06205,0.00943189,0.00943189,0.00943189
79,2155.77,0.84787,1.1035,0.80047,1.16677,0.83566,0.71486,0.78996,0.59068,0.00177,0.00402,0.0001,3e-05,1.01612,2.97311,0.9821,1.04252,0.00941734,0.00941734,0.00941734
80,2182.57,0.83821,1.11427,0.80216,1.16511,0.86923,0.69408,0.78644,0.5939,0.00022,0.00803,0.00011,1e-05,1.01229,3.31076,0.9216,1.05532,0.00940262,0.00940262,0.00940262
81,2209.25,0.85111,1.10631,0.78643,1.17442,0.79855,0.71637,0.78323,0.59189,0.00026,0.01205,0.00014,3e-05,1.00305,3.14039,0.94516,1.06295,0.00938772,0.00938772,0.00938772
82,2235.94,0.84775,1.10099,0.79916,1.16854,0.82739,0.75075,0.79387,0.58482,0.0002,0.00803,0.0001,3e-05,0.99503,3.10725,0.93441,1.05595,0.00937265,0.00937265,0.00937265
83,2262.84,0.8488,1.08309,0.78927,1.17141,0.82313,0.70281,0.78356,0.59332,0.00014,0.00803,7e-05,1e-05,0.98633,3.19056,0.95336,1.03159,0.00935741,0.00935741,0.00935741
84,2289.56,0.84596,1.09692,0.78892,1.16398,0.8334,0.76305,0.79533,0.60135,0.00024,0.00803,0.00013,2e-05,1.00081,3.16246,0.90695,1.0632,0.009342,0.009342,0.009342
85,2316.37,0.83539,1.09203,0.77889,1.16086,0.85517,0.73494,0.80021,0.60855,0.00029,0.01205,0.00016,4e-05,0.97617,3.07467,0.89019,1.03451,0.00932642,0.00932642,0.00932642
86,2343.33,0.83691,1.10363,0.76795,1.16105,0.89334,0.70635,0.80079,0.59972,0.00034,0.01205,0.00018,5e-05,1.00354,3.05273,0.90377,1.04901,0.00931067,0.00931067,0.00931067
87,2370.08,0.81128,1.09745,0.75907,1.15008,0.88958,0.71888,0.79565,0.59725,0.00029,0.01205,0.00015,3e-05,0.99117,3.27953,0.90452,1.02969,0.00929476,0.00929476,0.00929476
88,2396.84,0.81846,1.08118,0.76722,1.14848,0.8441,0.76104,0.80468,0.58467,0.00019,0.00803,0.0001,2e-05,1.04781,3.27362,0.90931,1.07142,0.00927867,0.00927867,0.00927867
89,2423.79,0.8281,1.09201,0.77782,1.14546,0.86495,0.73092,0.79802,0.61275,0.0001,0.00402,5e-05,1e-05,0.97217,3.61728,0.89193,1.01647,0.00926242,0.00926242,0.00926242
90,2450.63,0.81743,1.08039,0.76852,1.15536,0.88942,0.71068,0.80273,0.59313,0.00015,0.00803,7e-05,1e-05,0.97877,3.70032,0.94748,1.02238,0.00924601,0.00924601,0.00924601
91,2477.56,0.81824,1.09425,0.75788,1.15677,0.89106,0.72264,0.80472,0.59209,0.00018,0.00803,9e-05,1e-05,0.9477,3.7273,0.92238,0.99075,0.00922942,0.00922942,0.00922942
92,2504.72,0.83111,1.08996,0.75686,1.15615,0.82661,0.74699,0.78552,0.58874,0.00016,0.00803,8e-05,3e-05,0.9883,4.30812,0.93929,1.02008,0.00921268,0.00921268,0.00921268
93,2531.6,0.81633,1.09115,0.75969,1.14831,0.84048,0.74699,0.80228,0.60185,0.0003,0.01205,0.00017,7e-05,0.99358,4.16292,0.90144,1.02116,0.00919576,0.00919576,0.00919576
94,2558.36,0.81678,1.07776,0.75105,1.15327,0.87389,0.69572,0.78873,0.59159,0.0002,0.00803,0.0001,2e-05,0.99968,4.08287,0.91931,1.05252,0.00917869,0.00917869,0.00917869
95,2585.12,0.82501,1.07242,0.75694,1.14661,0.86204,0.72691,0.79253,0.59849,0.00031,0.01205,0.00016,3e-05,0.97492,4.09099,0.90027,1.01806,0.00916145,0.00916145,0.00916145
96,2612.15,0.83235,1.09553,0.75934,1.15691,0.85448,0.73494,0.80369,0.59387,0.00024,0.00803,0.00012,4e-05,0.99998,4.41193,0.89051,1.00477,0.00914405,0.00914405,0.00914405
97,2638.92,0.80135,1.10123,0.75327,1.14604,0.83351,0.74393,0.79855,0.6009,0.0034,0.00402,0.00019,3e-05,0.95738,4.33276,0.88541,1.00807,0.00912649,0.00912649,0.00912649
98,2665.62,0.82372,1.07333,0.74664,1.14702,0.8175,0.79154,0.80998,0.61287,0.00036,0.01205,0.00019,6e-05,0.98057,4.49292,0.87039,1.01665,0.00910876,0.00910876,0.00910876
99,2692.51,0.81522,1.08435,0.74129,1.14857,0.81741,0.75904,0.80458,0.61316,0.00021,0.01205,0.00011,3e-05,0.9297,4.38548,0.8763,1.00427,0.00909088,0.00909088,0.00909088
100,2719.24,0.81118,1.0716,0.73316,1.13699,0.78514,0.7751,0.79269,0.58573,0.00033,0.01205,0.00017,5e-05,1.0102,4.5365,0.92104,1.05588,0.00907284,0.00907284,0.00907284
101,2746,0.80537,1.06509,0.73932,1.13034,0.80786,0.7261,0.79402,0.60419,0.00072,0.00402,0.0001,4e-05,0.96694,4.67928,0.9012,0.99864,0.00905463,0.00905463,0.00905463
102,2772.94,0.80776,1.08233,0.74411,1.13734,0.77001,0.79518,0.81442,0.62299,0.00012,0.00402,7e-05,2e-05,0.94461,4.63151,0.8405,0.9915,0.00903627,0.00903627,0.00903627
103,2799.68,0.78837,1.06759,0.72919,1.12515,0.83512,0.75904,0.81199,0.61183,0.00025,0.00803,0.00013,1e-05,0.97177,4.60371,0.88298,1.00842,0.00901776,0.00901776,0.00901776
104,2826.32,0.79912,1.08205,0.70809,1.12874,0.81836,0.77803,0.80768,0.61301,0.00012,0.00402,7e-05,1e-05,0.94798,4.49451,0.86267,0.99257,0.00899908,0.00899908,0.00899908
105,2853.22,0.77875,1.06423,0.7229,1.12719,0.78116,0.74547,0.77566,0.58911,0.00023,0.00803,0.00012,1e-05,0.97509,4.71766,0.92445,1.01735,0.00898025,0.00898025,0.00898025
106,2879.92,0.78988,1.07814,0.71367,1.13329,0.81504,0.76098,0.7998,0.60398,0,0,0,0,0.97651,4.92995,0.88229,1.01983,0.00896127,0.00896127,0.00896127
107,2907.55,0.76856,1.07369,0.72247,1.11343,0.89495,0.68675,0.79348,0.61032,0,0,0,0,0.96786,4.61393,0.911,1.01074,0.00894213,0.00894213,0.00894213
108,2934.46,0.786,1.0696,0.72825,1.12408,0.82805,0.75424,0.8182,0.62052,0,0,0,0,0.93908,4.83828,0.87798,0.99841,0.00892283,0.00892283,0.00892283
109,2962.21,0.78817,1.06913,0.72439,1.1269,0.81612,0.74297,0.78996,0.59922,0.00019,0.00803,0.0001,2e-05,0.95478,4.75519,0.90625,1.0208,0.00890339,0.00890339,0.00890339
110,2989.31,0.79034,1.07197,0.72694,1.12768,0.86583,0.74699,0.80512,0.60345,0.00012,0.00402,6e-05,1e-05,0.9625,4.55314,0.88985,1.0416,0.00888379,0.00888379,0.00888379
