epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2212.44,0.78779,1.04616,0.71081,1.04172,0.83843,0.70856,0.77381,0.58047,0.80513,0.63855,0.67775,0.2499,0.97049,1.16585,0.91595,0.8951,0.000968592,0.000968592,0.000968592
59,2251.55,0.76986,1.05537,0.69351,1.04249,0.85166,0.73781,0.80106,0.6001,0.81531,0.63855,0.65577,0.24557,0.92597,1.20249,0.86152,0.86106,0.000967493,0.000967493,0.000967493
60,2290.54,0.77909,1.03667,0.70183,1.04696,0.86043,0.72289,0.78137,0.59355,0.81842,0.67068,0.70498,0.25264,0.95302,1.14634,0.85446,0.88608,0.000966375,0.000966375,0.000966375
61,2330.21,0.75568,1.02814,0.67522,1.03922,0.84867,0.72072,0.77643,0.59035,0.81084,0.68859,0.70469,0.2411,0.95563,1.13744,0.86344,0.88288,0.000965239,0.000965239,0.000965239
62,2369.02,0.76817,1.04017,0.68834,1.04421,0.81164,0.74411,0.77284,0.57789,0.78039,0.6988,0.69258,0.23334,0.97171,1.16438,0.88076,0.87271,0.000964085,0.000964085,0.000964085
63,2408.16,0.75827,1.03294,0.68529,1.03804,0.86517,0.69076,0.77678,0.5883,0.79252,0.64257,0.67413,0.23569,0.95185,1.16559,0.88045,0.89074,0.000962913,0.000962913,0.000962913
64,2447.31,0.75757,1.02319,0.67329,1.04138,0.84289,0.711,0.77858,0.58997,0.79145,0.65462,0.65243,0.22666,0.92574,1.18939,0.84589,0.86657,0.000961723,0.000961723,0.000961723
65,2486.72,0.76445,1.03338,0.68319,1.03556,0.85471,0.71084,0.78696,0.59105,0.7916,0.64659,0.66995,0.22929,0.92567,1.17269,0.85429,0.89896,0.000960515,0.000960515,0.000960515
66,2525.52,0.76046,1.03104,0.67153,1.03527,0.88637,0.68918,0.77624,0.58689,0.84286,0.6506,0.67404,0.2325,0.91824,1.16821,0.87558,0.86252,0.000959289,0.000959289,0.000959289
67,2564.43,0.76867,1.03609,0.67023,1.04069,0.80505,0.71314,0.75718,0.56708,0.83702,0.60241,0.65609,0.23118,0.97174,1.14254,0.90398,0.886,0.000958044,0.000958044,0.000958044
68,2602.61,0.74752,1.02382,0.67689,1.03558,0.83422,0.71888,0.76913,0.57012,0.78155,0.67068,0.65208,0.23669,0.95383,1.15802,0.87303,0.888,0.000956782,0.000956782,0.000956782
69,2641.52,0.76135,1.03877,0.67861,1.03664,0.86222,0.72887,0.80327,0.60532,0.81951,0.63821,0.67669,0.24762,0.948,1.18406,0.8213,0.85783,0.000955502,0.000955502,0.000955502
70,2679.93,0.76667,1.02801,0.67953,1.03787,0.88769,0.73006,0.79849,0.59911,0.82305,0.63513,0.67511,0.25753,0.9313,1.1512,0.83495,0.8589,0.000954205,0.000954205,0.000954205
71,2718.53,0.75133,1.02407,0.65013,1.03411,0.91587,0.71084,0.78817,0.5894,0.83253,0.64659,0.67438,0.22666,0.94679,1.20902,0.89756,0.85343,0.000952889,0.000952889,0.000952889
72,2756.19,0.74996,1.00786,0.65837,1.03905,0.85041,0.71486,0.76459,0.58608,0.78329,0.63052,0.62464,0.21862,0.90308,1.1709,0.87716,0.85461,0.000951556,0.000951556,0.000951556
73,2794.73,0.7714,1.02755,0.68064,1.04284,0.82989,0.70535,0.77015,0.57101,0.75843,0.63855,0.64078,0.2328,1.00141,1.17204,0.90253,0.89959,0.000950206,0.000950206,0.000950206
74,2833.62,0.74778,1.01978,0.67235,1.02663,0.85315,0.68675,0.77722,0.57198,0.71431,0.68273,0.66233,0.22886,0.95628,1.1702,0.88508,0.87439,0.000948837,0.000948837,0.000948837
75,2872.85,0.7442,1.02082,0.65273,1.02436,0.85492,0.68629,0.77255,0.59401,0.80536,0.63454,0.66397,0.2409,0.89418,1.16937,0.84837,0.83597,0.000947452,0.000947452,0.000947452
76,2911.68,0.74885,1.01582,0.64979,1.02558,0.85328,0.70068,0.76677,0.58522,0.81578,0.63454,0.67352,0.23974,0.93442,1.15273,0.87784,0.86315,0.000946048,0.000946048,0.000946048
77,2950.58,0.75597,1.0127,0.6682,1.02998,0.88087,0.6988,0.78777,0.59988,0.81451,0.6506,0.66684,0.2405,0.90224,1.16872,0.86346,0.85777,0.000944628,0.000944628,0.000944628
78,2989.57,0.73532,1.01013,0.64373,1.02786,0.83148,0.71333,0.76564,0.58174,0.79501,0.64659,0.66817,0.23834,0.93704,1.17424,0.87378,0.8826,0.000943189,0.000943189,0.000943189
