epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1455.47,0.87302,1.12504,0.8409,1.17136,0.85625,0.73092,0.78873,0.57216,0.78842,0.64349,0.6425,0.21556,0.96485,1.18589,0.94513,1.00416,0.000992894,0.000992894,0.000992894
29,1508.44,0.85326,1.11692,0.83293,1.17215,0.87689,0.69478,0.78374,0.55119,0.78184,0.63329,0.62598,0.20523,1.08577,1.18914,0.94894,1.12963,0.000992359,0.000992359,0.000992359
30,1561.43,0.86928,1.13032,0.82536,1.16926,0.80801,0.76059,0.78352,0.5681,0.69957,0.65863,0.61358,0.20096,1.04298,1.24362,0.92401,1.07027,0.000991805,0.000991805,0.000991805
31,1614.49,0.86289,1.11336,0.81549,1.17919,0.87509,0.70337,0.80042,0.5784,0.71551,0.64659,0.61048,0.20397,1.02851,1.19814,0.89127,1.04756,0.000991232,0.000991232,0.000991232
32,1667.66,0.8522,1.09942,0.81991,1.17538,0.79626,0.72289,0.77069,0.54528,0.75156,0.63174,0.65804,0.19893,1.0483,1.18829,0.91721,1.07761,0.00099064,0.00099064,0.00099064
33,1719.92,0.84395,1.11732,0.82569,1.16444,0.82982,0.76305,0.7915,0.58547,0.73395,0.6747,0.64786,0.19673,1.11578,1.16052,0.90506,1.15974,0.000990028,0.000990028,0.000990028
34,1772.44,0.85159,1.11711,0.79665,1.16501,0.83579,0.71541,0.79308,0.58836,0.7807,0.63052,0.64685,0.21128,0.96032,1.16625,0.93347,1.00671,0.000989398,0.000989398,0.000989398
35,1825.27,0.83126,1.1017,0.78748,1.15372,0.85505,0.74297,0.8059,0.59682,0.73824,0.63427,0.62079,0.20838,1.00145,1.209,0.96168,1.03058,0.000988748,0.000988748,0.000988748
36,1878.46,0.8286,1.12701,0.78248,1.15532,0.85285,0.73092,0.80798,0.58132,0.74705,0.60643,0.61056,0.20593,0.98959,1.15906,0.94143,0.98049,0.000988079,0.000988079,0.000988079
37,1932.03,0.8209,1.11039,0.78246,1.15137,0.8463,0.72975,0.78526,0.59286,0.77474,0.6506,0.63747,0.20809,0.9669,1.21885,0.86213,1.00065,0.000987391,0.000987391,0.000987391
38,1984.92,0.83095,1.11298,0.77279,1.15164,0.81351,0.77086,0.82461,0.58134,0.74757,0.61446,0.63831,0.22246,1.04747,1.14991,0.90574,1.00438,0.000986684,0.000986684,0.000986684
39,2037.25,0.83346,1.11563,0.78352,1.1565,0.89163,0.72696,0.81165,0.61209,0.76033,0.64979,0.63782,0.21795,0.97074,1.20531,0.84806,1.01284,0.000985958,0.000985958,0.000985958
40,2089.9,0.82397,1.09263,0.77735,1.14767,0.84907,0.72297,0.80269,0.58365,0.73136,0.62249,0.60254,0.19687,1.00684,1.20929,0.9056,1.03477,0.000985213,0.000985213,0.000985213
41,2142.66,0.81926,1.0965,0.7562,1.1331,0.85066,0.74297,0.81371,0.59901,0.74088,0.64659,0.64587,0.22679,0.97744,1.18492,0.89482,0.98955,0.000984449,0.000984449,0.000984449
42,2196.01,0.80979,1.10303,0.75615,1.13573,0.85937,0.73627,0.80672,0.59016,0.75625,0.64791,0.65156,0.20742,0.98659,1.19586,0.89377,1.01282,0.000983666,0.000983666,0.000983666
43,2248.85,0.80771,1.08355,0.76064,1.13462,0.83152,0.71888,0.78615,0.57017,0.69445,0.64659,0.61324,0.19899,1.03036,1.19229,0.89559,1.02814,0.000982864,0.000982864,0.000982864
44,2301.95,0.81227,1.09164,0.76496,1.13473,0.84425,0.69664,0.79145,0.58023,0.78478,0.60041,0.62812,0.19317,0.99762,1.19163,0.9009,1.03877,0.000982043,0.000982043,0.000982043
45,2354.36,0.81615,1.09746,0.76398,1.13831,0.8553,0.74297,0.78384,0.57479,0.71902,0.63855,0.60356,0.19425,0.95048,1.16821,0.87282,1.00665,0.000981204,0.000981204,0.000981204
46,2407.47,0.7874,1.08274,0.74944,1.13128,0.85078,0.7327,0.79064,0.56922,0.73369,0.63065,0.61294,0.19285,0.98299,1.21087,0.86807,1.03082,0.000980345,0.000980345,0.000980345
47,2460.2,0.79945,1.08489,0.74293,1.13678,0.83392,0.74297,0.80138,0.58941,0.74217,0.66265,0.65198,0.21356,0.99249,1.17758,0.87024,1.00822,0.000979468,0.000979468,0.000979468
48,2512.86,0.77329,1.09388,0.7334,1.115,0.83566,0.76707,0.8066,0.59762,0.78006,0.59036,0.59597,0.20131,0.96382,1.27871,0.80376,1.03935,0.000978572,0.000978572,0.000978572
49,2565.75,0.80369,1.10213,0.74789,1.1364,0.88732,0.6747,0.79837,0.59639,0.69043,0.64659,0.64249,0.21211,0.96825,1.19106,0.86603,1.00438,0.000977658,0.000977658,0.000977658
50,2618.32,0.78035,1.09423,0.73738,1.12786,0.84524,0.71084,0.79727,0.60928,0.78325,0.59438,0.6448,0.22014,0.86927,1.19539,0.88992,0.95664,0.000976725,0.000976725,0.000976725
51,2670.79,0.79905,1.07882,0.72817,1.12036,0.85296,0.74551,0.81868,0.61306,0.74426,0.64257,0.64334,0.21692,0.92755,1.19651,0.79521,0.98483,0.000975773,0.000975773,0.000975773
52,2723.35,0.78747,1.07481,0.7223,1.12186,0.839,0.76305,0.80925,0.60337,0.73106,0.66667,0.62172,0.20649,0.92119,1.16689,0.83151,1.00022,0.000974803,0.000974803,0.000974803
53,2776.6,0.78327,1.07059,0.71217,1.11258,0.83101,0.71486,0.77641,0.57742,0.76416,0.63764,0.63065,0.20997,0.96244,1.13371,0.85849,0.98089,0.000973814,0.000973814,0.000973814
54,2829.76,0.78076,1.06714,0.72008,1.12539,0.85955,0.7128,0.80793,0.60747,0.78544,0.61748,0.63373,0.19687,0.9225,1.19668,0.87477,0.98057,0.000972806,0.000972806,0.000972806
55,2882.85,0.76837,1.06605,0.71427,1.10781,0.87239,0.73092,0.80327,0.60206,0.77852,0.6506,0.6564,0.21939,0.94594,1.18758,0.8353,1.00434,0.00097178,0.00097178,0.00097178
56,2935.51,0.77195,1.05291,0.70783,1.12139,0.83442,0.73896,0.80881,0.60287,0.74246,0.65993,0.66764,0.21751,0.96256,1.1509,0.93327,0.98224,0.000970736,0.000970736,0.000970736
57,2987.71,0.76926,1.07536,0.68593,1.11602,0.85543,0.72289,0.78661,0.57755,0.75879,0.64659,0.62131,0.20499,0.96264,1.17213,0.86181,1.00738,0.000969673,0.000969673,0.000969673
58,3040.81,0.77025,1.04564,0.69509,1.108,0.81999,0.74297,0.79509,0.59831,0.78922,0.63454,0.65548,0.21962,0.95616,1.15318,0.85711,0.99905,0.000968592,0.000968592,0.000968592
59,3093.88,0.76785,1.0739,0.69327,1.11124,0.82667,0.74297,0.79872,0.59726,0.77056,0.63454,0.64084,0.20607,0.93917,1.20948,0.85245,0.98774,0.000967493,0.000967493,0.000967493
60,3146.67,0.7572,1.06928,0.70204,1.10459,0.82555,0.76019,0.79674,0.58823,0.7157,0.67068,0.63512,0.21433,0.9168,1.14953,0.80189,0.97346,0.000966375,0.000966375,0.000966375
61,3199.74,0.75093,1.05606,0.66865,1.09998,0.87617,0.71042,0.80966,0.61013,0.76225,0.61805,0.6274,0.20488,0.87889,1.1755,0.81215,0.9645,0.000965239,0.000965239,0.000965239
62,3252.24,0.75957,1.06178,0.67949,1.10272,0.86259,0.75904,0.81872,0.60379,0.78998,0.65863,0.6617,0.22642,0.93571,1.15576,0.80845,0.99466,0.000964085,0.000964085,0.000964085
63,3304.45,0.75283,1.06379,0.68749,1.10263,0.82101,0.75526,0.80773,0.60622,0.7349,0.66667,0.64329,0.20997,0.91638,1.17485,0.82298,0.97546,0.000962913,0.000962913,0.000962913
64,3357.78,0.74719,1.05126,0.68085,1.10493,0.85441,0.751,0.80496,0.60713,0.75389,0.66265,0.66361,0.21601,0.91474,1.16848,0.81453,0.95906,0.000961723,0.000961723,0.000961723
65,3410.59,0.75865,1.03718,0.67877,1.10398,0.86299,0.73362,0.77845,0.58485,0.77887,0.6507,0.64821,0.21225,0.89794,1.14581,0.84808,0.95808,0.000960515,0.000960515,0.000960515
66,3463.54,0.74665,1.04405,0.67059,1.09682,0.84697,0.74699,0.80161,0.5945,0.73818,0.70202,0.66757,0.2139,0.92147,1.17395,0.83223,0.9854,0.000959289,0.000959289,0.000959289
67,3516.41,0.74057,1.04864,0.65909,1.09951,0.8643,0.70281,0.77924,0.57469,0.78854,0.62651,0.63689,0.20436,0.97061,1.15604,0.85223,1.01823,0.000958044,0.000958044,0.000958044
68,3569.08,0.75371,1.05007,0.67928,1.09985,0.87849,0.75502,0.79887,0.59665,0.7749,0.65462,0.64867,0.19997,0.92309,1.15385,0.85747,1.00261,0.000956782,0.000956782,0.000956782
69,3621.19,0.74261,1.05169,0.66561,1.08948,0.88249,0.73896,0.81496,0.60963,0.80131,0.65462,0.67934,0.22079,0.97109,1.15975,0.82345,1.04881,0.000955502,0.000955502,0.000955502
70,3673.89,0.74244,1.04125,0.6565,1.09639,0.84877,0.71888,0.79322,0.60032,0.78746,0.61446,0.64792,0.21434,0.896,1.15685,0.81234,0.98033,0.000954205,0.000954205,0.000954205
71,3727.25,0.73703,1.05151,0.65224,1.08921,0.85447,0.74297,0.7695,0.57449,0.75643,0.65462,0.62933,0.21031,0.97755,1.17606,0.85799,1.00409,0.000952889,0.000952889,0.000952889
72,3780,0.72962,1.04516,0.64549,1.08357,0.85241,0.74297,0.78435,0.57921,0.73349,0.63003,0.60263,0.19631,0.95925,1.17489,0.83547,1.04124,0.000951556,0.000951556,0.000951556
73,3833.17,0.74195,1.0538,0.66029,1.09305,0.84493,0.77108,0.79607,0.59026,0.80466,0.65863,0.65606,0.20363,0.92258,1.16259,0.84691,0.99758,0.000950206,0.000950206,0.000950206
74,3885.56,0.72125,1.03256,0.64949,1.07997,0.81804,0.75834,0.79121,0.59404,0.73067,0.68273,0.6506,0.2028,0.8645,1.14653,0.81845,0.94739,0.000948837,0.000948837,0.000948837
75,3938.3,0.73379,1.03381,0.638,1.08813,0.8632,0.76707,0.81509,0.61439,0.77046,0.63454,0.6456,0.21131,0.9366,1.17441,0.78572,0.97164,0.000947452,0.000947452,0.000947452
76,3991.66,0.72579,1.04055,0.63998,1.08664,0.85756,0.74956,0.79035,0.60387,0.77416,0.63454,0.62794,0.21144,0.90441,1.16643,0.80752,0.99279,0.000946048,0.000946048,0.000946048
77,4044.75,0.72721,1.03159,0.64215,1.08346,0.83339,0.74328,0.80139,0.6208,0.76516,0.62651,0.62447,0.21226,0.85659,1.14695,0.79202,0.94345,0.000944628,0.000944628,0.000944628
78,4097.77,0.71628,1.03389,0.62122,1.08132,0.86829,0.73092,0.7964,0.6042,0.75845,0.64312,0.62237,0.21877,0.94276,1.16119,0.79558,0.99876,0.000943189,0.000943189,0.000943189
79,4150.28,0.70696,1.04216,0.62567,1.07212,0.85952,0.72691,0.79018,0.61092,0.7391,0.62651,0.60621,0.20792,0.90464,1.18386,0.77684,0.99894,0.000941734,0.000941734,0.000941734
80,4202.58,0.70581,1.04439,0.62374,1.07833,0.81126,0.751,0.78108,0.59225,0.72425,0.66455,0.622,0.20533,0.921,1.16217,0.85111,0.98553,0.000940262,0.000940262,0.000940262
81,4255.25,0.72589,1.0303,0.62852,1.08659,0.81299,0.75075,0.78949,0.60437,0.75273,0.63573,0.62376,0.21082,0.89768,1.14213,0.79695,0.95195,0.000938772,0.000938772,0.000938772
82,4308.54,0.72629,1.02772,0.62358,1.08457,0.83701,0.76308,0.79309,0.60306,0.74183,0.6747,0.63079,0.21517,0.88366,1.15899,0.77555,0.95692,0.000937265,0.000937265,0.000937265
83,4361.67,0.70171,1.0308,0.61386,1.06711,0.85868,0.79116,0.80467,0.6184,0.74789,0.69099,0.63031,0.21276,0.87704,1.17907,0.74986,0.97023,0.000935741,0.000935741,0.000935741
84,4414.96,0.70252,1.01789,0.62418,1.07085,0.88146,0.73494,0.78672,0.61926,0.77549,0.64659,0.60935,0.20337,0.84779,1.1688,0.8015,0.95923,0.0009342,0.0009342,0.0009342
85,4467.22,0.69776,1.0196,0.59852,1.06804,0.88851,0.71888,0.78175,0.59584,0.78576,0.63855,0.63865,0.20006,0.89599,1.15269,0.82259,0.98864,0.000932642,0.000932642,0.000932642
86,4504.76,0.70416,1.02829,0.60314,1.06788,0.84387,0.77108,0.79774,0.61481,0.7897,0.6747,0.67441,0.21998,0.87063,1.18513,0.83393,0.95691,0.000931067,0.000931067,0.000931067
87,4548.03,0.70118,1.01663,0.60069,1.06062,0.83832,0.74966,0.78989,0.60095,0.75737,0.67696,0.64856,0.21621,0.87679,1.16633,0.77967,0.97772,0.000929476,0.000929476,0.000929476
88,4596.22,0.70071,1.00723,0.59428,1.06823,0.85105,0.76305,0.78588,0.60513,0.75158,0.66826,0.64677,0.21585,0.8642,1.1403,0.79123,0.96108,0.000927867,0.000927867,0.000927867
89,4646.16,0.69528,1.01366,0.59728,1.0623,0.86328,0.76076,0.80092,0.60614,0.76352,0.6747,0.63842,0.20873,0.90018,1.1661,0.78662,0.98326,0.000926242,0.000926242,0.000926242
90,4695.25,0.70348,0.99986,0.5939,1.077,0.84963,0.74699,0.76962,0.60325,0.75827,0.66667,0.63882,0.21394,0.84951,1.14669,0.79201,0.94726,0.000924601,0.000924601,0.000924601
91,4743.32,0.69869,1.01965,0.59593,1.06947,0.86378,0.73494,0.78617,0.59296,0.75575,0.68347,0.65959,0.21355,0.90526,1.13624,0.80677,0.96499,0.000922942,0.000922942,0.000922942
92,4793.24,0.6841,1.00431,0.58526,1.05851,0.86786,0.73857,0.77693,0.58877,0.77688,0.66667,0.64414,0.21268,0.88614,1.15718,0.81865,0.96836,0.000921268,0.000921268,0.000921268
93,4841.95,0.68743,1.00921,0.59034,1.05565,0.9003,0.72529,0.79746,0.6073,0.75748,0.65863,0.64999,0.2114,0.87452,1.14636,0.77055,0.96442,0.000919576,0.000919576,0.000919576
94,4890.62,0.69558,1.00911,0.59562,1.06587,0.83749,0.75904,0.78947,0.60005,0.80942,0.64659,0.6693,0.21158,0.88995,1.12642,0.77131,0.96872,0.000917869,0.000917869,0.000917869
95,4940.45,0.68596,0.9939,0.57128,1.05861,0.86664,0.75502,0.78922,0.61288,0.76831,0.67068,0.64896,0.21154,0.81051,1.16058,0.75242,0.94681,0.000916145,0.000916145,0.000916145
96,4988.9,0.6934,1.00726,0.58014,1.0584,0.89057,0.72289,0.76685,0.60522,0.79287,0.65863,0.63623,0.21934,0.83559,1.1533,0.78865,0.95547,0.000914405,0.000914405,0.000914405
97,5038.02,0.68103,1.00427,0.57348,1.06152,0.83499,0.74699,0.75639,0.56555,0.77254,0.68273,0.6587,0.21364,0.9259,1.16744,0.77953,0.99574,0.000912649,0.000912649,0.000912649
98,5087.43,0.68643,0.99948,0.58459,1.05871,0.86282,0.7578,0.79437,0.60385,0.74645,0.67393,0.63131,0.21705,0.85994,1.16008,0.79366,0.96323,0.000910876,0.000910876,0.000910876
99,5136.04,0.67222,1.01269,0.56909,1.05287,0.87103,0.73231,0.78745,0.60917,0.76117,0.65278,0.62322,0.20898,0.83619,1.15081,0.77529,0.94373,0.000909088,0.000909088,0.000909088
100,5185.12,0.68368,1.00485,0.57203,1.05473,0.88019,0.73494,0.79158,0.61471,0.79788,0.66585,0.66073,0.21716,0.82227,1.15599,0.78853,0.94838,0.000907284,0.000907284,0.000907284
101,5234.61,0.67382,1.00141,0.56856,1.04967,0.8562,0.751,0.77942,0.60231,0.7701,0.6747,0.64622,0.21551,0.81586,1.15156,0.77805,0.94404,0.000905463,0.000905463,0.000905463
102,5283.06,0.69182,1.01829,0.57483,1.05314,0.83038,0.76675,0.8019,0.61432,0.76824,0.67892,0.66319,0.21148,0.83165,1.14819,0.75427,0.94798,0.000903627,0.000903627,0.000903627
103,5332.28,0.66698,0.98726,0.55812,1.04695,0.86487,0.74699,0.80717,0.60189,0.74863,0.64659,0.62467,0.21894,0.84994,1.14734,0.76738,0.94497,0.000901776,0.000901776,0.000901776
104,5381.78,0.67013,1.00169,0.56015,1.0439,0.90097,0.73073,0.80721,0.61628,0.76529,0.66265,0.65035,0.21933,0.83868,1.146,0.75272,0.93061,0.000899908,0.000899908,0.000899908
105,5429.88,0.65926,0.9923,0.55372,1.04291,0.87766,0.751,0.8041,0.62286,0.81412,0.66667,0.65941,0.21296,0.84904,1.15869,0.75222,0.95374,0.000898025,0.000898025,0.000898025
106,5479.44,0.67178,1.00079,0.55969,1.043,0.80852,0.75904,0.78326,0.60839,0.72714,0.6747,0.63609,0.21644,0.84386,1.14562,0.75489,0.93874,0.000896127,0.000896127,0.000896127
107,5528.91,0.65829,0.99921,0.54014,1.03639,0.84734,0.75793,0.8131,0.62892,0.74134,0.66761,0.64828,0.21703,0.81827,1.15588,0.72071,0.92514,0.000894213,0.000894213,0.000894213
108,5576.96,0.67011,0.99505,0.54943,1.04823,0.8784,0.75427,0.80301,0.62771,0.79563,0.67068,0.65912,0.22614,0.8591,1.17003,0.75188,0.94341,0.000892283,0.000892283,0.000892283
109,5626.31,0.66901,0.99544,0.543,1.04636,0.82219,0.75502,0.79524,0.61242,0.71483,0.65462,0.61155,0.21159,0.82864,1.16056,0.77841,0.91863,0.000890339,0.000890339,0.000890339
110,5675.61,0.67105,0.99968,0.55275,1.04619,0.84362,0.76707,0.78134,0.60757,0.74645,0.67871,0.63078,0.2112,0.85069,1.16273,0.80351,0.94522,0.000888379,0.000888379,0.000888379
111,5723.18,0.66322,0.99296,0.54812,1.04127,0.86826,0.75502,0.78481,0.60629,0.76437,0.66265,0.6031,0.21236,0.84696,1.16044,0.78498,0.93493,0.000886404,0.000886404,0.000886404
112,5772.84,0.65749,0.99411,0.54441,1.04251,0.87791,0.74297,0.78883,0.61085,0.78106,0.65462,0.62029,0.21895,0.87832,1.14506,0.78811,0.97557,0.000884414,0.000884414,0.000884414
113,5821.82,0.66126,0.99708,0.5477,1.05039,0.83492,0.75155,0.78077,0.59897,0.75685,0.66265,0.62308,0.21078,0.85562,1.15625,0.81307,0.95364,0.000882409,0.000882409,0.000882409
114,5870.35,0.65394,0.97366,0.5349,1.04225,0.83986,0.76305,0.77244,0.60534,0.73686,0.67068,0.6193,0.20327,0.83202,1.16751,0.77433,0.94452,0.000880389,0.000880389,0.000880389
115,5919.85,0.64032,0.98111,0.52639,1.03377,0.87895,0.72904,0.7863,0.61171,0.77067,0.66265,0.62098,0.21148,0.85275,1.14977,0.76181,0.94709,0.000878354,0.000878354,0.000878354
116,5968.1,0.65365,0.97252,0.52006,1.03778,0.86647,0.74297,0.79937,0.63084,0.7712,0.65863,0.64126,0.2229,0.84966,1.14508,0.75321,0.93786,0.000876305,0.000876305,0.000876305
117,6017.39,0.65326,0.98071,0.5228,1.04024,0.87549,0.73896,0.78331,0.60837,0.75118,0.66685,0.60249,0.20627,0.85639,1.15462,0.74803,0.9588,0.000874241,0.000874241,0.000874241
118,6066.98,0.64898,0.96506,0.52526,1.03073,0.87531,0.73896,0.78036,0.61233,0.74782,0.64309,0.59694,0.21085,0.84785,1.15901,0.77205,0.96641,0.000872162,0.000872162,0.000872162
119,6115.28,0.64611,0.97801,0.53185,1.02731,0.87332,0.73092,0.78228,0.60069,0.76851,0.64257,0.61369,0.21319,0.86691,1.14768,0.79656,0.9873,0.000870069,0.000870069,0.000870069
120,6164.39,0.64559,0.96627,0.529,1.0296,0.87271,0.74297,0.78993,0.61653,0.76173,0.68047,0.63935,0.22281,0.80923,1.13883,0.74858,0.9384,0.000867961,0.000867961,0.000867961
121,6213.31,0.64143,0.963,0.51224,1.03173,0.90023,0.74297,0.80322,0.62155,0.78899,0.65462,0.64164,0.21659,0.80759,1.13058,0.75405,0.92121,0.000865839,0.000865839,0.000865839
122,6261.8,0.64109,0.96836,0.52222,1.0355,0.84053,0.76202,0.79758,0.61608,0.77796,0.63454,0.62245,0.20973,0.87334,1.13633,0.76263,0.98474,0.000863703,0.000863703,0.000863703
123,6311.24,0.644,0.96172,0.51822,1.02968,0.88125,0.73092,0.78918,0.62452,0.75216,0.67036,0.64011,0.21398,0.82451,1.15277,0.78674,0.92581,0.000861553,0.000861553,0.000861553
124,6359.88,0.64574,0.9785,0.5234,1.02682,0.89235,0.73092,0.78144,0.6166,0.78171,0.6472,0.62444,0.20854,0.79476,1.1502,0.76916,0.9229,0.000859389,0.000859389,0.000859389
125,6408.61,0.63398,0.97184,0.51877,1.02577,0.86187,0.73896,0.78519,0.60499,0.72077,0.65462,0.62282,0.2147,0.82629,1.16346,0.79317,0.94787,0.00085721,0.00085721,0.00085721
126,6458.25,0.64648,0.96603,0.51509,1.03234,0.83899,0.7534,0.7749,0.60661,0.74907,0.65462,0.62177,0.20737,0.79983,1.16723,0.76737,0.92649,0.000855018,0.000855018,0.000855018
127,6506.57,0.63911,0.97139,0.50858,1.0264,0.83215,0.75904,0.78047,0.60628,0.73921,0.6747,0.62237,0.21397,0.84292,1.14905,0.77666,0.94698,0.000852812,0.000852812,0.000852812
128,6555.76,0.63619,0.96668,0.51641,1.02765,0.84561,0.74297,0.78851,0.60682,0.75599,0.63454,0.61917,0.21301,0.86781,1.15953,0.77237,0.98117,0.000850592,0.000850592,0.000850592
129,6605.02,0.63245,0.95561,0.51402,1.02673,0.84634,0.751,0.78559,0.61605,0.77308,0.67068,0.63185,0.21791,0.84472,1.15835,0.7735,0.94214,0.000848358,0.000848358,0.000848358
130,6653.86,0.63014,0.95445,0.5083,1.02093,0.88974,0.70281,0.77373,0.59821,0.7944,0.62651,0.61528,0.21625,0.83532,1.15135,0.76506,0.95817,0.000846111,0.000846111,0.000846111
