epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,855.584,1.09528,1.23371,1.0456,1.20012,0.59445,0.68286,0.62169,0.38497,0.55907,0.5502,0.47274,0.13639,1.44607,1.33133,1.49349,1.09262,0.0099484,0.0099484,0.0099484
25,891.128,1.08912,1.2138,1.0085,1.18451,0.75262,0.65981,0.6619,0.39864,0.69859,0.59839,0.53842,0.16572,1.5514,1.39069,1.35284,1.20886,0.00994383,0.00994383,0.00994383
26,926.824,1.04563,1.19384,0.97417,1.17042,0.83127,0.64659,0.70882,0.45478,0.76932,0.59839,0.60189,0.19508,1.35022,1.22619,1.14173,1.02953,0.00993906,0.00993906,0.00993906
27,962.125,1.04364,1.19454,0.97119,1.15812,0.8116,0.65462,0.72095,0.49988,0.77009,0.57831,0.59098,0.21282,1.2322,1.21505,1.1029,1.02943,0.0099341,0.0099341,0.0099341
28,998.231,1.03872,1.20444,0.96817,1.16068,0.86573,0.64257,0.71241,0.47392,0.80182,0.58635,0.57387,0.19302,1.39419,1.64852,1.19874,1.08756,0.00992894,0.00992894,0.00992894
29,1033.71,1.02079,1.20011,0.96041,1.15312,0.82646,0.66939,0.71748,0.47823,0.78089,0.60643,0.60187,0.19812,1.27508,1.24318,1.08717,1.03259,0.00992359,0.00992359,0.00992359
30,1069.11,1.03215,1.2122,0.96006,1.16695,0.88179,0.65906,0.73305,0.50812,0.77854,0.5743,0.56438,0.18531,1.26341,1.42013,1.11889,1.02461,0.00991805,0.00991805,0.00991805
31,1104.32,1.02191,1.18948,0.96741,1.16884,0.85126,0.67068,0.72055,0.49618,0.79969,0.62528,0.61723,0.20704,1.25967,1.17537,1.14322,0.99066,0.00991232,0.00991232,0.00991232
32,1139.51,1.03701,1.18858,0.95031,1.16778,0.88995,0.65863,0.73019,0.49527,0.81282,0.59839,0.58864,0.20091,1.26306,1.27137,1.09766,1.00784,0.0099064,0.0099064,0.0099064
33,1174.71,1.01205,1.19844,0.9419,1.1631,0.86885,0.67068,0.70189,0.49367,0.81412,0.61446,0.59367,0.19186,1.23988,1.37526,1.14853,1.04343,0.00990028,0.00990028,0.00990028
34,1209.84,1.00357,1.17235,0.92575,1.14507,0.87403,0.69665,0.74271,0.5283,0.8157,0.62651,0.6411,0.22597,1.22156,1.19864,1.06918,1.00204,0.00989398,0.00989398,0.00989398
35,1245.8,0.99199,1.1671,0.9297,1.13698,0.86795,0.63855,0.73284,0.51734,0.79699,0.58635,0.64049,0.23973,1.16755,1.19804,1.15571,0.96758,0.00988748,0.00988748,0.00988748
36,1281.72,0.98688,1.19325,0.91541,1.14158,0.85537,0.68879,0.71926,0.48632,0.77121,0.61446,0.57375,0.19055,1.25069,1.25597,1.04925,0.98885,0.00988079,0.00988079,0.00988079
37,1316.92,0.99127,1.18091,0.90656,1.14614,0.83261,0.61446,0.65526,0.43178,0.7346,0.50201,0.48976,0.15104,1.47283,1.84763,1.35726,1.1945,0.00987391,0.00987391,0.00987391
38,1351.77,0.96011,1.15718,0.88665,1.12,0.7322,0.65882,0.68763,0.46596,0.6951,0.61343,0.59066,0.18676,1.27543,1.36199,1.31996,1.083,0.00986684,0.00986684,0.00986684
39,1386.97,0.97308,1.18426,0.91244,1.13268,0.84086,0.67068,0.75498,0.53267,0.7657,0.61044,0.64027,0.22046,1.15837,1.20043,1.04022,0.95057,0.00985958,0.00985958,0.00985958
40,1422.17,0.97862,1.15811,0.90456,1.13764,0.84813,0.69529,0.73466,0.51909,0.77992,0.64044,0.60829,0.19766,1.16969,1.22429,1.09244,0.96934,0.00985213,0.00985213,0.00985213
41,1457.6,0.9842,1.16652,0.90221,1.13836,0.83453,0.65462,0.73161,0.4948,0.80401,0.60959,0.65382,0.22904,1.19894,1.16633,1.10026,0.97579,0.00984449,0.00984449,0.00984449
42,1493.31,0.97462,1.16143,0.89199,1.13674,0.786,0.70683,0.72288,0.51468,0.73732,0.63454,0.60096,0.19708,1.14017,1.23503,1.09696,0.97432,0.00983666,0.00983666,0.00983666
43,1528.53,0.95973,1.16011,0.87523,1.12278,0.78541,0.70683,0.72601,0.4943,0.72025,0.65462,0.62436,0.21888,1.22367,1.18174,1.08203,0.99698,0.00982864,0.00982864,0.00982864
44,1564.09,0.95981,1.15741,0.8809,1.12661,0.62458,0.59839,0.60181,0.389,0.50175,0.45382,0.36493,0.10071,1.41336,1.49549,1.57461,1.10869,0.00982043,0.00982043,0.00982043
45,1599.31,0.96412,1.16771,0.88556,1.12183,0.86408,0.66384,0.75012,0.52155,0.79599,0.61111,0.65706,0.22651,1.13234,1.19751,1.02524,0.94424,0.00981204,0.00981204,0.00981204
46,1634.64,0.92117,1.13822,0.84482,1.11226,0.80694,0.70504,0.72995,0.52078,0.74846,0.63855,0.60805,0.19839,1.15753,1.24423,1.09587,0.95665,0.00980345,0.00980345,0.00980345
47,1664.82,0.93233,1.14456,0.8453,1.11965,0.78151,0.70387,0.72924,0.54217,0.73187,0.62485,0.6236,0.21422,1.11301,1.21365,1.05598,0.93823,0.00979468,0.00979468,0.00979468
48,1682.48,0.933,1.13367,0.85884,1.11725,0.80937,0.6991,0.72322,0.52386,0.755,0.64659,0.63238,0.219,1.11741,1.19203,1.0802,0.95341,0.00978572,0.00978572,0.00978572
49,1714.43,0.94556,1.16478,0.87494,1.12492,0.84896,0.67719,0.75304,0.53008,0.82951,0.62528,0.68454,0.23546,1.14026,1.18482,1.05292,0.93458,0.00977658,0.00977658,0.00977658
50,1753.43,0.9162,1.14568,0.83336,1.11845,0.8655,0.67194,0.73748,0.52694,0.79845,0.60643,0.62538,0.20263,1.14814,1.30008,0.98355,0.96122,0.00976725,0.00976725,0.00976725
51,1791.25,0.92567,1.1253,0.8461,1.11412,0.88848,0.66667,0.76706,0.53717,0.77743,0.60319,0.62653,0.22104,1.18259,1.20306,0.98916,0.99341,0.00975773,0.00975773,0.00975773
52,1829.77,0.90926,1.1366,0.83023,1.10226,0.80358,0.69478,0.75744,0.52261,0.73555,0.61847,0.6123,0.21378,1.13434,1.22065,1.05068,0.96432,0.00974803,0.00974803,0.00974803
53,1867.76,0.92339,1.11353,0.83648,1.10961,0.76861,0.72289,0.7489,0.524,0.71631,0.66927,0.66821,0.2361,1.12595,1.16744,1.03563,0.96158,0.00973814,0.00973814,0.00973814
54,1906.41,0.91296,1.12999,0.828,1.11038,0.85254,0.69478,0.73573,0.5256,0.80874,0.6506,0.64421,0.22091,1.11812,1.16823,1.04032,0.93326,0.00972806,0.00972806,0.00972806
55,1944.27,0.91728,1.14036,0.82678,1.11251,0.84772,0.68675,0.7424,0.53514,0.79872,0.64659,0.65522,0.22151,1.1226,1.16241,1.0243,0.95158,0.0097178,0.0097178,0.0097178
56,1982.61,0.91958,1.12968,0.83732,1.10773,0.81906,0.66667,0.74356,0.5379,0.77864,0.60241,0.64219,0.22304,1.13779,1.15281,1.04281,0.9571,0.00970736,0.00970736,0.00970736
57,2020.75,0.90907,1.14111,0.81987,1.1037,0.7926,0.72134,0.75623,0.54718,0.78829,0.63052,0.66173,0.23301,1.10542,1.1842,0.99637,0.93476,0.00969673,0.00969673,0.00969673
58,2059.69,0.90334,1.13194,0.8225,1.09829,0.75264,0.66265,0.71948,0.51504,0.79546,0.5502,0.62366,0.23228,1.17256,1.1696,1.05826,0.98562,0.00968592,0.00968592,0.00968592
59,2098.58,0.88843,1.13902,0.81302,1.09252,0.8517,0.66888,0.74926,0.55022,0.79693,0.63042,0.66419,0.22691,1.05828,1.18977,0.95762,0.90351,0.00967493,0.00967493,0.00967493
60,2137.57,0.90859,1.1183,0.81186,1.10047,0.82244,0.67871,0.76401,0.5622,0.81763,0.60643,0.68268,0.23877,1.06483,1.15919,1.00587,0.91499,0.00966375,0.00966375,0.00966375
61,2176.24,0.89146,1.10814,0.79636,1.09197,0.80335,0.73828,0.76325,0.54965,0.74334,0.67463,0.69596,0.23513,1.14546,1.1226,0.99711,0.95897,0.00965239,0.00965239,0.00965239
62,2215.31,0.90071,1.13546,0.81456,1.09271,0.86977,0.69478,0.77074,0.55978,0.83825,0.66667,0.70879,0.24672,1.1321,1.1588,0.97008,0.93403,0.00964085,0.00964085,0.00964085
63,2254.08,0.8903,1.11852,0.82146,1.09524,0.8097,0.67871,0.74909,0.55049,0.76655,0.61847,0.62775,0.22511,1.05704,1.17806,1.02635,0.91099,0.00962913,0.00962913,0.00962913
64,2292.43,0.88513,1.10131,0.79809,1.09527,0.86392,0.71888,0.76801,0.57157,0.8098,0.66667,0.68641,0.23201,1.03526,1.15584,0.99787,0.92691,0.00961723,0.00961723,0.00961723
65,2330.05,0.90313,1.12393,0.82201,1.09762,0.8214,0.68675,0.76301,0.57004,0.77698,0.63454,0.64989,0.23031,1.07056,1.21682,0.96611,0.93711,0.00960515,0.00960515,0.00960515
66,2368.52,0.87723,1.10329,0.78887,1.08399,0.88688,0.6988,0.77139,0.55203,0.84252,0.62249,0.66039,0.23184,1.14397,1.19264,0.98412,0.95907,0.00959289,0.00959289,0.00959289
67,2406.66,0.87481,1.12297,0.78512,1.08941,0.87338,0.66484,0.77601,0.56954,0.82279,0.62249,0.68166,0.23293,1.07845,1.18716,0.93424,0.93459,0.00958044,0.00958044,0.00958044
68,2445.11,0.86665,1.10661,0.79354,1.0858,0.86082,0.69551,0.76534,0.55295,0.83236,0.64257,0.67813,0.23539,1.0748,1.16608,0.9482,0.91414,0.00956782,0.00956782,0.00956782
69,2483.11,0.86841,1.12097,0.79065,1.08372,0.83918,0.68675,0.76069,0.55554,0.83806,0.61446,0.66415,0.23838,1.09367,1.16534,0.97099,0.92073,0.00955502,0.00955502,0.00955502
70,2522.27,0.87063,1.10878,0.78086,1.08896,0.8769,0.67068,0.76601,0.56745,0.82587,0.63052,0.6833,0.22981,1.04824,1.18549,0.95929,0.92603,0.00954205,0.00954205,0.00954205
71,2561.14,0.87709,1.10179,0.77064,1.08871,0.88582,0.66265,0.76479,0.56072,0.84214,0.62132,0.68438,0.24453,1.12059,1.15969,0.96005,0.94386,0.00952889,0.00952889,0.00952889
72,2599.96,0.87841,1.09267,0.78903,1.0978,0.86023,0.66667,0.75209,0.55735,0.8727,0.63326,0.70228,0.23734,1.03106,1.15101,0.95672,0.95271,0.00951556,0.00951556,0.00951556
73,2638.64,0.88639,1.10773,0.79154,1.09666,0.82526,0.68675,0.75652,0.55141,0.80573,0.61631,0.65158,0.23103,1.05121,1.17396,0.98676,0.92548,0.00950206,0.00950206,0.00950206
74,2677.79,0.8713,1.10979,0.78478,1.07857,0.80426,0.69478,0.76484,0.56319,0.77239,0.59839,0.64157,0.22316,1.07733,1.18114,0.95335,0.92429,0.00948837,0.00948837,0.00948837
75,2716.61,0.87225,1.09851,0.77685,1.07373,0.49956,0.4049,0.38953,0.23972,0.52745,0.31325,0.33033,0.11294,1.81317,1.37337,2.11661,1.7225,0.00947452,0.00947452,0.00947452
76,2755.28,0.86807,1.09513,0.77618,1.07817,0.82138,0.72289,0.77055,0.56615,0.82492,0.61847,0.67418,0.2449,1.08512,1.22133,0.9224,0.94802,0.00946048,0.00946048,0.00946048
77,2793.43,0.85529,1.09839,0.77152,1.07917,0.84793,0.70683,0.7782,0.59599,0.80749,0.64014,0.66082,0.23665,1.034,1.14794,0.91255,0.91348,0.00944628,0.00944628,0.00944628
78,2832.13,0.84615,1.08584,0.76067,1.07677,0.84053,0.69854,0.77509,0.57925,0.75252,0.62282,0.64988,0.22745,1.0485,1.18553,0.95353,0.92121,0.00943189,0.00943189,0.00943189
79,2870.53,0.85402,1.09511,0.76969,1.07781,0.86655,0.7041,0.77197,0.56734,0.80688,0.65462,0.66272,0.23142,1.0776,1.16932,0.95578,0.94972,0.00941734,0.00941734,0.00941734
80,2908.78,0.83899,1.09888,0.76774,1.07718,0.86922,0.69402,0.79528,0.59995,0.81905,0.6506,0.70161,0.24938,1.03406,1.14335,0.88233,0.9079,0.00940262,0.00940262,0.00940262
81,2946.9,0.85558,1.09296,0.76902,1.08166,0.84924,0.68675,0.76938,0.58238,0.74193,0.59036,0.58736,0.20939,1.03854,1.23447,0.93013,0.88855,0.00938772,0.00938772,0.00938772
82,2985.07,0.84925,1.10117,0.76153,1.07127,0.85621,0.69348,0.7643,0.58165,0.76444,0.61847,0.61973,0.21664,1.03303,1.17977,0.92156,0.90681,0.00937265,0.00937265,0.00937265
83,3023.33,0.84191,1.0722,0.7626,1.06996,0.8647,0.69478,0.7915,0.59139,0.73261,0.62249,0.60515,0.20153,1.00215,1.19754,0.90117,0.90232,0.00935741,0.00935741,0.00935741
84,3062.39,0.82693,1.0848,0.74389,1.06359,0.84744,0.71389,0.77803,0.59837,0.71113,0.63454,0.61782,0.21945,1.01444,1.20637,0.87566,0.91684,0.009342,0.009342,0.009342
85,3101.01,0.83702,1.07798,0.73882,1.07438,0.85379,0.71084,0.77653,0.57967,0.72518,0.61044,0.59257,0.20891,1.04204,1.2309,0.91964,0.92115,0.00932642,0.00932642,0.00932642
86,3140,0.82253,1.0901,0.73563,1.05826,0.79846,0.72289,0.76925,0.57841,0.70271,0.59036,0.58439,0.21139,1.01639,1.18679,0.91839,0.91953,0.00931067,0.00931067,0.00931067
87,3178.76,0.81941,1.08676,0.73481,1.06307,0.83197,0.71587,0.78298,0.59151,0.74689,0.58635,0.57382,0.20543,0.99726,1.23269,0.87827,0.89212,0.00929476,0.00929476,0.00929476
88,3217.89,0.82144,1.08347,0.72869,1.05707,0.84807,0.6988,0.78492,0.58712,0.7345,0.60643,0.62777,0.2226,1.04029,1.18466,0.92072,0.92397,0.00927867,0.00927867,0.00927867
89,3256.81,0.82351,1.07956,0.74211,1.06069,0.83092,0.73092,0.76826,0.57779,0.74241,0.65462,0.64232,0.21643,1.03481,1.20464,0.92616,0.9103,0.00926242,0.00926242,0.00926242
90,3295.78,0.81307,1.07066,0.73541,1.06118,0.84053,0.69852,0.76745,0.57764,0.73255,0.627,0.62756,0.21681,1.0335,1.18007,0.91681,0.93628,0.00924601,0.00924601,0.00924601
91,3334.35,0.82815,1.08836,0.73264,1.07136,0.88354,0.70281,0.7755,0.5754,0.78734,0.59036,0.61877,0.21468,1.02704,1.18318,0.87489,0.916,0.00922942,0.00922942,0.00922942
92,3372.59,0.82583,1.08955,0.7306,1.06311,0.89008,0.67068,0.75886,0.56614,0.73781,0.57831,0.55284,0.18635,1.01217,1.25194,0.92208,0.91282,0.00921268,0.00921268,0.00921268
93,3410.62,0.82605,1.08368,0.72273,1.05716,0.87466,0.70062,0.77625,0.57674,0.77261,0.61406,0.60998,0.21226,1.01006,1.20409,0.88806,0.91207,0.00919576,0.00919576,0.00919576
94,3449.33,0.81331,1.06555,0.7222,1.06531,0.85304,0.71084,0.77138,0.571,0.76842,0.61847,0.60685,0.21138,1.02407,1.20661,0.91996,0.91052,0.00917869,0.00917869,0.00917869
95,3487.09,0.81236,1.05456,0.72994,1.05177,0.82665,0.70862,0.76456,0.56862,0.70778,0.60643,0.59069,0.20096,1.03107,1.22542,0.91237,0.91643,0.00916145,0.00916145,0.00916145
96,3525.08,0.83675,1.08088,0.74074,1.05967,0.85544,0.67871,0.76486,0.57397,0.76749,0.61446,0.62972,0.21433,1.03134,1.1867,0.92944,0.92522,0.00914405,0.00914405,0.00914405
97,3563.36,0.81201,1.0962,0.71912,1.06691,0.86844,0.71084,0.79632,0.58514,0.79924,0.6506,0.6851,0.24085,1.0546,1.19097,0.87993,0.91852,0.00912649,0.00912649,0.00912649
98,3602.37,0.818,1.06917,0.71291,1.05395,0.86364,0.66265,0.7583,0.56571,0.73928,0.56627,0.55004,0.18608,1.01411,1.24726,0.94307,0.92342,0.00910876,0.00910876,0.00910876
99,3641.39,0.81866,1.07383,0.72732,1.05964,0.8043,0.6988,0.76799,0.58497,0.57908,0.41767,0.35029,0.10237,1.00779,1.481,0.96426,0.92026,0.00909088,0.00909088,0.00909088
100,3680.01,0.80894,1.07035,0.7027,1.05202,0.86352,0.71084,0.77246,0.59443,0.59267,0.45783,0.39646,0.11087,0.99186,1.42693,0.89162,0.90383,0.00907284,0.00907284,0.00907284
101,3718.78,0.79986,1.05078,0.71215,1.05004,0.84968,0.70371,0.76539,0.56561,0.13513,0.05622,0.02145,0.00439,1.0309,2.13381,0.92472,0.92912,0.00905463,0.00905463,0.00905463
102,3757.71,0.81654,1.08235,0.72197,1.05994,0.89957,0.68675,0.78941,0.59376,0.06557,0.04819,0.01221,0.00304,0.99655,2.05317,0.88215,0.90629,0.00903627,0.00903627,0.00903627
103,3796.43,0.79307,1.06293,0.70774,1.04171,0.86835,0.71521,0.78991,0.60393,0.09334,0.07229,0.019,0.00387,0.96692,2.10028,0.85629,0.88876,0.00901776,0.00901776,0.00901776
104,3835.05,0.82391,1.06164,0.7052,1.0554,0.86029,0.71084,0.79099,0.60112,0.14929,0.05622,0.02244,0.00381,0.9729,2.1897,0.88877,0.90037,0.00899908,0.00899908,0.00899908
105,3873.31,0.78387,1.06749,0.69782,1.04472,0.84701,0.72289,0.77928,0.59619,0.04163,0.03614,0.00722,0.00161,0.99143,2.26207,0.88545,0.91371,0.00898025,0.00898025,0.00898025
106,3902.15,0.79238,1.06884,0.69996,1.05112,0.86197,0.6988,0.7828,0.59266,0.07332,0.06827,0.01586,0.00331,0.99783,2.07573,0.88587,0.9158,0.00896127,0.00896127,0.00896127
107,3919.91,0.78662,1.07425,0.70151,1.04489,0.85586,0.69154,0.7834,0.59632,0.05005,0.04016,0.00946,0.00181,0.98695,2.29411,0.90023,0.90592,0.00894213,0.00894213,0.00894213
108,3955.14,0.79013,1.06182,0.6956,1.03815,0.82464,0.72289,0.79361,0.59666,0.01902,0.03614,0.00403,0.00075,0.99102,2.28143,0.89496,0.91286,0.00892283,0.00892283,0.00892283
109,3992.24,0.78941,1.06266,0.69501,1.04183,0.82432,0.73092,0.79131,0.59233,0.03343,0.02008,0.00374,0.00075,0.99989,2.35011,0.87666,0.90909,0.00890339,0.00890339,0.00890339
110,4030.28,0.78331,1.06993,0.69811,1.04112,0.85153,0.71405,0.78667,0.6036,0.03307,0.02811,0.00355,0.00062,0.9662,2.41276,0.88508,0.89259,0.00888379,0.00888379,0.00888379
111,4068.66,0.78224,1.05561,0.68757,1.04335,0.84515,0.71084,0.79031,0.60023,0.07529,0.05622,0.01937,0.00326,0.98277,2.23381,0.90298,0.90577,0.00886404,0.00886404,0.00886404
112,4107.49,0.80277,1.07981,0.6954,1.04826,0.85356,0.68273,0.78787,0.59996,0.02227,0.01205,0.002,0.00038,0.98596,2.453,0.89188,0.90883,0.00884414,0.00884414,0.00884414
113,4145.43,0.78744,1.05923,0.69787,1.0496,0.87792,0.6988,0.78621,0.60279,0.06355,0.04819,0.00943,0.00213,0.96853,2.28206,0.89749,0.88257,0.00882409,0.00882409,0.00882409
114,4183.46,0.76914,1.04842,0.67468,1.03492,0.87214,0.70683,0.79619,0.60077,0.06676,0.06426,0.02188,0.00351,0.96726,2.22631,0.88502,0.89069,0.00880389,0.00880389,0.00880389
115,4221.62,0.7718,1.05371,0.67921,1.03723,0.80757,0.73494,0.78838,0.60475,0.00443,0.01205,0.00035,5e-05,0.97065,3.57146,0.88336,0.89034,0.00878354,0.00878354,0.00878354
116,4259.51,0.78843,1.04601,0.67512,1.05215,0.80835,0.71888,0.7708,0.58869,0,0,0,0,0.9855,5.06173,0.90792,0.91577,0.00876305,0.00876305,0.00876305
117,4297.11,0.76897,1.06417,0.67783,1.04099,0.85849,0.68221,0.77747,0.59646,0,0,0,0,0.97932,5.00206,0.89591,0.91388,0.00874241,0.00874241,0.00874241
118,4336.01,0.77519,1.04218,0.69244,1.04501,0.88207,0.72095,0.79515,0.60863,0,0,0,0,0.95962,4.93857,0.86173,0.92067,0.00872162,0.00872162,0.00872162
119,4374.86,0.75296,1.03978,0.65709,1.02549,0.85637,0.71084,0.80882,0.61353,0,0,0,0,0.97625,4.71029,0.86421,0.92591,0.00870069,0.00870069,0.00870069
120,4413.51,0.77973,1.04686,0.67673,1.03678,0.82676,0.74748,0.80106,0.60052,0,0,0,0,0.99789,4.91202,0.90235,0.94083,0.00867961,0.00867961,0.00867961
121,4452.4,0.77754,1.0556,0.67635,1.0378,0.80074,0.74237,0.79462,0.59993,0.00011,0.00402,6e-05,1e-05,0.98151,4.86764,0.87032,0.91475,0.00865839,0.00865839,0.00865839
122,4490.49,0.76077,1.04294,0.66717,1.03495,0.80639,0.74699,0.78476,0.59668,0,0,0,0,0.97398,4.89487,0.88298,0.92158,0.00863703,0.00863703,0.00863703
123,4528.88,0.76862,1.04448,0.66722,1.0496,0.80592,0.75045,0.78602,0.5987,0,0,0,0,0.9781,4.92046,0.89539,0.92339,0.00861553,0.00861553,0.00861553
124,4566.82,0.76669,1.04526,0.66471,1.03403,0.85837,0.71084,0.78596,0.59642,0,0,0,0,0.97034,5.07481,0.87793,0.89761,0.00859389,0.00859389,0.00859389
125,4605.48,0.75453,1.04132,0.65825,1.03769,0.83295,0.71084,0.79992,0.61091,0,0,0,0,0.94938,4.89823,0.8768,0.89845,0.0085721,0.0085721,0.0085721
126,4643.54,0.75786,1.03218,0.65992,1.0326,0.86808,0.70281,0.79539,0.61367,0,0,0,0,0.94768,4.98838,0.88616,0.90555,0.00855018,0.00855018,0.00855018
127,4681.64,0.75673,1.04797,0.66535,1.02756,0.87281,0.70683,0.79978,0.59991,0,0,0,0,0.97862,4.98765,0.87994,0.91432,0.00852812,0.00852812,0.00852812
128,4721.15,0.75618,1.03922,0.65404,1.02938,0.82784,0.73384,0.79028,0.59848,0,0,0,0,0.96899,4.95491,0.87999,0.89531,0.00850592,0.00850592,0.00850592
129,4759.19,0.75855,1.02872,0.6546,1.03185,0.87318,0.7189,0.80047,0.61562,0,0,0,0,0.94921,5.05138,0.83371,0.88364,0.00848358,0.00848358,0.00848358
130,4797.78,0.75977,1.02556,0.64382,1.03091,0.85195,0.71084,0.79964,0.60881,0,0,0,0,0.94249,5.0628,0.84825,0.88882,0.00846111,0.00846111,0.00846111
