epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1298.8,1.15,1.23539,1.14951,1.37399,0.81594,0.69478,0.71277,0.4321,0.75025,0.61529,0.57386,0.16235,1.49886,1.32981,1.31711,1.33416,0.0099484,0.0099484,0.0099484
25,1353.18,1.1421,1.2429,1.13371,1.36098,0.88817,0.66986,0.74452,0.49965,0.77609,0.58464,0.57076,0.18873,1.27523,1.19589,1.20146,1.234,0.00994383,0.00994383,0.00994383
26,1407.38,1.11209,1.22726,1.10409,1.35642,0.80516,0.70281,0.71087,0.46565,0.73601,0.64257,0.59398,0.17178,1.30067,1.25294,1.22312,1.24611,0.00993906,0.00993906,0.00993906
27,1461.1,1.12,1.23773,1.10188,1.35118,0.8509,0.66667,0.71803,0.48384,0.72653,0.57831,0.53578,0.1625,1.32764,1.24726,1.25472,1.2755,0.0099341,0.0099341,0.0099341
28,1515.05,1.10401,1.22318,1.1021,1.33997,0.83592,0.69076,0.71032,0.46257,0.72844,0.59438,0.52414,0.17406,1.33838,1.20892,1.23175,1.24096,0.00992894,0.00992894,0.00992894
29,1569.92,1.07645,1.22149,1.09064,1.33783,0.84876,0.73092,0.7317,0.4782,0.72612,0.62822,0.55918,0.18181,1.24496,1.24255,1.15013,1.21662,0.00992359,0.00992359,0.00992359
30,1623.93,1.07221,1.23508,1.0857,1.33173,0.85112,0.71175,0.75724,0.50438,0.75434,0.56225,0.54785,0.178,1.28903,1.31172,1.14299,1.23328,0.00991805,0.00991805,0.00991805
31,1677.33,1.05257,1.21218,1.0778,1.33191,0.82538,0.73092,0.75502,0.5334,0.70747,0.62651,0.56148,0.1846,1.18973,1.20187,1.11523,1.18214,0.00991232,0.00991232,0.00991232
32,1731.44,1.04832,1.19741,1.05757,1.32761,0.8651,0.70281,0.73713,0.50733,0.75559,0.60643,0.55084,0.18637,1.26535,1.2681,1.1483,1.25887,0.0099064,0.0099064,0.0099064
33,1785.78,1.04676,1.21099,1.07084,1.32541,0.82699,0.72946,0.7462,0.5178,0.74106,0.60241,0.56972,0.1741,1.18914,1.17957,1.13419,1.1695,0.00990028,0.00990028,0.00990028
34,1838.74,1.04553,1.21934,1.05739,1.32355,0.90784,0.71084,0.73781,0.50154,0.79511,0.61044,0.55071,0.16588,1.24083,1.21465,1.18061,1.22201,0.00989398,0.00989398,0.00989398
35,1893.06,1.03798,1.19314,1.04786,1.31201,0.84573,0.72691,0.7363,0.48451,0.7383,0.58917,0.55288,0.19177,1.17536,1.2278,1.21486,1.20817,0.00988748,0.00988748,0.00988748
36,1947.48,1.05107,1.21659,1.0532,1.31593,0.84311,0.6988,0.74105,0.51015,0.74404,0.57028,0.54467,0.18112,1.21674,1.22289,1.14048,1.22311,0.00988079,0.00988079,0.00988079
37,2001.22,1.03588,1.20992,1.04087,1.30196,0.80191,0.73494,0.74085,0.50625,0.69086,0.63454,0.57366,0.18636,1.1936,1.18736,1.15197,1.20412,0.00987391,0.00987391,0.00987391
38,2054.29,1.03013,1.19939,1.03817,1.30315,0.8106,0.72691,0.74665,0.52316,0.76631,0.60241,0.58686,0.18775,1.15741,1.23784,1.04254,1.18073,0.00986684,0.00986684,0.00986684
39,2108,1.04625,1.22146,1.04163,1.31055,0.75866,0.71888,0.71379,0.47729,0.71803,0.59438,0.55666,0.18434,1.30767,1.19388,1.17296,1.28664,0.00985958,0.00985958,0.00985958
40,2162.32,1.02455,1.19847,1.01541,1.29873,0.87215,0.7123,0.74131,0.52664,0.78195,0.63052,0.58664,0.18643,1.16412,1.22589,1.0749,1.1393,0.00985213,0.00985213,0.00985213
41,2215.18,1.01115,1.20743,1.00706,1.27796,0.87607,0.70975,0.744,0.50775,0.75451,0.60241,0.54145,0.1813,1.18365,1.27044,1.11836,1.14583,0.00984449,0.00984449,0.00984449
42,2268.97,0.99765,1.20636,0.98757,1.27866,0.84234,0.71888,0.74703,0.50245,0.74402,0.607,0.54517,0.17346,1.19707,1.31882,1.09239,1.18716,0.00983666,0.00983666,0.00983666
43,2322.93,0.98821,1.19305,0.99184,1.2763,0.81079,0.71486,0.72973,0.49871,0.75868,0.60241,0.60482,0.18278,1.21302,1.15999,1.10218,1.22701,0.00982864,0.00982864,0.00982864
44,2376.68,1.01447,1.2008,1.01726,1.29057,0.87858,0.69746,0.76519,0.54289,0.80842,0.61044,0.6259,0.19454,1.12541,1.20891,1.03464,1.15936,0.00982043,0.00982043,0.00982043
45,2429.63,1.00565,1.19773,1.02298,1.28558,0.86628,0.72848,0.76721,0.54502,0.76873,0.65462,0.63972,0.21164,1.14223,1.1814,1.02752,1.15057,0.00981204,0.00981204,0.00981204
46,2483.88,0.97776,1.17593,0.98221,1.27575,0.82448,0.698,0.73987,0.51497,0.72898,0.61574,0.57114,0.17824,1.14459,1.18524,1.07684,1.15161,0.00980345,0.00980345,0.00980345
47,2537.97,0.98103,1.18053,0.98243,1.27411,0.87071,0.70318,0.7567,0.52621,0.74789,0.62651,0.59366,0.19499,1.20764,1.19655,1.05,1.19911,0.00979468,0.00979468,0.00979468
48,2591.11,0.96862,1.19017,0.9684,1.25864,0.88078,0.69478,0.74518,0.53317,0.79586,0.61062,0.60185,0.19341,1.1008,1.18665,1.02972,1.13765,0.00978572,0.00978572,0.00978572
49,2644.6,0.98152,1.19016,0.97897,1.27592,0.84013,0.71755,0.7332,0.50634,0.69865,0.59589,0.53346,0.17366,1.20346,1.36648,1.05835,1.16448,0.00977658,0.00977658,0.00977658
50,2698.48,0.96759,1.18749,0.96921,1.26801,0.86593,0.71888,0.75894,0.53866,0.76879,0.63855,0.62516,0.19138,1.14011,1.18097,1.08201,1.18957,0.00976725,0.00976725,0.00976725
51,2752.28,0.96139,1.16781,0.95507,1.25418,0.83425,0.68273,0.7441,0.53133,0.7617,0.61044,0.60855,0.20209,1.12556,1.1725,1.03963,1.1354,0.00975773,0.00975773,0.00975773
52,2804.87,0.95998,1.16779,0.94343,1.26136,0.8707,0.73021,0.77838,0.54161,0.77086,0.60798,0.58315,0.20014,1.14458,1.22888,1.04311,1.16625,0.00974803,0.00974803,0.00974803
53,2858.39,0.9645,1.16805,0.94692,1.25052,0.83454,0.70281,0.76245,0.52459,0.73255,0.61446,0.59645,0.18294,1.1777,1.19157,1.08587,1.1462,0.00973814,0.00973814,0.00973814
54,2911.83,0.95634,1.15475,0.95013,1.26106,0.831,0.73092,0.74918,0.5231,0.75141,0.61446,0.58269,0.18993,1.18153,1.20208,1.06436,1.15321,0.00972806,0.00972806,0.00972806
55,2965.51,0.94313,1.17137,0.92933,1.23579,0.83593,0.73494,0.76474,0.53853,0.7218,0.6252,0.57381,0.19453,1.12332,1.21706,1.05013,1.10935,0.0097178,0.0097178,0.0097178
56,3018.49,0.93462,1.14575,0.92716,1.24646,0.87104,0.69076,0.76431,0.53223,0.76402,0.59813,0.58599,0.19848,1.106,1.17947,1.02181,1.12154,0.00970736,0.00970736,0.00970736
57,3071.75,0.94215,1.17428,0.92076,1.24257,0.87084,0.68675,0.75814,0.55533,0.76131,0.60205,0.59692,0.20578,1.0766,1.20132,1.02002,1.15146,0.00969673,0.00969673,0.00969673
58,3125.82,0.94851,1.14776,0.92513,1.23306,0.85745,0.72469,0.75732,0.53724,0.73902,0.62651,0.58697,0.19756,1.15805,1.2457,1.01463,1.16448,0.00968592,0.00968592,0.00968592
59,3179.65,0.92565,1.16058,0.91284,1.24407,0.84134,0.72407,0.78873,0.56538,0.71398,0.61446,0.58702,0.19342,1.03992,1.20043,1.00525,1.09424,0.00967493,0.00967493,0.00967493
60,3232.5,0.92925,1.15532,0.90877,1.23542,0.87061,0.7026,0.77987,0.56103,0.78111,0.61847,0.62302,0.19699,1.0837,1.1605,1.00774,1.12674,0.00966375,0.00966375,0.00966375
61,3285.6,0.91957,1.15466,0.90404,1.22846,0.86955,0.72289,0.76434,0.56003,0.77862,0.63563,0.6264,0.20622,1.09657,1.14079,1.01181,1.16466,0.00965239,0.00965239,0.00965239
62,3339.79,0.90621,1.15177,0.88226,1.22241,0.88683,0.70683,0.77172,0.56986,0.77253,0.61379,0.61163,0.21087,1.05028,1.16985,0.99804,1.10082,0.00964085,0.00964085,0.00964085
63,3393.52,0.91996,1.15872,0.89479,1.23053,0.83363,0.71084,0.77575,0.56743,0.74634,0.61044,0.5924,0.18949,1.07657,1.22582,1.01932,1.14641,0.00962913,0.00962913,0.00962913
64,3446.76,0.90485,1.15066,0.88162,1.22136,0.84131,0.71486,0.78633,0.58125,0.76278,0.62249,0.59598,0.20291,1.00564,1.18095,0.9593,1.08784,0.00961723,0.00961723,0.00961723
65,3500.11,0.91503,1.14569,0.88028,1.22536,0.89279,0.69076,0.76673,0.54554,0.76446,0.58655,0.59521,0.19724,1.12369,1.2191,0.99219,1.13751,0.00960515,0.00960515,0.00960515
66,3553.83,0.90596,1.13297,0.88731,1.22493,0.84001,0.71084,0.76085,0.54743,0.75023,0.55489,0.51733,0.16223,1.05275,1.27021,1.0367,1.11443,0.00959289,0.00959289,0.00959289
67,3607.82,0.9064,1.13991,0.88509,1.21884,0.86493,0.69439,0.76699,0.56097,0.73052,0.56627,0.5492,0.17968,1.02961,1.19477,1.00015,1.08833,0.00958044,0.00958044,0.00958044
68,3660.6,0.89633,1.13521,0.8823,1.21586,0.86776,0.69076,0.75975,0.54509,0.74115,0.58646,0.56617,0.17187,1.06028,1.20521,1.0501,1.09722,0.00956782,0.00956782,0.00956782
69,3713.63,0.89294,1.14066,0.87227,1.22039,0.88661,0.72223,0.76818,0.56997,0.74856,0.60978,0.56757,0.19089,1.02466,1.22443,0.96591,1.07911,0.00955502,0.00955502,0.00955502
70,3767.95,0.90564,1.13303,0.86941,1.21757,0.85426,0.71888,0.77219,0.55359,0.74382,0.60241,0.567,0.18002,1.07629,1.21278,0.9778,1.11352,0.00954205,0.00954205,0.00954205
71,3821.65,0.89472,1.14403,0.86298,1.21433,0.84749,0.70683,0.76919,0.56376,0.69879,0.58233,0.55167,0.17911,1.01402,1.22349,0.94522,1.08877,0.00952889,0.00952889,0.00952889
72,3874.19,0.87671,1.12442,0.85573,1.20621,0.82137,0.72691,0.78046,0.58381,0.68981,0.57158,0.5454,0.15951,1.0082,1.2567,0.96842,1.10546,0.00951556,0.00951556,0.00951556
73,3927.53,0.88703,1.13435,0.85528,1.20756,0.87148,0.70683,0.77594,0.57664,0.63606,0.51406,0.4428,0.13883,1.02214,1.29256,0.97675,1.09175,0.00950206,0.00950206,0.00950206
74,3981.4,0.8708,1.12632,0.8394,1.19073,0.87662,0.6988,0.78756,0.57998,0.57352,0.51307,0.4135,0.12036,0.95829,1.31209,0.90333,1.06444,0.00948837,0.00948837,0.00948837
75,4035.11,0.87433,1.12151,0.84067,1.19835,0.82069,0.74297,0.77872,0.57123,0.70992,0.52209,0.50649,0.15996,1.02992,1.26143,0.94047,1.1033,0.00947452,0.00947452,0.00947452
76,4088.07,0.88364,1.11912,0.83486,1.20699,0.8796,0.73351,0.78815,0.56877,0.28998,0.25301,0.12023,0.0274,1.00766,1.45168,0.91362,1.1077,0.00946048,0.00946048,0.00946048
77,4141.47,0.88527,1.122,0.83773,1.20287,0.8216,0.73981,0.77478,0.57355,0.01181,0.02008,0.00271,0.00058,0.9895,2.0361,0.94198,1.08258,0.00944628,0.00944628,0.00944628
78,4195.24,0.88405,1.12561,0.83857,1.20392,0.8535,0.72532,0.76864,0.564,0.01353,0.02811,0.00295,0.00062,1.02498,2.17062,0.98444,1.08062,0.00943189,0.00943189,0.00943189
79,4249.27,0.86784,1.12697,0.83332,1.18909,0.87537,0.7334,0.79443,0.57991,0.01838,0.03272,0.00555,0.00112,1.01222,2.0271,0.93631,1.08369,0.00941734,0.00941734,0.00941734
80,4302.09,0.86643,1.13219,0.8211,1.19732,0.81866,0.72522,0.76865,0.57485,0.00368,0.00402,0.00017,4e-05,0.96628,2.83438,0.95044,1.05932,0.00940262,0.00940262,0.00940262
81,4356.18,0.87283,1.11198,0.8227,1.19674,0.82471,0.75904,0.7999,0.59974,0.00049,0.00402,0.00018,2e-05,0.95628,3.02604,0.93173,1.04656,0.00938772,0.00938772,0.00938772
82,4409.79,0.87575,1.11487,0.85004,1.19959,0.90214,0.70341,0.79426,0.59846,0.00011,0.00402,6e-05,2e-05,0.95166,2.91588,0.8718,1.04386,0.00937265,0.00937265,0.00937265
83,4463.22,0.85553,1.12521,0.80259,1.18767,0.86576,0.72523,0.78571,0.59163,0.00058,0.00402,0.00015,4e-05,0.9745,3.17149,0.90654,1.06405,0.00935741,0.00935741,0.00935741
84,4516.51,0.85575,1.11453,0.81801,1.18499,0.8704,0.74699,0.78758,0.5862,0.0017,0.00402,0.00015,3e-05,1.01258,3.26529,0.92727,1.0705,0.009342,0.009342,0.009342
85,4570.23,0.84999,1.11065,0.80317,1.18205,0.8575,0.71888,0.77338,0.58083,0.00031,0.01606,0.00017,3e-05,1.00924,3.42134,0.94565,1.09919,0.00932642,0.00932642,0.00932642
86,4624.13,0.85023,1.12897,0.80075,1.18201,0.87945,0.70683,0.78571,0.59002,0.00045,0.01606,0.00023,2e-05,0.97152,3.29082,0.90548,1.07717,0.00931067,0.00931067,0.00931067
87,4677.34,0.85757,1.10974,0.8124,1.1831,0.86557,0.72289,0.79309,0.59342,0.00051,0.00402,9e-05,1e-05,0.94978,3.32865,0.93662,1.05391,0.00929476,0.00929476,0.00929476
88,4730.59,0.83859,1.10611,0.80001,1.17642,0.83437,0.72289,0.78866,0.59262,0.00152,0.00402,0.00014,1e-05,0.96353,3.29415,0.93888,1.04371,0.00927867,0.00927867,0.00927867
89,4783.75,0.84567,1.10481,0.80698,1.17142,0.82691,0.72289,0.77026,0.57163,0.00023,0.00803,0.00012,2e-05,0.982,3.29669,0.94617,1.06249,0.00926242,0.00926242,0.00926242
90,4837.57,0.84691,1.08826,0.80928,1.18626,0.89836,0.6988,0.78315,0.57916,0.00224,0.00402,0.00016,2e-05,0.97523,3.48775,0.94113,1.06029,0.00924601,0.00924601,0.00924601
91,4890.67,0.84728,1.1146,0.7885,1.18648,0.89482,0.71748,0.78735,0.60593,0.00021,0.00803,0.00011,2e-05,0.92391,3.65359,0.88656,1.05234,0.00922942,0.00922942,0.00922942
92,4943.92,0.82867,1.09724,0.77893,1.16975,0.85596,0.70281,0.78823,0.60643,0.0001,0.00402,5e-05,2e-05,0.97054,3.8105,0.93606,1.06129,0.00921268,0.00921268,0.00921268
93,4998.12,0.85155,1.0977,0.80423,1.17226,0.88624,0.70281,0.78876,0.59156,0.00022,0.01205,0.00011,2e-05,0.97811,3.61116,0.94982,1.0557,0.00919576,0.00919576,0.00919576
94,5051.92,0.82847,1.1037,0.77967,1.16843,0.83673,0.72034,0.789,0.5938,0.00029,0.01205,0.00016,5e-05,0.94932,3.72302,0.92166,1.04768,0.00917869,0.00917869,0.00917869
95,5104.83,0.83118,1.08912,0.77186,1.17257,0.82367,0.73164,0.7805,0.57659,0.00015,0.00803,8e-05,2e-05,1.01508,4.05996,0.94316,1.09292,0.00916145,0.00916145,0.00916145
96,5157.87,0.83787,1.09953,0.78929,1.17141,0.82552,0.74104,0.79459,0.59177,0.00045,0.01606,0.00024,6e-05,0.94898,3.89071,0.88736,1.06315,0.00914405,0.00914405,0.00914405
97,5211.1,0.83809,1.09597,0.79532,1.17513,0.83258,0.73896,0.78847,0.5979,0.00041,0.02008,0.00021,4e-05,0.94008,3.87938,0.93015,1.05587,0.00912649,0.00912649,0.00912649
98,5264.78,0.84143,1.09064,0.79064,1.17889,0.88509,0.71486,0.78614,0.59086,0.0005,0.02008,0.00027,4e-05,0.92356,3.68851,0.91772,1.05893,0.00910876,0.00910876,0.00910876
99,5317.92,0.81008,1.09784,0.78328,1.15892,0.88087,0.71486,0.7937,0.59766,0.00014,0.00803,8e-05,2e-05,0.95138,4.26438,0.9651,1.06958,0.00909088,0.00909088,0.00909088
100,5371.01,0.82089,1.09372,0.76266,1.16324,0.87364,0.71888,0.79087,0.60146,0.00022,0.00803,0.00011,1e-05,0.9515,4.38908,0.91039,1.04977,0.00907284,0.00907284,0.00907284
101,5423.85,0.80072,1.08726,0.7581,1.1535,0.87635,0.71084,0.78888,0.59092,0.00017,0.00803,9e-05,2e-05,0.94358,4.38582,0.91353,1.0763,0.00905463,0.00905463,0.00905463
102,5477.43,0.82432,1.1017,0.76893,1.16456,0.80901,0.7655,0.78909,0.58856,0.00158,0.00402,0.00019,3e-05,0.95824,4.08005,0.92231,1.04969,0.00903627,0.00903627,0.00903627
103,5530.69,0.80684,1.07939,0.76044,1.1498,0.83422,0.74772,0.80404,0.60092,0.0001,0.00402,5e-05,2e-05,0.93033,4.17277,0.88537,1.04202,0.00901776,0.00901776,0.00901776
104,5583.1,0.81327,1.09069,0.75938,1.15181,0.84093,0.73896,0.79928,0.59017,0.0002,0.00803,0.00011,2e-05,0.94483,3.96907,0.91676,1.0596,0.00899908,0.00899908,0.00899908
105,5636.19,0.80874,1.08274,0.75845,1.1528,0.86637,0.73494,0.78915,0.58651,0.0002,0.00803,0.0001,3e-05,0.92925,4.98866,0.90962,1.05387,0.00898025,0.00898025,0.00898025
106,5689.29,0.82019,1.08495,0.76265,1.15449,0.85154,0.72289,0.79192,0.58529,0.00133,0.00402,0.00018,5e-05,0.96885,5.03982,0.89512,1.07606,0.00896127,0.00896127,0.00896127
107,5742.2,0.80471,1.08575,0.73649,1.14155,0.85932,0.73597,0.79597,0.5996,0.00042,0.01606,0.00024,6e-05,0.93859,4.93692,0.88581,1.05371,0.00894213,0.00894213,0.00894213
108,5795.1,0.80714,1.08116,0.7534,1.15361,0.88854,0.73638,0.8003,0.60364,0.00236,0.00402,0.00036,8e-05,0.93335,4.8915,0.87545,1.05596,0.00892283,0.00892283,0.00892283
109,5847.55,0.79557,1.08176,0.74178,1.15135,0.77912,0.77911,0.79561,0.60446,0.00228,0.00402,0.00018,6e-05,0.92011,4.86575,0.89671,1.05462,0.00890339,0.00890339,0.00890339
110,5900.57,0.8075,1.08303,0.74419,1.15257,0.87095,0.70281,0.78837,0.60275,0.0032,0.00402,0.00026,7e-05,0.93139,5.01639,0.87415,1.05943,0.00888379,0.00888379,0.00888379
111,5953.79,0.80951,1.09244,0.74988,1.15568,0.80731,0.75904,0.7977,0.60739,0.00215,0.00402,0.00044,9e-05,0.95275,5.21588,0.92172,1.06,0.00886404,0.00886404,0.00886404
112,6007.12,0.80285,1.08036,0.74877,1.14618,0.86325,0.73896,0.79478,0.60065,0.00244,0.00803,0.00021,7e-05,0.93353,5.23938,0.90685,1.05553,0.00884414,0.00884414,0.00884414
113,6060.17,0.80024,1.08335,0.73416,1.15373,0.81811,0.75868,0.78531,0.58902,0.00374,0.00803,0.0002,4e-05,0.90176,5.18306,0.87341,1.04805,0.00882409,0.00882409,0.00882409
114,6112.4,0.80838,1.06995,0.74634,1.15197,0.88077,0.71888,0.7922,0.59317,0.00403,0.00803,0.00017,5e-05,0.90958,5.14955,0.89451,1.02453,0.00880389,0.00880389,0.00880389
